RunningID,Ra,Dec,X,Y,Flux1,dFlux1,Flux2,dFlux2,Flux3,dFlux3,Class,Mag1,dMag1,Mag2,dMag2,Mag3,dMag3,StarID,MJD,FieldId
84.0,6269.01,9.88804,10453.0,225.588,16099.7,320.886,22582.3,455.875,4.70596,-0.52945,-1.0,16.5282,0.0234317,16.5485,0.0216401,16.5285,0.0219181,48,57257.0504323,1
85.0,6268.25,4.18596,8408.45,224.685,13921.5,320.203,21186.3,455.564,4.70595,-0.529458,1.0,16.7645,0.0290123,16.7063,0.0249726,16.5978,0.0233464,49,57257.0504323,1
69.0,4531.06,8.90201,9111.31,226.298,13791.7,323.941,18864.8,461.952,4.70307,-0.528024,-1.0,16.6773,0.0269666,16.7165,0.0255019,16.7238,0.0265871,50,57257.0504323,1
104.0,4403.85,12.2574,2263.39,222.883,3450.02,320.244,4612.92,458.348,4.70286,-0.527914,-1.0,18.1894,0.106916,18.221,0.100782,18.253,0.107881,51,57257.0504323,1
81.0,3292.12,9.75534,11123.7,222.381,18804.4,319.807,27031.0,458.217,4.70101,-0.527003,1.0,16.4606,0.0217056,16.3799,0.0184652,16.3333,0.018405,52,57257.0504323,1
92.0,3158.29,10.2242,8910.12,221.408,14233.2,318.38,18883.1,456.411,4.70079,-0.526892,-2.0,16.7016,0.0269796,16.6823,0.0242867,16.7228,0.0262427,53,57257.0504323,1
70.0,4287.79,5.69417,22656.9,227.562,32274.3,324.177,41536.1,461.61,4.70266,-0.527828,0.0,15.6883,0.010905,15.7934,0.0109057,15.8669,0.0120663,54,57257.0504323,1
86.0,4270.5,9.85582,5169.88,224.172,8300.83,321.765,11640.5,459.902,4.70263,-0.527808,-2.0,17.2926,0.0470789,17.2677,0.0420865,17.248,0.0428964,55,57257.0504323,1
74.0,3026.2,9.7991,12241.7,222.871,17639.0,319.44,23341.2,457.393,4.70057,-0.526783,-1.0,16.3567,0.0197669,16.4493,0.0196626,16.4926,0.0212761,56,57257.0504323,1
91.0,3584.91,10.9027,6072.97,220.139,9261.93,316.801,12589.5,454.984,4.7015,-0.527242,-1.0,17.1178,0.0393571,17.1488,0.0371374,17.1629,0.0392387,57,57257.0504323,1
107.0,6827.49,12.3901,3454.21,222.475,5629.96,317.678,7923.62,452.825,4.70689,-0.529905,1.0,17.7304,0.0699289,17.6893,0.0612643,17.6656,0.0620486,58,57257.0504323,1
87.0,4114.19,9.74218,10783.7,226.657,16826.9,324.442,23084.1,462.451,4.70237,-0.52768,-1.0,16.4944,0.0228207,16.5005,0.0209343,16.5047,0.021751,59,57257.0504323,1
95.0,6515.11,10.8462,4880.31,223.118,7502.26,318.182,10327.4,453.141,4.70637,-0.529651,-1.0,17.3551,0.0496378,17.3776,0.0460478,17.378,0.0476396,60,57257.0504323,1
80.0,3747.97,11.0414,7633.13,222.666,11319.5,320.108,15205.6,459.413,4.70177,-0.527376,-1.0,16.8695,0.0316721,16.931,0.030704,16.9579,0.0328038,61,57257.0504323,1
103.0,4452.09,9.01848,27374.3,233.82,42096.9,332.221,59195.4,470.382,4.70293,-0.527959,-1.0,15.4829,0.00927397,15.5049,0.00856844,15.4822,0.00862759,62,57257.0504323,1
133.0,4843.09,13.159,4828.65,224.5,7512.16,322.092,10597.5,460.245,4.70359,-0.528274,-1.0,17.3667,0.0504797,17.3761,0.0465522,17.35,0.0471534,63,57257.0504323,1
110.0,6072.96,12.3818,5950.18,223.59,9479.62,318.801,13144.2,453.766,4.70563,-0.529286,-1.0,17.1399,0.0407988,17.1236,0.0365136,17.1161,0.0374819,64,57257.0504323,1
12.0,6534.5,3.36682,5101.74,223.373,8972.43,318.785,12030.6,453.599,4.70639,-0.529677,1.0,17.307,0.0475376,17.1833,0.0385756,17.2122,0.0409364,65,57257.0504323,1
119.0,6534.43,11.8121,9781.76,225.279,16285.5,320.934,23988.5,456.185,4.7064,-0.529665,1.0,16.6002,0.0250051,16.536,0.0213964,16.4629,0.0206473,66,57257.0504323,1
112.0,6663.41,7.37574,24087.4,231.462,45669.7,329.97,79863.4,468.431,4.70661,-0.529777,1.0,15.6218,0.0104331,15.4165,0.00784463,15.1571,0.0063683,67,57257.0504323,1
114.0,4929.02,5.75662,12242.8,227.959,19458.0,326.049,26924.9,464.072,4.70372,-0.528356,-1.0,16.3566,0.0202162,16.3428,0.0181933,16.3376,0.0187136,68,57257.0504323,1
115.0,4936.08,10.576,8013.54,225.5,12962.2,322.456,18485.9,459.445,4.70374,-0.528355,-1.0,16.8167,0.0305526,16.7838,0.0270094,16.7459,0.0269847,69,57257.0504323,1
117.0,3269.23,11.1369,30504.3,230.76,47959.2,328.795,67453.6,467.116,4.70097,-0.526982,-1.0,15.3654,0.00821342,15.3634,0.00744354,15.3404,0.00751874,70,57257.0504323,1
128.0,4430.6,12.3223,10475.1,226.496,16778.8,324.401,23035.4,462.425,4.7029,-0.527936,-1.0,16.5259,0.0234763,16.5036,0.0209917,16.507,0.0217957,71,57257.0504323,1
129.0,4425.03,6.55846,7776.5,225.302,12651.3,323.105,17313.7,461.149,4.70289,-0.52794,-1.0,16.8493,0.0314563,16.8102,0.0277291,16.817,0.0289186,72,57257.0504323,1
149.0,3464.86,15.09,2875.02,218.713,4362.22,315.252,5851.97,453.475,4.7013,-0.527137,-1.0,17.9297,0.0825959,17.9663,0.078465,17.9947,0.0841352,73,57257.0504323,1
140.0,9856.62,12.414,15524.7,244.727,24334.6,342.7,32527.0,477.782,4.71194,-0.532382,-1.0,16.0987,0.0171153,16.1,0.0152903,16.1323,0.0159482,74,57257.0504323,1
152.0,5855.57,14.4201,4655.37,225.221,7405.66,321.702,9826.49,457.834,4.70527,-0.529104,-1.0,17.4064,0.0525268,17.3916,0.0471646,17.432,0.0505866,75,57257.0504323,1
135.0,4875.76,12.1432,12969.4,228.284,21836.6,326.78,33176.0,465.428,4.70364,-0.528303,1.0,16.294,0.0191108,16.2176,0.0162479,16.1109,0.0152319,76,57257.0504323,1
126.0,3679.3,7.56688,50772.9,239.223,70697.5,335.66,88981.4,471.818,4.70165,-0.527325,0.0,14.8122,0.0051156,14.942,0.00515492,15.0397,0.00575707,77,57257.0504323,1
141.0,9790.16,13.256,9807.73,241.782,15565.5,339.463,21310.2,474.796,4.71183,-0.532327,-1.0,16.5973,0.0267659,16.5851,0.0236785,16.5915,0.0241905,78,57257.0504323,1
138.0,6456.73,10.9953,4918.37,223.129,7793.71,318.268,11173.8,453.323,4.70627,-0.529603,-1.0,17.3467,0.0492562,17.3362,0.0443378,17.2924,0.0440485,79,57257.0504323,1
120.0,10822.9,12.5062,10117.5,234.686,15420.4,328.826,21627.3,461.507,4.71356,-0.53317,-1.0,16.5636,0.0251849,16.5953,0.0231524,16.5755,0.0231687,80,57257.0504323,1
137.0,6384.23,12.0017,31360.9,234.63,49543.7,331.203,70403.4,466.403,4.70615,-0.529542,-1.0,15.3353,0.0081231,15.3281,0.00725825,15.294,0.00719273,81,57257.0504323,1
130.0,4645.75,12.6011,10864.4,226.78,17346.0,324.71,24028.5,462.768,4.70326,-0.528113,-1.0,16.4863,0.0226635,16.4675,0.0203246,16.4611,0.0209104,82,57257.0504323,1
146.0,5992.69,13.5534,16099.0,228.059,26309.8,324.065,36634.7,458.99,4.7055,-0.529218,-1.0,16.0593,0.0153806,16.0152,0.0133733,16.0032,0.013603,83,57257.0504323,1
166.0,4417.25,10.8225,3473.7,223.347,5436.61,320.781,7353.25,458.874,4.70288,-0.527928,-1.0,17.7243,0.0698094,17.7272,0.064063,17.7468,0.0677548,84,57257.0504323,1
167.0,4413.66,14.995,4059.64,223.687,6399.25,321.179,8907.16,459.312,4.70288,-0.527919,1.0,17.555,0.0598244,17.5502,0.0544933,17.5386,0.0559879,85,57257.0504323,1
143.0,10043.3,13.4141,14058.3,244.081,22335.1,342.072,30392.3,477.302,4.71225,-0.532533,-1.0,16.2064,0.0188508,16.1931,0.0166286,16.206,0.0170512,86,57257.0504323,1
151.0,5474.31,11.6706,33151.5,238.445,53291.9,337.192,73861.1,473.681,4.70464,-0.528795,-1.0,15.275,0.00780929,15.2489,0.00686977,15.2419,0.00696299,87,57257.0504323,1
163.0,3472.19,15.9186,3123.7,218.909,4815.38,315.429,6593.12,453.57,4.70131,-0.527142,-1.0,17.8396,0.0760887,17.859,0.0711208,17.8652,0.0746929,88,57257.0504323,1
171.0,5559.78,15.3612,4248.27,225.631,6714.52,322.365,9229.57,458.845,4.70478,-0.52886,-1.0,17.5057,0.0576652,17.498,0.0521265,17.5,0.0539772,89,57257.0504323,1
155.0,6506.75,14.8545,5058.92,223.198,7849.42,318.292,10876.4,453.264,4.70636,-0.529638,-1.0,17.3161,0.0479024,17.3284,0.0440265,17.3217,0.0452473,90,57257.0504323,1
124.0,9750.69,13.8422,11526.2,242.518,17580.1,340.065,23664.2,475.286,4.71177,-0.532294,-1.0,16.422,0.0228446,16.453,0.0210023,16.4777,0.0218067,91,57257.0504323,1
187.0,6242.44,15.3897,3572.37,222.535,6202.77,317.771,9802.29,453.021,4.70592,-0.52942,1.0,17.6939,0.0676343,17.5841,0.0556229,17.4346,0.0501783,92,57257.0504323,1
164.0,3598.92,14.036,9984.33,221.873,15101.5,318.639,20754.6,456.808,4.70152,-0.527249,-1.0,16.578,0.0241274,16.618,0.0229088,16.6202,0.0238971,93,57257.0504323,1
160.0,8815.62,14.3227,20741.7,226.974,31220.3,323.717,42429.8,460.298,4.71021,-0.531529,-1.0,15.7842,0.0118811,15.8294,0.0112578,15.8438,0.0117786,94,57257.0504323,1
193.0,6088.03,15.6501,10287.8,225.512,16180.0,320.909,22372.7,455.826,4.70566,-0.529293,-1.0,16.5455,0.0237997,16.5431,0.0215342,16.5387,0.0221211,95,57257.0504323,1
150.0,6495.44,11.7647,57370.3,245.41,92314.4,343.945,128713.0,478.928,4.70634,-0.529633,-1.0,14.6795,0.00464442,14.6524,0.00404525,14.6389,0.00403994,96,57257.0504323,1
165.0,10889.6,10.3768,123894.0,280.582,165139.0,373.018,203419.0,500.632,4.71367,-0.533227,0.0,13.8436,0.00245887,14.0209,0.00245248,14.142,0.0026721,97,57257.0504323,1
184.0,4745.14,14.2029,6898.01,225.12,10961.2,322.819,15723.9,461.032,4.70343,-0.528192,1.0,16.9795,0.0354337,16.9659,0.0319761,16.9216,0.0318343,98,57257.0504323,1
191.0,5407.96,15.0023,9454.33,227.84,14443.2,324.646,20513.1,461.149,4.70453,-0.528736,-2.0,16.6372,0.0261652,16.6664,0.0244047,16.6329,0.0244081,99,57257.0504323,1
170.0,6593.74,14.1537,16753.9,228.352,26627.2,324.174,37592.7,459.217,4.7065,-0.52971,-1.0,16.016,0.0147984,16.0022,0.0132184,15.9752,0.013263,100,57257.0504323,1
196.0,6440.96,17.853,3312.6,222.409,5089.16,317.409,7023.21,452.391,4.70625,-0.52958,-1.0,17.7758,0.0728968,17.7989,0.0677172,17.7966,0.0699365,101,57257.0504323,1
176.0,8968.55,16.8098,12304.7,223.085,18302.5,319.413,24652.2,455.987,4.71046,-0.531651,-1.0,16.3511,0.0196845,16.4093,0.0189482,16.4333,0.0200827,102,57257.0504323,1
210.0,5063.25,17.8793,2469.12,224.663,3992.61,321.237,5865.1,457.72,4.70396,-0.528449,1.0,18.0949,0.0987905,18.0624,0.0873564,17.9923,0.0847327,103,57257.0504323,1
192.0,2760.83,17.4136,3965.59,231.718,6317.87,326.037,8043.83,457.974,4.70013,-0.526554,-1.0,17.5805,0.063442,17.5641,0.0560302,17.6493,0.0618164,104,57257.0504323,1
208.0,3774.86,17.4451,2459.45,222.591,4015.73,318.677,5776.91,455.444,4.70182,-0.527389,-2.0,18.0992,0.0982639,18.0561,0.0861614,18.0087,0.0855984,105,57257.0504323,1
83.0,3693.05,10.9342,4838.86,219.677,7329.49,316.318,10180.1,454.628,4.70168,-0.527331,-1.0,17.3644,0.0492911,17.4028,0.0468571,17.3936,0.0484877,106,57257.0504323,1
209.0,3689.83,17.6552,3301.35,219.962,5219.21,316.027,7129.45,453.121,4.70168,-0.527319,-1.0,17.7795,0.0723404,17.7715,0.0657423,17.7803,0.0690056,107,57257.0504323,1
185.0,3175.68,14.0049,2290.39,218.45,4534.04,315.306,8457.1,454.059,4.70082,-0.526901,1.0,18.1765,0.103555,17.9243,0.0755046,17.5949,0.058293,108,57257.0504323,1
181.0,3625.96,14.4222,16789.4,224.878,28379.7,322.809,42880.8,461.759,4.70157,-0.527271,1.0,16.0137,0.0145425,15.933,0.0123499,15.8323,0.0116917,109,57257.0504323,1
182.0,3617.51,11.0694,9397.96,221.635,15019.1,318.644,21111.4,456.932,4.70155,-0.527269,-1.0,16.6437,0.0256054,16.6239,0.023035,16.6017,0.0234996,110,57257.0504323,1
183.0,3632.54,12.6831,9435.78,221.652,15474.1,318.786,22373.0,457.213,4.70158,-0.527279,1.0,16.6393,0.0255047,16.5915,0.0223676,16.5386,0.0221881,111,57257.0504323,1
189.0,1846.53,18.3212,2275.06,227.539,3184.39,321.838,3963.2,454.115,4.69862,-0.525798,-1.0,18.1838,0.10859,18.308,0.109733,18.4178,0.124407,112,57257.0504323,1
202.0,5295.73,14.0356,7458.91,227.074,11959.6,324.043,17731.7,460.778,4.70434,-0.528645,1.0,16.8946,0.0330535,16.8712,0.0294179,16.7911,0.0282141,113,57257.0504323,1
157.0,6580.8,14.3751,15528.5,227.809,26502.9,324.128,39452.9,459.624,4.70648,-0.529699,1.0,16.0984,0.0159282,16.0073,0.0132785,15.9228,0.0126488,114,57257.0504323,1
211.0,5873.4,8.37019,6981.48,226.37,11408.6,323.148,16206.5,459.51,4.7053,-0.529128,-1.0,16.9664,0.0352044,16.9225,0.0307537,16.8887,0.0307846,115,57257.0504323,1
212.0,5882.52,10.6366,8057.22,226.777,13111.1,323.573,18399.7,459.851,4.70532,-0.529132,-1.0,16.8108,0.0305591,16.7714,0.0267954,16.7509,0.0271352,116,57257.0504323,1
213.0,5873.87,16.7237,8437.07,227.161,13405.8,324.01,18970.1,460.442,4.70531,-0.529116,-1.0,16.7608,0.0292327,16.7473,0.0262417,16.7178,0.0263531,117,57257.0504323,1
216.0,2670.4,16.8745,20254.2,238.727,29574.1,333.091,38792.2,464.502,4.69998,-0.52648,-1.0,15.81,0.0127971,15.8883,0.0122286,15.9411,0.0130008,118,57257.0504323,1
206.0,4480.67,17.1752,8105.04,225.473,12748.1,323.162,17477.1,461.202,4.70299,-0.527971,-2.0,16.8044,0.030204,16.8019,0.0275233,16.8068,0.0286515,119,57257.0504323,1
218.0,2589.22,17.6243,6340.7,232.753,8906.8,326.822,11508.8,458.704,4.69985,-0.526412,0.0,17.0709,0.0398552,17.1912,0.0398397,17.2604,0.0432741,120,57257.0504323,1
230.0,3320.37,15.6663,3183.24,218.85,5655.59,315.662,8879.64,454.154,4.70106,-0.527018,1.0,17.8191,0.0746456,17.6843,0.0605996,17.542,0.0555307,121,57257.0504323,1
215.0,3003.29,15.7208,11642.8,226.367,18739.7,322.802,26038.1,459.1,4.70054,-0.526756,-1.0,16.4111,0.0211096,16.3836,0.0187025,16.3739,0.0191436,122,57257.0504323,1
186.0,2579.15,17.7947,4473.06,231.921,6577.21,326.086,8728.0,458.081,4.69983,-0.526403,-2.0,17.4498,0.056294,17.5204,0.0538291,17.5607,0.0569841,123,57257.0504323,1
154.0,10711.1,13.2951,25066.6,241.748,36338.2,336.113,49485.1,468.735,4.71337,-0.533078,-1.0,15.5785,0.0104711,15.6646,0.0100426,15.6768,0.0102844,124,57257.0504323,1
223.0,10704.7,17.2027,9861.47,242.454,14265.0,339.851,17316.2,474.879,4.71336,-0.533067,-1.0,16.5914,0.026694,16.6799,0.0258667,16.8168,0.0297753,125,57257.0504323,1
217.0,1686.0,18.7807,5929.72,229.221,7935.77,323.413,9702.86,455.502,4.69835,-0.525665,-1.0,17.1437,0.0419707,17.3166,0.0442481,17.4457,0.0509702,126,57257.0504323,1
229.0,5242.29,19.6799,2820.22,224.974,4509.78,321.649,6040.69,458.1,4.70426,-0.528593,-1.0,17.9506,0.0866113,17.9301,0.0774378,17.9602,0.0823378,127,57257.0504323,1
239.0,5466.48,20.1699,3126.31,225.093,4897.57,321.747,6509.57,458.169,4.70463,-0.528777,-1.0,17.8387,0.078173,17.8406,0.0713279,17.8791,0.0764187,128,57257.0504323,1
125.0,3111.44,9.54929,119747.0,265.96,170572.0,364.182,218509.0,498.974,4.70071,-0.526854,0.0,13.8806,0.00241144,13.9858,0.00231812,14.0643,0.00247933,129,57257.0504323,1
245.0,2495.64,18.5069,8866.57,233.712,15352.8,328.622,20928.1,460.485,4.6997,-0.526334,1.0,16.7069,0.0286188,16.6001,0.0232399,16.6111,0.0238897,130,57257.0504323,1
190.0,2855.6,15.7594,20413.3,238.769,30435.1,333.319,41713.0,465.092,4.70029,-0.526634,-1.0,15.8015,0.0126996,15.8571,0.0118908,15.8623,0.0121058,131,57257.0504323,1
232.0,10969.1,16.4147,54704.4,253.769,88104.8,351.112,120430.0,483.275,4.7138,-0.533283,-1.0,14.7312,0.00503666,14.703,0.00432686,14.7111,0.00435697,132,57257.0504323,1
231.0,1669.38,19.3163,7131.29,229.755,9687.19,323.966,11989.7,456.014,4.69833,-0.52565,0.0,16.9433,0.0349803,17.1,0.0363101,17.2159,0.0412947,133,57257.0504323,1
242.0,4307.0,17.7664,4615.85,223.885,8012.03,321.626,12891.6,460.137,4.7027,-0.527827,1.0,17.4156,0.0526622,17.3062,0.0435848,17.1372,0.0387531,134,57257.0504323,1
228.0,4899.99,16.8638,10268.5,227.06,15616.3,324.789,21578.4,462.793,4.70369,-0.528316,-1.0,16.5475,0.0240083,16.5816,0.0225812,16.5779,0.0232859,135,57257.0504323,1
250.0,11192.4,17.8957,5345.05,232.71,9485.25,327.167,15340.5,460.338,4.71418,-0.533463,1.0,17.2564,0.0472704,17.1229,0.0374496,16.9484,0.0325809,136,57257.0504323,1
234.0,11370.3,18.4028,7798.27,233.769,12318.9,328.015,16895.5,460.624,4.71448,-0.533607,-1.0,16.8463,0.0325473,16.8391,0.02891,16.8435,0.0296007,137,57257.0504323,1
