RunningID,Ra,Dec,X,Y,Flux1,dFlux1,Flux2,dFlux2,Flux3,dFlux3,Class,Mag1,dMag1,Mag2,dMag2,Mag3,dMag3,StarID
559220.0,549.951,8346.56,2454.73,283.726,4487.09,414.707,7075.85,604.002,4.70438,-0.512796,1.0,17.3457,0.125493,17.1198,0.100346,16.8903,0.0926799,300033
558995.0,9951.76,8343.68,4233.27,294.858,6276.31,429.938,8087.93,623.44,4.71994,-0.520469,-2.0,16.754,0.0756246,16.7555,0.0743751,16.7452,0.0836919,300034
559067.0,6644.37,8342.97,8218.3,287.567,13056.7,422.078,17784.0,611.242,4.71445,-0.517784,1.0,16.0337,0.0379912,15.9601,0.0350983,15.8897,0.0373172,300035
559083.0,5957.89,8344.25,7362.21,286.765,10633.8,421.133,13091.7,610.627,4.71331,-0.517223,-1.0,16.1531,0.0422906,16.183,0.042999,16.2223,0.0506415,300036
558907.0,12717.3,8341.68,26675.6,299.883,39890.8,436.248,50108.2,624.318,4.72454,-0.522708,-1.0,14.7554,0.0122057,14.7475,0.0118737,14.765,0.0135276,300037
559082.0,9041.99,8345.64,3086.36,291.261,4374.18,424.213,5271.91,613.463,4.71843,-0.519729,-1.0,17.097,0.102462,17.1475,0.105296,17.2099,0.126342,300038
558947.0,6746.0,8342.0,18676.2,290.964,25935.7,425.058,32618.8,613.692,4.71462,-0.517868,-1.0,15.1424,0.0169152,15.215,0.0177941,15.2311,0.0204272,300039
559088.0,5520.5,8343.42,13540.6,298.122,20817.6,432.62,26554.3,620.233,4.71259,-0.516868,-1.0,15.4916,0.0239045,15.4536,0.0225633,15.4544,0.0253599,300040
559089.0,5528.99,8344.26,8576.51,296.515,12599.0,430.731,16057.0,618.521,4.7126,-0.516874,-1.0,15.9874,0.0375371,15.9989,0.0371191,16.0006,0.041823,300041
559128.0,2798.61,8344.64,5976.2,303.332,8720.91,433.841,10633.8,617.648,4.70809,-0.514642,-1.0,16.3796,0.0551085,16.3983,0.0540125,16.4481,0.0630635,300042
559217.0,814.921,8344.82,24155.4,290.612,34529.9,421.411,43182.0,609.602,4.70481,-0.513016,-1.0,14.8631,0.0130624,14.9042,0.0132506,14.9265,0.0153275,300043
559200.0,2148.23,8322.72,29205.6,310.671,43286.5,441.63,54804.7,624.78,4.70699,-0.514141,-1.0,14.657,0.0115494,14.6588,0.0110773,14.6677,0.0123776,300044
559201.0,2156.81,8341.24,26411.5,309.788,39937.3,440.881,52571.4,624.435,4.70702,-0.514121,-1.0,14.7662,0.012735,14.7463,0.0119858,14.7129,0.0128963,300045
559203.0,2150.73,8337.18,13076.1,305.458,19370.6,436.141,24708.0,619.884,4.70701,-0.514122,-1.0,15.5295,0.025363,15.5319,0.0244461,15.5327,0.0272395,300046
559420.0,172.852,8345.93,4804.83,284.357,9332.91,415.625,16208.0,605.202,4.70376,-0.512487,1.0,16.6165,0.0642557,16.3247,0.0483516,15.9905,0.0405412,300047
559319.0,796.96,8347.95,4796.19,284.351,6424.28,414.948,7525.49,603.774,4.70479,-0.512996,-1.0,16.6184,0.06437,16.7302,0.0701286,16.8234,0.0871095,300048
559218.0,863.168,8346.38,4787.07,284.345,7036.39,415.086,8842.35,603.984,4.70489,-0.513053,-1.0,16.6205,0.0644914,16.6313,0.0640492,16.6484,0.0741623,300049
559262.0,852.86,8346.6,7949.93,285.377,11806.1,416.189,14940.5,604.983,4.70488,-0.513044,-1.0,16.0698,0.0389746,16.0694,0.0382745,16.0789,0.0439645,300050
559137.0,282.66,8343.36,29184.3,292.258,44838.7,423.818,57891.9,612.08,4.70393,-0.512581,-1.0,14.6578,0.0108728,14.6206,0.0102625,14.6082,0.0114793,300051
558998.0,12414.6,8342.11,18690.9,297.33,28646.2,433.691,37294.4,622.248,4.72404,-0.522463,-1.0,15.1416,0.0172717,15.107,0.0164376,15.0857,0.0181153,300052
559225.0,7182.44,8345.33,1440.08,277.948,3229.58,412.288,6333.85,604.268,4.71534,-0.518219,1.0,17.9247,0.209558,17.4768,0.138605,17.0106,0.103583,300053
558990.0,11429.5,8333.0,82125.3,320.889,130571.0,460.52,204951.0,654.889,4.72239,-0.521681,1.0,13.5345,0.00424233,13.4601,0.00382936,13.2357,0.0034693,300054
558991.0,11439.2,8340.11,23712.7,304.447,35791.4,441.276,48065.6,632.618,4.72241,-0.521678,-1.0,14.8832,0.0139398,14.8653,0.0133862,14.8102,0.01429,300055
558025.0,11722.0,8322.22,13703.8,301.264,20566.0,437.828,27933.6,629.397,4.72287,-0.521933,-1.0,15.4786,0.0238688,15.4668,0.0231142,15.3995,0.0244638,300056
558987.0,11704.0,8328.86,95103.0,326.544,115685.0,459.161,125619.0,645.126,4.72284,-0.521909,0.0,13.3752,0.00372798,13.5915,0.00430938,13.7671,0.00557591,300057
559193.0,5081.65,8339.07,57558.6,311.938,84503.0,446.915,105871.0,632.987,4.71186,-0.516516,-1.0,13.9204,0.00588415,13.9325,0.00574221,13.9528,0.00649149,300058
559194.0,5076.34,8342.4,57284.6,311.906,86098.4,447.319,109535.0,633.602,4.71185,-0.516507,-1.0,13.9256,0.00591169,13.9122,0.00564089,13.9159,0.00628043,300059
558988.0,10093.5,8341.33,33815.2,303.293,53059.8,439.337,73203.2,632.638,4.72017,-0.520588,1.0,14.4979,0.00973816,14.4378,0.00898996,14.3535,0.0093832,300060
559125.0,4806.52,8343.27,23399.0,286.544,34949.7,421.23,44123.1,612.035,4.71141,-0.516286,-1.0,14.8977,0.013296,14.8911,0.0130858,14.9031,0.0150604,300061
559256.0,4797.58,8346.28,6596.08,281.086,9845.42,415.431,12414.8,606.823,4.71139,-0.516274,-1.0,16.2725,0.0462678,16.2666,0.0458131,16.2799,0.0530701,300062
559154.0,8704.05,8340.22,21141.8,301.77,30394.2,435.03,38331.8,621.489,4.71786,-0.519463,-1.0,15.0078,0.0154975,15.0427,0.0155401,15.0559,0.0176035,300063
558999.0,9301.47,8343.74,9506.95,293.899,14977.4,427.22,20314.8,616.257,4.71886,-0.519942,-2.0,15.8756,0.0335647,15.8111,0.0309699,15.7452,0.0329363,300064
559252.0,5842.24,8346.39,3543.92,289.064,5399.33,423.456,6831.02,612.682,4.71312,-0.517126,-1.0,16.947,0.0885597,16.9189,0.0851519,16.9286,0.0973813,300065
559178.0,8780.5,8346.26,2950.79,293.435,4306.27,426.524,5264.96,614.673,4.718,-0.519516,-1.0,17.1458,0.107969,17.1645,0.10754,17.2113,0.126758,300066
559127.0,4587.25,8343.86,17440.6,284.497,25853.1,418.992,33079.1,610.07,4.71104,-0.516106,-1.0,15.2168,0.017711,15.2184,0.0175962,15.2159,0.020024,300067
558403.0,5831.98,8326.8,18166.3,293.669,26464.2,428.161,34027.0,616.994,4.71309,-0.517146,-1.0,15.1725,0.0175516,15.1931,0.0175661,15.1852,0.0196872,300068
558404.0,5813.69,8328.06,22970.7,301.346,34100.7,435.841,44187.0,623.231,4.71306,-0.517129,-1.0,14.9177,0.0142435,14.9178,0.0138769,14.9015,0.0153137,300069
559183.0,5815.66,8344.91,12168.9,297.762,18069.7,432.077,22721.7,619.688,4.71308,-0.517106,-2.0,15.6075,0.026567,15.6073,0.0259618,15.6237,0.0296113,300070
558406.0,5819.48,8333.5,21607.2,300.505,33061.4,435.229,41498.9,622.56,4.71307,-0.517126,-1.0,14.9842,0.0151001,14.9514,0.014293,14.9697,0.0162881,300071
559234.0,6112.74,8313.38,23497.1,292.394,35366.0,427.094,45452.6,615.678,4.71354,-0.517394,-1.0,14.8931,0.0135108,14.8782,0.0131118,14.8709,0.0147069,300072
559235.0,6109.04,8328.06,107148.0,317.74,197730.0,462.343,324850.0,659.282,4.71355,-0.51737,-1.0,13.2457,0.0032197,13.0095,0.00253873,12.7356,0.0022035,300073
559236.0,6127.53,8339.58,124388.0,322.65,200231.0,462.742,260998.0,649.421,4.71359,-0.517368,-1.0,13.0837,0.0028163,12.9959,0.0025092,12.9732,0.00270156,300074
558594.0,6139.95,8336.07,5722.53,286.547,10787.3,421.357,18618.9,611.234,4.71361,-0.517383,1.0,16.4267,0.0543667,16.1674,0.0424093,15.8399,0.0356435,300075
559238.0,6093.39,8335.91,78757.5,309.272,117011.0,445.032,149330.0,632.12,4.71353,-0.517346,-1.0,13.5799,0.00426357,13.5791,0.00412944,13.5794,0.00459597,300076
559237.0,6098.89,8329.98,14825.6,289.623,21567.9,423.963,28704.8,612.989,4.71353,-0.517359,-1.0,15.3931,0.0212104,15.4152,0.0213425,15.3699,0.0231859,300077
559002.0,9980.29,8342.22,27896.4,301.276,41557.1,436.567,52980.0,629.199,4.71999,-0.520495,-1.0,14.7068,0.0117258,14.7031,0.011406,14.7045,0.0128944,300078
559199.0,4176.61,8344.3,23334.6,286.463,34705.2,421.104,43182.1,611.811,4.71036,-0.51577,-1.0,14.9007,0.0133289,14.8987,0.0131741,14.9265,0.0153829,300079
558446.0,9697.75,8316.55,23090.2,300.575,35761.9,435.049,47415.6,624.809,4.71949,-0.520303,-1.0,14.9121,0.0141335,14.8662,0.0132082,14.825,0.0143071,300080
558447.0,9702.82,8329.91,130363.0,333.399,198829.0,470.986,264161.0,659.187,4.71951,-0.520288,-1.0,13.0328,0.00277675,13.0035,0.00257189,12.9601,0.00270935,300081
559012.0,9699.53,8343.37,9622.01,296.545,14252.3,430.451,17431.5,620.154,4.71952,-0.520266,-2.0,15.8625,0.0334619,15.865,0.0327918,15.9114,0.0386269,300082
559253.0,2943.49,8346.7,4762.66,297.932,6996.94,429.066,8401.89,614.331,4.70833,-0.514758,-1.0,16.626,0.0679192,16.6374,0.0665796,16.7038,0.0793874,300083
558743.0,1707.35,8336.77,69171.9,309.761,103652.0,442.136,132205.0,628.041,4.70628,-0.513759,-1.0,13.7208,0.00486209,13.7108,0.00463131,13.7117,0.00515783,300084
559213.0,1718.08,8341.89,43850.7,301.908,64114.1,433.326,85010.2,620.488,4.7063,-0.513761,-1.0,14.2157,0.00747521,14.2323,0.00733815,14.1911,0.00792479,300085
559212.0,1725.98,8335.17,23205.3,295.346,34121.2,426.515,45148.8,614.032,4.70631,-0.513777,-1.0,14.9067,0.0138188,14.9172,0.0135718,14.8782,0.0147663,300086
