300011,1.5065
300012,1.5287
300024,1.5641
300030,1.5316
300032,1.5695
300036,1.5223
300042,1.525
300048,1.5189
300058,1.5732
300063,1.5353
300068,1.5461
300076,1.5099
300079,1.5107
300084,1.5605
300095,1.564
300097,1.5218
300099,1.6468
300110,1.5249
300114,1.5349
300116,1.5071
300117,1.523
300118,1.5079
300134,1.5235
300145,1.5287
300157,1.5593
300159,1.5447
300163,1.543
300167,1.5529
300180,1.6893
300184,1.5213
300215,1.5158
300218,1.5162
300226,1.5158
300230,1.5863
300231,1.5799
300241,1.5733
300246,1.5068
300249,1.5773
300250,1.5491
300259,1.5459
300262,1.5197
300269,1.5144
300270,1.5038
300271,1.6539
300274,1.5033
300277,1.5222
300282,1.5562
300283,1.5379
300291,1.5765
300298,1.5655
300300,1.5644
300306,1.5616
300308,1.5298
300311,1.7178
300313,1.5093
300315,1.5417
300321,1.5189
300322,1.7384
300325,1.6507
300326,1.5425
300328,1.5083
300330,1.5004
300332,1.7201
300333,1.5249
300334,1.5106
300335,1.5187
300343,1.5389
300344,1.5107
300346,1.5995
300347,1.732
300349,1.5663
300352,1.7155
300355,1.5615
300358,1.6511
300359,1.5736
300383,1.5517
300391,1.5805
300396,1.5018
300409,1.5047
300412,1.6248
300414,1.5022
300416,1.5143
300417,1.5631
300418,1.9263
300424,1.5083
300426,1.506
300430,1.5364
300434,1.5268
300436,1.5361
300443,1.5568
300444,1.589
300449,1.5612
300451,1.5025
300457,1.52
300461,1.5798
300469,1.5146
300472,1.5298
300475,1.5553
300492,1.5459
300504,1.5372
300514,1.5987
300517,1.5039
300520,1.5709
300525,1.5657
300527,1.5407
300529,1.5227
300534,1.5025
300537,1.5281
300538,1.5321
300543,1.5624
300550,1.5177
300553,1.5447
300554,1.5711
300555,1.5885
300567,1.5856
300573,1.5248
300575,1.5327
300576,1.5206
300581,1.5168
300582,1.5358
300585,1.5373
300590,1.5244
300599,1.6506
300601,1.5105
300602,1.5557
300604,1.5504
300605,1.5976
300608,1.5041
300612,1.5289
300613,1.57
300620,1.5583
300626,1.5723
300627,1.545
300637,1.6603
300638,1.6207
300639,1.6285
300640,1.5708
300641,1.54
300645,1.5257
300646,1.5859
300649,1.5421
300651,1.6633
300654,1.6269
300655,1.5152
300664,1.6449
300666,1.5367
300671,1.5046
300672,1.5472
300678,1.5044
300693,1.5734
300694,1.5068
300702,1.5034
300714,1.5411
300725,1.5002
300742,1.5403
300743,1.541
300745,1.5002
300748,1.5169
300749,1.7687
300750,1.5758
300765,1.5347
300766,1.5591
300778,1.6181
300779,1.5174
300786,1.6607
300792,1.5724
300794,1.5336
300805,1.5581
300809,1.5742
300810,1.524
300811,1.5293
300816,1.5664
300830,1.5778
300831,1.552
300838,1.7307
300841,1.5769
300865,1.5099
300867,1.5796
300891,1.5167
300902,1.5067
300905,1.5005
300907,1.5751
300915,1.5073
300916,1.501
300920,1.5309
300922,1.554
300926,1.504
300928,1.5518
300931,1.5358
300932,1.679
300933,1.5941
300937,1.6499
300938,1.6109
300939,1.5816
300941,1.5269
300942,1.5218
300945,1.5101
300946,1.5849
300949,1.534
300960,1.5201
300976,1.5424
300979,1.6002
300980,1.537
300981,1.5566
300982,1.5163
300984,1.5085
301005,1.551
301007,1.6696
301019,1.5198
301021,1.714
301022,1.5546
301023,1.5612
301031,1.6311
301035,1.5368
301037,1.6025
301045,1.5261
301052,1.5484
301057,1.8675
301063,1.5574
301073,1.5603
301084,1.5257
301086,1.5019
301088,1.593
301089,1.5356
301090,1.5202
301092,1.5156
301093,1.5595
301097,1.5218
301103,1.5005
301105,1.6535
301106,1.563
301108,1.5952
301109,1.5586
301111,1.5683
301112,1.5382
301119,1.5989
301120,1.5748
301121,1.886
301138,1.5257
301146,1.5157
301148,1.5309
301150,1.5032
301153,1.507
301156,1.5794
301162,1.5178
301177,1.5701
301183,1.5204
301192,1.5603
301197,1.5223
301201,1.5048
301207,1.5046
301215,1.9977
301217,1.5374
301218,1.5671
301232,1.5141
301239,1.5741
301245,1.5233
301255,1.5071
301260,1.5359
301263,1.5623
301267,1.5215
301268,1.5324
301269,1.5205
301272,1.5046
301279,1.5111
301286,1.5412
301289,1.5238
301290,1.5771
301291,1.5403
301292,1.579
301294,1.5616
301295,1.5209
301296,1.5002
301302,1.557
301305,1.5079
301307,1.547
301320,1.5556
301323,1.5279
301325,1.5401
301337,1.5055
301338,1.5888
301340,1.5659
301342,1.5213
301343,1.5236
301347,1.555
301363,1.5209
301368,1.5673
301375,1.5025
301376,1.6416
301393,1.5451
301401,1.5497
301402,1.5736
301404,1.5238
301406,1.5455
301416,1.5876
301417,1.5887
301418,1.519
301423,1.5468
301430,1.5369
301436,1.5186
301440,1.5207
301448,1.533
301449,1.5906
301458,1.5507
301468,1.6045
301474,1.5658
301475,1.513
301478,1.5096
301482,1.7011
301483,1.5045
301488,1.5308
301491,1.5527
301493,1.5107
301494,1.6129
301495,1.5198
301499,1.5911
301506,1.5464
301520,1.5979
301524,1.5257
301529,1.5077
301531,1.5738
301532,1.5314
301534,1.6269
301535,1.5347
301549,1.5151
301566,1.7067
301569,1.5678
301587,1.5562
301591,1.5183
301593,1.5267
301598,1.5097
301607,1.5053
301624,1.5989
301625,1.5416
301632,1.5287
301636,1.5788
301637,1.5243
301640,1.5545
301645,1.509
301647,1.5816
301648,1.5357
301651,1.5551
301652,1.5157
301653,1.5716
301663,1.544
301668,1.5278
301680,1.5057
301687,1.6042
301688,1.5019
301692,1.5887
301696,1.6094
301702,1.5667
301704,1.5398
301711,1.6339
301712,1.5031
301713,1.5346
301716,1.5629
301721,1.5576
301723,1.6379
301727,1.5372
301729,1.5025
301730,1.5318
301732,1.5262
301749,1.5181
301759,1.5199
301761,1.6047
301764,1.6102
301765,1.5368
301769,1.6112
301770,1.5443
301771,1.5193
301772,1.5016
301774,1.5273
301776,1.502
301777,1.5578
301778,1.6177
301779,1.5715
301781,1.5475
301782,1.5499
301783,1.641
301785,1.5022
301786,1.5484
301799,1.5704
301814,1.5325
301816,1.5771
301825,1.5352
301835,1.5037
301838,1.5332
301842,1.5173
301860,1.5097
301877,1.538
301878,1.5828
301883,1.5004
301906,1.5285
301919,1.7099
301920,1.58
301921,1.5682
301924,1.5162
301930,1.5995
301931,1.5089
301943,1.5077
301951,1.5159
301955,1.535
301957,1.5821
301983,1.5326
301986,1.5212
301989,1.5315
301994,1.5165
301997,1.5429
301999,1.7845
302002,1.5249
302011,1.518
302012,1.5227
302026,1.5295
302034,1.5676
302038,1.576
302045,1.5204
302047,1.5528
302049,1.539
302050,1.5087
302052,1.5938
302053,1.5281
302054,1.6196
302056,1.5146
302057,1.5832
302060,1.6125
302062,1.561
302073,1.5533
302085,1.567
302087,1.5334
302089,1.5703
302090,1.6173
302092,1.7039
302098,1.5474
302115,1.5311
302116,1.5548
302127,1.5652
302141,1.542
302145,1.5313
302158,1.5032
302163,1.602
302166,1.5223
302181,1.5183
302183,1.7548
302188,1.5176
302198,1.5041
302199,1.5793
302203,1.5187
302205,1.839
302206,1.5224
302229,1.5621
302237,1.5148
302240,1.5204
302242,1.6071
302252,1.5356
302253,1.5939
302257,1.5542
302258,1.5514
302272,1.5001
302276,1.5929
302285,1.6923
302286,1.5098
302287,1.5705
302297,1.5733
302298,1.5864
302301,1.5259
302324,1.5848
302343,1.5009
302348,1.5267
302353,1.5154
302359,1.5169
302360,1.5654
302364,1.5194
302367,1.6656
302380,1.5136
302386,1.5071
302388,1.5717
302404,1.5316
302408,1.5713
302410,1.558
302417,1.5465
302418,1.6101
302420,1.5242
302426,1.5355
302429,1.5691
302430,1.6977
302433,1.5085
302436,1.502
302438,1.5098
302447,1.5746
302454,1.5814
302455,1.5704
302459,1.5042
302466,1.5296
302484,1.6052
302485,1.517
302486,1.558
302488,1.5778
302490,1.5491
302491,1.5813
302497,1.562
302498,1.5201
302501,1.5037
302508,1.576
302521,1.559
302524,1.5678
302525,1.5161
302527,1.6109
302544,1.6483
302545,1.666
302557,1.6297
302558,1.5499
302559,1.527
302573,1.5054
302587,1.5449
302593,1.5002
302599,1.5311
302601,1.5234
302605,1.5548
302621,1.569
302627,1.5112
302637,1.582
302653,1.6888
302660,1.5505
302671,1.5275
302673,1.525
302675,1.6028
302678,1.5421
302681,1.643
302682,1.5119
302683,1.549
302684,1.5169
302685,1.6263
302692,1.6021
302693,1.7266
302702,1.5135
302705,1.5386
302708,1.6045
302711,1.5355
302712,1.6018
302713,1.6576
302726,1.5024
302730,1.6134
302734,1.6082
302737,1.5937
302739,1.5317
302749,1.5483
302754,1.5021
302761,1.5226
302764,1.5623
302771,1.6015
302772,1.5035
302773,1.512
302776,1.5273
302780,1.568
302793,1.5069
302802,1.6172
302808,1.5392
302810,1.5553
302817,1.5016
302843,1.5726
302849,1.5956
302852,1.5121
302859,1.5182
302865,1.5652
302885,1.5313
302897,1.502
302898,1.6943
302899,1.5105
302903,2.0101
302906,1.5191
302907,1.5021
302910,1.5454
302919,1.5869
302925,1.529
302929,1.5041
302931,1.524
302943,1.6214
302949,1.5119
302951,1.5052
302952,1.558
302957,1.5986
302958,1.5997
302959,1.536
302970,1.5479
302973,1.5479
302974,1.5611
302976,1.5608
302981,1.6593
302986,1.618
302996,1.5481
303003,1.5005
303018,1.5028
303042,1.6146
303051,1.615
303066,1.5403
303067,1.5767
303070,1.5388
303078,1.5251
303079,1.5308
303093,1.5125
303094,1.5233
303096,1.5788
303097,1.5347
303098,1.5949
303099,1.5066
303101,1.5275
303103,1.526
303107,1.5446
303109,1.5651
303113,1.5143
303124,1.5108
303126,1.515
303127,1.6172
303133,1.5346
303141,1.5171
303143,1.5699
303144,1.597
303145,1.5619
303146,1.5748
303149,1.599
303152,1.5104
303153,1.5938
303162,1.5157
303168,1.5799
303170,1.5795
303174,1.5458
303175,1.5491
303177,1.5695
303182,1.5488
303187,1.5352
303189,1.5189
303190,1.5341
303191,1.523
303192,1.5017
303193,1.5706
303196,1.5254
303197,1.5083
303198,1.6156
303199,1.5179
303201,1.6509
303218,1.5071
303219,1.5129
303220,1.5112
303232,1.554
303264,1.609
303268,1.5091
303289,1.5922
303290,1.5026
303303,1.5003
303304,1.5665
303305,1.5457
303308,1.5187
303314,1.5287
303321,1.5681
303334,1.6229
303338,1.5192
303340,1.5031
303348,1.5388
303357,1.5049
303368,1.5319
303373,1.6346
303386,1.5184
303403,1.5463
303417,1.603
303422,1.5432
303424,1.5145
303427,1.5279
303429,1.5624
303439,1.5289
303441,1.5204
303451,1.5032
303454,1.5844
303467,1.5281
303470,1.6119
303475,1.5541
303480,1.5059
303481,1.5212
303483,1.5861
303487,1.5184
303493,1.5405
303512,1.5051
303548,1.6159
303552,1.6147
303555,1.5715
303561,1.5381
303572,1.5386
303573,1.5391
303577,1.6217
303578,1.5418
303584,1.537
303593,1.8816
303596,1.574
303597,1.6219
303601,1.6082
303630,1.5721
303642,1.5179
303645,1.5692
303648,1.546
303650,1.5283
303651,1.5477
303653,1.5266
303654,1.5516
303655,1.5849
303656,1.5251
303657,1.5505
303669,1.544
303673,1.5197
303680,1.8131
303682,1.5303
303695,1.9325
303708,1.6017
303715,1.5637
303719,1.5196
303720,1.6199
303730,1.5065
303734,1.5175
303739,1.5246
303741,1.5344
303763,1.5369
303765,1.7782
303766,1.5528
303767,1.5882
303773,1.8102
303784,1.5039
303787,1.5227
303789,1.5191
303791,1.5487
303794,1.5455
303795,1.5072
303799,1.5224
303805,1.5486
303813,1.5882
303818,1.5042
303830,1.5279
303839,1.5085
303842,1.5897
303845,1.5341
303847,1.6012
303856,1.5348
303861,1.5416
303865,1.5797
303868,1.5709
303887,1.5933
303889,1.5329
303890,1.5485
303894,1.6155
303895,1.6108
303898,1.6833
303903,1.5178
303907,1.5518
303910,1.6175
303912,1.5665
303913,1.6119
303915,1.5284
303931,1.5541
303933,1.5249
303936,1.5132
303938,1.5051
303950,1.6175
303952,1.5386
303955,1.5282
303956,1.5131
303961,1.5042
303962,1.5485
303968,1.5299
303989,1.5354
304001,1.8589
304012,1.8828
304013,1.6327
304014,1.5468
304016,1.5365
304028,1.5098
304032,1.5636
304033,1.5723
304035,1.5736
304038,1.5073
304044,1.5291
304045,1.5539
304046,1.5188
304047,1.5049
304048,1.5987
304052,1.5313
304060,1.509
304062,1.5366
304072,1.5702
304099,1.628
304101,1.564
304103,1.6014
304109,1.5631
304120,1.5009
304131,1.6098
304132,1.5049
304135,1.585
304136,1.5577
304137,1.5431
304140,1.5338
304161,1.5225
304167,1.5152
304169,1.5936
304173,1.5314
304176,1.5835
304177,1.5246
304178,1.5058
304182,1.5022
304183,1.5889
304184,1.5449
304185,1.5014
304192,2.0533
304193,1.5378
304196,1.5128
304203,1.509
304214,1.5284
304233,1.6033
304238,1.5592
304244,1.518
304259,1.5122
304263,1.5506
304280,1.5907
304283,1.5107
304290,1.5531
304310,1.5931
304311,1.5961
304319,1.5664
304320,1.5413
304326,1.5953
304351,1.5042
304361,1.519
304362,1.5326
304363,1.5529
304368,1.5669
304383,1.5611
304384,1.5541
304387,1.6489
304389,1.5018
304393,1.5186
304395,1.5855
304403,1.5114
304405,1.5294
304408,1.5746
