0,14.7474
1,14.7946
2,14.941
4,14.7156
5,14.3736
6,14.5803
7,15.2923
8,14.0252
9,14.8057
10,14.7793
12,14.9254
13,15.1965
14,15.6405
15,14.8863
16,15.104
17,15.4806
21,13.1649
22,14.3668
23,14.8286
24,14.6358
27,13.9136
28,15.0336
31,15.2625
32,14.6962
33,14.6736
34,14.9958
35,14.6305
37,14.4543
38,15.4234
39,15.0118
40,15.0089
42,13.3348
43,14.8286
44,14.485
46,15.0756
48,14.5068
49,14.9094
50,14.9451
52,14.7378
53,14.8015
54,13.0975
55,15.4879
56,14.2553
57,15.4781
59,14.6562
60,15.4365
61,15.0019
62,13.5433
64,15.0699
65,14.788
66,14.5375
67,13.906
68,14.4873
69,14.8972
70,14.3498
71,14.8389
72,15.0791
74,14.4538
76,14.7956
77,11.8818
78,14.9878
79,15.5075
80,14.7754
81,13.1212
82,14.5609
83,13.933
86,14.618
87,13.2838
90,15.2596
91,14.9295
92,15.5409
93,14.6614
94,14.0661
95,15.2725
96,12.5015
97,11.7378
98,15.2022
99,14.8373
100,13.8632
102,14.9875
109,14.0537
110,14.6527
111,14.6549
113,15.1815
114,13.9348
115,15.1554
116,15.0417
117,14.9188
118,14.14
119,14.9203
120,14.8847
122,14.504
123,15.626
124,14.0382
125,14.8533
129,10.5996
130,15.164
131,11.9572
132,12.9981
133,14.1397
134,15.6245
135,14.8037
136,15.6203
137,15.2412
138,14.573
139,14.6714
142,14.8175
143,15.2237
145,15.255
147,13.9448
148,14.5936
150,13.4577
152,15.0375
153,14.079
154,14.3096
155,15.5146
156,14.5705
157,15.2238
158,14.738
159,14.6207
160,14.601
162,15.5272
163,13.3389
164,14.856
165,14.6559
168,12.2339
169,15.2048
170,15.2993
171,14.6369
172,15.5273
173,14.3906
175,13.8138
176,15.5064
177,15.1779
178,15.1996
180,11.7377
181,14.7345
183,14.6795
184,14.9263
186,13.5344
187,13.3938
188,13.4944
189,15.0046
190,14.8478
191,14.3286
192,14.4467
193,14.932
194,15.4159
198,13.5302
199,14.8425
200,14.7069
201,14.902
202,12.4247
204,14.8524
205,14.8991
207,13.2989
208,14.6889
209,14.5583
210,15.3955
211,14.2983
212,14.5343
213,14.7834
215,14.674
216,14.53
