RunningID,Ra,Dec,X,Y,Flux1,dFlux1,Flux2,dFlux2,Flux3,dFlux3,Class,Mag1,dMag1,Mag2,dMag2,Mag3,dMag3,StarID
317269.0,9048.21,8341.61,870.309,190.998,1370.95,271.941,1854.44,386.756,4.71843,-0.519729,-1.0,17.0218,0.238276,17.0933,0.215366,17.2227,0.226438,300038
317270.0,6752.6,8337.54,5594.87,196.311,9509.77,277.231,14289.2,391.663,4.71462,-0.517869,-1.0,15.0015,0.038096,14.9904,0.0316517,15.0057,0.0297599,300039
317271.0,5527.24,8338.56,4523.2,186.385,7654.06,264.502,11569.6,376.34,4.71259,-0.516868,-1.0,15.2324,0.0447396,15.2261,0.03752,15.2349,0.0353174,300040
317272.0,5535.73,8339.33,2648.6,185.421,4441.44,263.335,6607.15,375.067,4.7126,-0.516874,-1.0,15.8134,0.0760093,15.817,0.0643741,15.8432,0.061634,300041
317273.0,2805.92,8338.85,1974.46,189.665,3203.69,269.313,4821.34,383.125,4.70809,-0.514643,-1.0,16.1324,0.104295,16.1717,0.0912711,16.1853,0.0862777,300042
317274.0,822.424,8338.71,7520.21,203.734,12538.2,287.387,18309.2,404.638,4.70481,-0.513016,-1.0,14.6804,0.0294143,14.6902,0.024886,14.7365,0.0239951,300043
317275.0,2155.55,8316.84,10201.6,193.755,17123.2,274.179,25802.5,388.252,4.70699,-0.514141,-1.0,14.3493,0.020621,14.3519,0.017385,14.3641,0.0163372,300044
317276.0,2164.13,8335.5,9021.68,193.169,15367.2,273.568,23613.5,387.722,4.70702,-0.514121,-1.0,14.4828,0.0232475,14.4693,0.0193284,14.4603,0.0178273,300045
317277.0,2158.15,8331.36,4515.93,190.756,7572.43,270.601,11584.5,384.465,4.70701,-0.514123,-1.0,15.2341,0.0458624,15.2377,0.038799,15.2335,0.0360335,300046
317278.0,180.409,8339.77,2146.1,200.895,3901.53,284.153,6576.58,401.52,4.70376,-0.512487,1.0,16.0419,0.101635,15.9577,0.0790756,15.8482,0.0662877,300047
317279.0,804.508,8341.55,1157.05,200.381,1857.13,283.4,2410.77,400.433,4.70479,-0.512997,-1.0,16.7126,0.188031,16.7637,0.165685,16.9378,0.180343,300048
317280.0,870.78,8339.95,1788.46,200.712,2953.94,283.807,4587.28,401.004,4.70489,-0.513054,1.0,16.2398,0.121848,16.2598,0.104315,16.2393,0.0949117,300049
317281.0,860.481,8340.34,2265.82,200.966,3844.54,284.141,5705.82,401.302,4.70488,-0.513045,-1.0,15.9829,0.096299,15.9737,0.0802446,16.0024,0.0763623,300050
317282.0,290.393,8337.0,10596.1,205.406,17905.0,289.47,27492.0,407.192,4.70393,-0.512581,-1.0,14.3081,0.0210471,14.3034,0.0175531,14.2952,0.0160812,300051
317283.0,12420.1,8339.04,5958.79,194.729,9758.9,277.16,14827.2,393.59,4.72404,-0.522464,-1.0,14.9331,0.0354812,14.9623,0.0308359,14.9656,0.0288211,300052
317284.0,7188.67,8341.7,775.33,186.635,1347.79,265.603,2216.76,379.734,4.71534,-0.518218,1.0,17.1473,0.261356,17.1118,0.213962,17.0289,0.185989,300053
317285.0,11435.6,8331.06,144592.0,250.51,257033.0,348.168,409002.0,475.971,4.72239,-0.521679,-1.0,11.4706,0.00188108,11.4109,0.00147071,11.3639,0.00126352,300054
317286.0,11444.8,8336.93,7845.87,189.141,13361.4,269.48,21591.5,384.967,4.72241,-0.521678,-1.0,14.6344,0.026174,14.6212,0.0218978,14.5575,0.0193583,300055
317288.0,11727.6,8319.17,4697.26,187.485,8096.07,267.515,12880.5,382.659,4.72287,-0.521933,1.0,15.1914,0.0433358,15.1651,0.0358757,15.1184,0.0322556,300056
317289.0,11710.0,8324.6,118058.0,239.826,207646.0,333.711,326565.0,458.107,4.72284,-0.521911,-1.0,11.6907,0.0022056,11.6425,0.00174491,11.6083,0.00152308,300057
317290.0,5088.53,8334.07,20206.4,194.501,34760.1,274.473,55676.6,387.888,4.71186,-0.516516,-1.0,13.6073,0.010451,13.5831,0.00857323,13.529,0.00756413,300058
317291.0,5083.51,8337.31,16980.0,192.933,29452.4,272.651,46770.3,385.715,4.71185,-0.516508,-1.0,13.7961,0.0123365,13.763,0.0100511,13.7183,0.00895411,300059
317292.0,10099.4,8337.76,11788.1,193.062,20378.0,273.446,32569.8,388.191,4.72017,-0.520588,1.0,14.1924,0.017782,14.1629,0.0145692,14.1112,0.0129407,300060
317293.0,4813.58,8338.26,7553.88,190.407,12738.8,268.579,19207.0,379.795,4.71141,-0.516286,-1.0,14.6756,0.0273677,14.673,0.0228911,14.6846,0.0214692,300061
317294.0,4804.75,8341.05,1861.69,187.409,3017.6,264.95,4480.27,375.897,4.71139,-0.516275,-1.0,16.1962,0.109297,16.2367,0.0953298,16.265,0.0910941,300062
317295.0,8710.23,8336.14,6651.0,183.794,11006.4,263.16,16652.2,377.766,4.71786,-0.519463,-2.0,14.8138,0.0300034,14.8317,0.0259598,14.8395,0.0246307,300063
317296.0,9307.35,8339.8,3091.76,192.053,5360.07,273.304,8413.1,388.365,4.71886,-0.519942,-2.0,15.6455,0.0674436,15.6129,0.0553607,15.5808,0.0501199,300064
317297.0,5848.67,8341.58,1159.65,187.456,1925.18,265.939,2729.37,378.313,4.71312,-0.517126,-1.0,16.7102,0.175509,16.7246,0.149981,16.8031,0.150492,300065
317298.0,8786.92,8342.25,908.397,183.753,1413.19,263.005,1995.25,377.279,4.718,-0.519516,-1.0,16.9753,0.219626,17.0603,0.202064,17.1432,0.205301,300066
317299.0,4594.16,8338.74,5499.04,190.158,9165.08,268.253,13811.9,379.471,4.71104,-0.516106,-1.0,15.0203,0.0375451,15.0305,0.0317786,15.0426,0.0298298,300067
317300.0,5838.63,8322.05,6125.75,190.003,10283.2,268.973,15645.1,381.624,4.71309,-0.517146,-1.0,14.9031,0.0336765,14.9055,0.0283992,14.9073,0.026484,300068
317301.0,5820.33,8323.39,7692.27,188.15,13117.4,266.673,19888.3,378.707,4.71306,-0.517129,-1.0,14.6558,0.0265568,14.6412,0.0220727,14.6467,0.0206743,300069
317302.0,5822.09,8340.26,3554.5,186.007,5765.15,263.977,8490.08,375.748,4.71308,-0.517106,-1.0,15.494,0.0568167,15.5338,0.0497143,15.5709,0.0480519,300070
317303.0,5826.14,8328.67,6511.85,190.052,10902.8,268.978,16565.7,381.582,4.71307,-0.517126,-1.0,14.8367,0.0316879,14.842,0.0267858,14.8452,0.0250094,300071
317304.0,6119.51,8308.65,7847.45,197.576,13369.4,278.766,20297.0,393.367,4.71354,-0.517394,-1.0,14.6342,0.0273358,14.6205,0.0226388,14.6246,0.0210422,300072
317305.0,6115.63,8323.32,51277.6,219.114,93864.8,307.174,157911.0,428.081,4.71355,-0.51737,1.0,12.5962,0.00463947,12.5046,0.0035531,12.3972,0.00294333,300073
317306.0,6134.19,8334.91,56743.8,221.612,93474.9,306.969,141945.0,424.115,4.71359,-0.517368,-1.0,12.4862,0.00424034,12.5091,0.00356554,12.5129,0.00324406,300074
317307.0,6146.72,8331.73,2536.76,194.74,4712.06,275.49,8134.02,390.094,4.71361,-0.517383,1.0,15.8603,0.0833492,15.7528,0.0634776,15.6175,0.0520703,300075
317308.0,6100.1,8331.18,27294.8,207.466,44831.4,290.165,68020.0,405.702,4.71353,-0.517346,-1.0,13.2808,0.00825264,13.3069,0.00702731,13.3116,0.00647584,300076
317309.0,6105.81,8325.07,5319.93,196.251,9094.04,277.177,15034.1,391.979,4.71353,-0.517359,1.0,15.0562,0.0400527,15.0389,0.0330922,14.9505,0.0283082,300077
317310.0,9986.25,8338.64,9115.2,191.7,15309.8,271.606,22930.8,385.684,4.71999,-0.520495,-1.0,14.4716,0.022834,14.4734,0.0192617,14.4922,0.0182616,300078
317311.0,4183.54,8339.14,7731.01,190.585,12994.4,268.779,19604.3,380.02,4.71036,-0.51577,-1.0,14.6504,0.0267657,14.6514,0.0224576,14.6623,0.0210465,300079
317312.0,9703.82,8312.85,7801.39,194.535,13124.3,276.206,20345.0,391.53,4.71949,-0.520303,-1.0,14.6406,0.027074,14.6406,0.0228498,14.6221,0.0208946,300080
317313.0,9708.87,8326.11,58434.0,216.968,95725.1,302.119,145127.0,419.661,4.71951,-0.520288,-1.0,12.4543,0.0040314,12.4833,0.00342672,12.4888,0.00313962,300081
317314.0,9705.66,8339.55,3057.41,189.583,5201.65,270.051,7827.61,384.765,4.71952,-0.520266,-1.0,15.6576,0.0673242,15.6455,0.0563678,15.6591,0.0533694,300082
317315.0,2950.71,8341.21,1261.11,190.315,1986.05,269.773,2634.21,383.047,4.70833,-0.514758,-1.0,16.6191,0.163851,16.6908,0.14748,16.8416,0.15788,300083
317316.0,1714.77,8330.97,24365.7,203.92,40303.1,286.376,61450.6,402.249,4.70628,-0.513759,-1.0,13.404,0.00908672,13.4225,0.00771479,13.4219,0.00710715,300084
317317.0,1725.44,8336.12,14368.7,198.81,24493.1,280.607,38144.9,396.168,4.7063,-0.513761,-1.0,13.9774,0.0150226,13.9632,0.0124389,13.9396,0.0112763,300085
317318.0,1733.4,8329.33,7566.83,195.328,12953.8,276.416,19833.5,391.444,4.70631,-0.513777,-1.0,14.6737,0.028027,14.6548,0.0231682,14.6497,0.0214287,300086
317319.0,3939.76,8320.96,5416.17,192.152,8874.62,271.415,13214.9,384.001,4.70994,-0.515596,-1.0,15.0368,0.0385193,15.0655,0.0332055,15.0906,0.0315497,300087
317320.0,3925.43,8325.22,22292.4,202.699,39320.0,284.946,63254.9,399.85,4.70992,-0.515579,1.0,13.5006,0.00987236,13.4493,0.00786819,13.3905,0.00686323,300088
317321.0,3900.18,8333.65,88011.2,233.472,147936.0,321.544,223873.0,439.054,4.70989,-0.515546,-1.0,12.0096,0.0028802,12.0106,0.00235989,12.0182,0.00212933,300089
317322.0,3915.21,8333.1,3725.4,193.094,6264.25,272.799,9773.41,385.863,4.70991,-0.515559,1.0,15.443,0.0562758,15.4437,0.0472824,15.4181,0.0428659,300090
317323.0,1306.34,8340.97,1991.96,192.487,3457.64,273.0,5392.16,387.782,4.70561,-0.51341,1.0,16.1228,0.104917,16.0889,0.0857253,16.0638,0.0780819,300091
317324.0,1364.44,8339.46,4189.32,193.639,7218.89,274.394,11025.7,389.255,4.70571,-0.51346,-2.0,15.3156,0.0501851,15.2897,0.0412696,15.2872,0.0383313,300092
317325.0,153.664,8340.86,2410.46,201.055,3896.5,284.179,5595.77,401.298,4.70371,-0.512463,-1.0,15.9157,0.090561,15.9591,0.0791849,16.0236,0.0778633,300093
317326.0,679.865,8342.02,1777.22,200.72,2691.46,283.727,4006.59,400.877,4.70458,-0.512894,-1.0,16.2466,0.122624,16.3609,0.114456,16.3863,0.108633,300094
317327.0,8236.19,8295.9,24332.0,193.016,40498.9,274.161,62825.2,390.067,4.71704,-0.519136,-1.0,13.4055,0.00861273,13.4172,0.00735,13.3979,0.00674111,300095
317328.0,8235.76,8326.7,137707.0,243.061,232295.0,335.665,353241.0,458.281,4.71707,-0.519091,-1.0,11.5236,0.00191639,11.5207,0.00156889,11.523,0.0014086,300096
317329.0,8214.0,8335.28,67054.5,213.265,111879.0,298.545,171016.0,416.795,4.71704,-0.519061,-1.0,12.3049,0.00345316,12.314,0.00289726,12.3106,0.00264613,300097
317330.0,8250.96,8329.94,5214.19,183.257,8675.99,262.598,13886.5,377.398,4.7171,-0.519099,-1.0,15.078,0.0381592,15.09,0.0328623,15.0367,0.0295074,300098
317331.0,8236.89,8313.9,43933.4,202.559,72702.0,285.422,112352.0,402.526,4.71706,-0.51911,-1.0,12.764,0.0050059,12.782,0.00426252,12.7668,0.00388991,300099
317332.0,8213.0,8327.38,10838.8,186.184,18507.7,266.228,29393.5,381.461,4.71703,-0.519071,-1.0,14.2835,0.0186503,14.2674,0.0156181,14.2226,0.0140905,300100
317333.0,8245.09,8322.52,66970.1,213.123,113173.0,298.823,173715.0,417.271,4.71708,-0.519105,-1.0,12.3063,0.00345522,12.3015,0.00286681,12.2936,0.002608,300101
317334.0,11862.4,8337.46,13730.0,198.768,24327.7,282.535,39023.0,399.932,4.72311,-0.522015,1.0,14.0268,0.0157181,13.9706,0.0126095,13.9149,0.0111273,300102
317335.0,10890.9,8340.98,2001.16,186.245,3374.7,266.001,5322.4,380.945,4.72149,-0.521224,1.0,16.1178,0.101048,16.1152,0.0855803,16.0779,0.0777107,300103
317336.0,9210.9,8339.95,6234.08,193.831,10223.3,275.243,15640.5,390.382,4.7187,-0.519864,-2.0,14.8841,0.0337581,14.9119,0.0292316,14.9076,0.0270998,300104
317337.0,12349.0,8341.92,2229.44,192.787,3620.2,274.902,5383.77,391.139,4.72392,-0.522402,-1.0,16.0005,0.0938875,16.039,0.0824462,16.0655,0.0788807,300105
317338.0,11579.6,8340.03,4985.06,187.567,8374.98,267.524,12744.2,382.51,4.72264,-0.521783,-1.0,15.1268,0.0408518,15.1284,0.034682,15.1299,0.0325878,300106
317339.0,6284.82,8342.84,961.263,193.983,1448.8,274.357,1886.73,388.543,4.71385,-0.51748,-1.0,16.9139,0.219102,17.0333,0.205604,17.2039,0.223591,300107
317340.0,2052.9,8343.12,1005.85,191.196,1636.95,271.387,2379.19,385.727,4.70685,-0.514019,1.0,16.8646,0.206382,16.9007,0.180002,16.9521,0.176026,300108
317341.0,8897.53,8340.12,6425.56,193.761,11153.2,275.419,17806.4,390.811,4.71818,-0.519609,-2.0,14.8512,0.0327402,14.8173,0.0268114,14.7668,0.0238296,300109
317342.0,8905.84,8337.21,5352.25,193.174,8860.66,274.541,13420.0,389.633,4.71819,-0.51962,-1.0,15.0496,0.0391866,15.0672,0.0336409,15.0738,0.0315232,300110
317343.0,11691.6,8342.22,1060.23,185.499,1816.67,265.079,2842.37,379.898,4.72283,-0.52187,1.0,16.8075,0.189962,16.7876,0.158426,16.759,0.145115,300111
317344.0,10744.3,8342.27,1353.53,189.334,2291.74,269.467,3397.03,384.032,4.72125,-0.521104,1.0,16.5423,0.151875,16.5354,0.127663,16.5655,0.122742,300112
317345.0,11740.4,8341.08,4189.41,189.374,6999.93,270.064,10463.2,385.432,4.72291,-0.521911,-1.0,15.3156,0.0490788,15.3231,0.0418889,15.3441,0.0399955,300113
317346.0,6637.71,8341.37,2732.35,194.862,4609.38,275.472,6916.42,389.795,4.71443,-0.517769,-1.0,15.7796,0.0774314,15.7767,0.0648875,15.7935,0.06119,300114
317347.0,6310.03,8342.77,1036.68,193.983,1670.21,274.394,2423.01,388.631,4.71389,-0.5175,-1.0,16.8319,0.203164,16.8789,0.178373,16.9323,0.174143,300115
317348.0,5255.22,8342.11,1147.61,184.722,1871.26,262.503,2716.54,374.196,4.71214,-0.516641,-1.0,16.7215,0.174763,16.7555,0.152309,16.8082,0.149558,300116
317349.0,3186.15,8337.46,24075.0,206.515,40509.6,289.158,61449.1,403.876,4.70871,-0.514956,-1.0,13.4171,0.00931349,13.4169,0.00775004,13.4219,0.00713607,300117
317350.0,3179.97,8330.36,4257.88,196.344,7322.24,277.022,11590.8,390.858,4.7087,-0.514961,-1.0,15.298,0.0500669,15.2742,0.0410767,15.2329,0.0366128,300118
317351.0,493.491,8339.2,9256.68,204.664,15622.2,288.562,23770.0,406.123,4.70427,-0.512745,-2.0,14.4548,0.0240055,14.4515,0.020055,14.4531,0.0185504,300119
317352.0,11841.4,8343.46,1673.45,192.468,2784.71,274.554,4016.24,390.727,4.72308,-0.52199,-1.0,16.3119,0.124874,16.3239,0.107047,16.3837,0.105628,300120
317353.0,12527.4,8343.52,1446.77,192.33,2458.14,274.407,3770.43,390.627,4.72422,-0.522544,1.0,16.47,0.144336,16.4593,0.121203,16.4522,0.112486,300121
317354.0,10361.2,8342.9,1972.75,188.063,3242.66,267.251,4852.49,381.047,4.72061,-0.520792,-1.0,16.1333,0.103504,16.1586,0.0894835,16.1783,0.0852588,300122
317355.0,12248.8,8340.21,11320.9,197.56,18960.9,280.618,29054.2,397.405,4.72375,-0.522324,-1.0,14.2363,0.0189472,14.2412,0.0160687,14.2352,0.0148508,300123
317356.0,12059.3,8341.98,4257.45,193.818,6978.41,276.101,10257.5,392.349,4.72344,-0.522168,-1.0,15.2981,0.0494276,15.3264,0.0429573,15.3656,0.0415293,300124
317357.0,9322.59,8341.38,4446.4,192.81,7638.35,274.196,11740.3,389.275,4.71889,-0.519952,-2.0,15.251,0.0470812,15.2283,0.0389751,15.219,0.0360001,300125
317358.0,5516.89,8334.2,5456.36,186.873,8953.97,264.982,13382.3,376.813,4.71257,-0.516866,-1.0,15.0287,0.0371851,15.0558,0.0321312,15.0769,0.0305718,300126
317359.0,5514.92,8342.19,2530.9,185.409,4222.85,263.322,6547.05,375.136,4.71257,-0.516853,-1.0,15.8628,0.0795392,15.8718,0.0677028,15.8531,0.0622113,300127
317360.0,11461.3,8343.4,1338.56,185.721,2225.53,265.335,3260.21,380.133,4.72245,-0.521682,-1.0,16.5544,0.150643,16.5672,0.129445,16.6101,0.126595,300128
317361.0,8051.77,8343.71,997.431,181.022,1627.95,259.951,2257.56,374.313,4.71678,-0.518917,-1.0,16.8738,0.197049,16.9067,0.17337,17.0091,0.18002,300129
317362.0,10422.5,8341.62,4520.85,189.529,7676.19,269.056,11532.8,382.967,4.72072,-0.520844,-1.0,15.2329,0.0455178,15.223,0.038056,15.2384,0.0360538,300130
317363.0,9570.39,8341.84,2949.33,191.873,4905.52,273.027,7271.89,387.967,4.7193,-0.520153,-1.0,15.6967,0.0706345,15.7091,0.0604291,15.7391,0.0579259,300131
317364.0,1413.12,8292.87,10333.2,196.869,17508.4,278.234,28112.4,393.786,4.70574,-0.513567,1.0,14.3354,0.0206857,14.3277,0.017254,14.271,0.0152086,300132
317365.0,1381.99,8283.72,14494.9,199.011,24208.8,280.684,37015.1,396.098,4.70568,-0.513554,-1.0,13.9679,0.0149069,13.9759,0.0125884,13.9723,0.0116185,300133
317366.0,1393.63,8292.92,49118.1,216.052,82527.1,301.232,125884.0,418.586,4.70571,-0.513551,-1.0,12.6429,0.00477576,12.6443,0.00396305,12.6433,0.00361026,300134
317367.0,1401.73,8309.67,9256.42,196.342,15710.9,277.613,23935.2,392.74,4.70574,-0.513533,-1.0,14.4549,0.0230301,14.4453,0.0191851,14.4456,0.0178153,300135
317368.0,1411.35,8326.01,54497.4,218.578,92500.6,304.603,142708.0,422.703,4.70577,-0.513518,-1.0,12.53,0.00435469,12.5205,0.00357533,12.5071,0.00321598,300136
317369.0,1429.93,8322.28,2346.19,192.673,3887.94,273.159,5859.18,387.902,4.7058,-0.513538,-1.0,15.9451,0.0891626,15.9615,0.076282,15.9736,0.0718804,300137
317370.0,1422.63,8323.5,2350.46,192.717,4016.94,273.262,6062.27,388.023,4.70579,-0.51353,1.0,15.9431,0.089021,15.9261,0.0738602,15.9366,0.0694941,300138
317371.0,1397.21,8331.88,5372.88,194.227,8941.29,274.991,13637.5,389.892,4.70575,-0.513498,-1.0,15.0455,0.039249,15.0573,0.0333921,15.0564,0.031041,300139
317372.0,1404.77,8340.18,3616.46,193.302,6118.4,273.937,9581.15,388.819,4.70577,-0.513492,1.0,15.4753,0.0580333,15.4692,0.0486115,15.4397,0.0440611,300140
317373.0,1404.73,8299.76,4119.37,193.657,7335.27,274.511,12073.4,389.625,4.70574,-0.51355,1.0,15.3339,0.0510421,15.2723,0.0406321,15.1886,0.0350383,300141
317374.0,1421.32,8280.74,4112.16,193.607,6973.43,274.315,10690.3,389.184,4.70575,-0.513591,-1.0,15.3358,0.0511185,15.3272,0.0427099,15.3207,0.0395268,300142
317375.0,1414.61,8283.62,8833.82,196.083,15173.9,277.363,23302.9,392.511,4.70574,-0.513581,-1.0,14.5056,0.0241,14.4831,0.0198462,14.4747,0.0182881,300143
317376.0,1400.08,8322.88,9286.38,196.232,15514.6,277.375,24414.9,392.663,4.70575,-0.513513,-1.0,14.4514,0.022943,14.459,0.0194112,14.4241,0.0174619,300144
317377.0,1385.43,8296.02,28072.0,205.86,47432.8,289.038,72893.6,405.322,4.7057,-0.513539,-1.0,13.2503,0.00796202,13.2456,0.00661611,13.2365,0.00603722,300145
317378.0,1408.74,8319.88,14050.1,198.78,24448.7,280.767,40700.9,397.05,4.70576,-0.513524,1.0,14.0018,0.0153609,13.9652,0.0124686,13.8692,0.0105917,300146
317379.0,5733.17,8335.03,15038.5,191.957,24582.1,270.901,37091.2,383.228,4.71292,-0.517041,-1.0,13.928,0.0138588,13.9593,0.0119651,13.97,0.0112179,300147
317380.0,5737.73,8340.42,2726.6,185.577,4756.02,263.61,7779.46,375.575,4.71294,-0.517037,1.0,15.7819,0.0738971,15.7427,0.0601789,15.6658,0.0524172,300148
