RunningID,Ra,Dec,X,Y,Flux1,dFlux1,Flux2,dFlux2,Flux3,dFlux3,Class,Mag1,dMag1,Mag2,dMag2,Mag3,dMag3,StarID
32.0,6226.81,6.87462,2405.91,143.915,4023.45,215.149,5960.36,325.062,4.70588,-0.52942,-2.0,16.057,0.0649463,16.0354,0.0580586,16.0218,0.0592132,18
33.0,6151.74,7.37954,2466.09,143.952,4339.24,215.272,6653.29,325.246,4.70576,-0.529358,1.0,16.0302,0.0633773,15.9533,0.053864,15.9024,0.0530763,19
49.0,5864.82,9.33895,2042.22,172.503,3344.19,248.27,4677.37,357.678,4.70528,-0.52912,-1.0,16.2349,0.0917106,16.2361,0.0806044,16.285,0.0830264,20
29.0,6913.8,4.32051,33153.0,160.262,55270.1,234.634,80978.2,345.487,4.70703,-0.529987,-1.0,13.2089,0.00524849,13.1906,0.00460922,13.189,0.00463222,21
34.0,5513.63,5.89534,12794.9,180.047,20304.1,256.832,28878.7,366.382,4.7047,-0.528837,-1.0,14.2426,0.0152783,14.2779,0.0137338,14.3085,0.0137747,22
36.0,6167.38,5.92704,6876.09,146.328,11851.8,218.143,18602.4,328.487,4.70578,-0.529373,1.0,14.9169,0.0231053,14.8624,0.019984,14.786,0.0191723,23
35.0,6446.59,6.70638,7736.54,146.806,13109.1,218.644,19088.2,328.647,4.70625,-0.529601,-2.0,14.7888,0.0206026,14.7529,0.0181088,14.758,0.0186935,24
51.0,3779.72,9.69659,3477.03,172.105,4993.15,247.887,6206.23,358.245,4.70182,-0.527406,-1.0,15.6572,0.0537416,15.8009,0.0539021,15.9779,0.0626728,25
50.0,6437.75,9.51245,1615.38,143.497,2667.48,214.639,3662.99,324.447,4.70624,-0.52959,-1.0,16.4895,0.0964483,16.4816,0.0873644,16.5504,0.0961689,26
40.0,5095.79,5.94888,18974.4,215.049,31511.5,297.818,45868.2,407.193,4.704,-0.528493,-1.0,13.8148,0.0123054,13.8007,0.0102614,13.8062,0.00963863,27
46.0,4968.62,7.50175,6557.49,175.121,10830.4,251.116,14997.4,360.019,4.70379,-0.528387,-1.0,14.9684,0.0289952,14.9602,0.0251743,15.0199,0.0260636,28
53.0,4997.17,9.47285,2719.46,172.941,4414.47,248.524,6143.15,357.458,4.70384,-0.528407,-1.0,15.924,0.0690464,15.9347,0.0611245,15.989,0.063177,29
44.0,4187.84,9.03054,3669.83,188.275,5799.57,266.065,8149.93,374.465,4.70249,-0.527743,-1.0,15.5986,0.0557022,15.6384,0.0498101,15.6821,0.0498866,30
47.0,4815.81,8.62771,5414.65,189.989,8837.76,268.128,12453.0,376.527,4.70354,-0.528259,-1.0,15.1763,0.0380964,15.181,0.0329401,15.2218,0.0328282,31
42.0,5849.54,8.01087,8368.3,180.144,13560.6,257.081,19527.8,366.551,4.70526,-0.529109,-2.0,14.7036,0.0233726,14.7162,0.0205834,14.7333,0.0203802,32
43.0,5854.37,3.42605,6533.6,208.126,10599.7,289.553,14784.3,398.46,4.70526,-0.52912,-1.0,14.9723,0.034586,14.9836,0.0296593,15.0355,0.0292623,33
59.0,6715.35,9.48202,6086.46,145.921,10331.8,217.588,14748.2,327.48,4.7067,-0.529817,-1.0,15.0493,0.0260302,15.0114,0.0228657,15.0381,0.0241086,34
56.0,4695.67,8.67951,10176.7,192.753,16449.4,271.274,22506.2,379.499,4.70334,-0.528161,-1.0,14.4912,0.0205646,14.5065,0.0179053,14.5792,0.0183077,35
63.0,4351.5,11.3365,2714.12,187.521,4390.3,265.235,6209.41,373.617,4.70277,-0.527874,-1.0,15.9261,0.0750148,15.9406,0.0655936,15.9773,0.0653284,36
55.0,4777.72,8.35037,11598.8,193.299,18992.3,271.987,27020.7,380.464,4.70347,-0.528229,-1.0,14.3492,0.0180943,14.3504,0.0155488,14.3807,0.0152877,37
64.0,4979.71,9.1285,4443.98,174.18,7453.25,250.053,11378.5,359.259,4.70381,-0.528393,-2.0,15.3908,0.0425552,15.366,0.0364261,15.3197,0.0342805,38
57.0,5571.8,8.7831,6920.09,178.207,10889.4,254.767,15136.6,364.178,4.70479,-0.52888,-1.0,14.9099,0.0279601,14.9543,0.0254017,15.0099,0.0261223,39
58.0,6013.62,9.27209,5516.71,145.599,9359.73,217.194,13573.0,327.126,4.70553,-0.529242,-1.0,15.156,0.0286553,15.1187,0.0251948,15.1283,0.0261678,40
77.0,4200.63,12.3417,2817.82,187.377,4613.82,265.082,6388.13,373.416,4.70252,-0.527748,-1.0,15.8854,0.0721987,15.8867,0.0623799,15.9465,0.0634666,41
52.0,4317.38,7.88583,29293.0,201.65,43358.4,280.065,55993.4,387.188,4.70271,-0.527851,0.0,13.3433,0.00747412,13.4542,0.00701312,13.5896,0.00750776,42
65.0,6104.53,9.73147,6671.56,146.223,11251.9,217.921,16325.9,327.882,4.70568,-0.529316,-1.0,14.9496,0.0237965,14.9188,0.0210281,14.9278,0.0218055,43
72.0,5428.22,10.1323,11594.7,180.302,18337.7,257.105,25927.0,366.547,4.70456,-0.52876,-1.0,14.3496,0.0168837,14.3885,0.0152227,14.4256,0.0153498,44
71.0,4683.53,12.9284,1072.89,187.0,1832.83,264.687,2837.94,373.139,4.70332,-0.528145,1.0,16.9338,0.18924,16.889,0.156797,16.8275,0.142756,45
79.0,5397.02,11.3807,6469.88,177.682,10498.5,254.293,15242.2,363.897,4.70451,-0.528733,-1.0,14.983,0.0298176,14.994,0.0262987,15.0023,0.0259214,46
103.0,4028.8,13.3913,2425.57,189.657,4037.38,268.354,5710.98,378.089,4.70223,-0.527605,-1.0,16.0482,0.0848945,16.0316,0.0721662,16.0682,0.0718801,47
60.0,6269.53,10.5796,8835.62,147.361,15254.2,219.419,22338.1,329.483,4.70596,-0.52945,-2.0,14.6446,0.018108,14.5884,0.0156174,14.5873,0.0160145,48
61.0,6268.73,4.85379,5677.94,145.106,9841.42,216.735,15647.7,327.094,4.70595,-0.529458,1.0,15.1247,0.0277473,15.0642,0.0239109,14.9738,0.022696,49
73.0,4532.14,10.3284,7563.94,191.998,12216.8,270.426,17512.8,378.932,4.70307,-0.528024,-1.0,14.8133,0.0275596,14.8295,0.0240334,14.8516,0.0234927,50
98.0,4405.02,13.9101,1476.04,187.029,2296.98,264.642,3259.49,373.029,4.70286,-0.527914,-1.0,16.5875,0.137574,16.644,0.125091,16.6771,0.124256,51
86.0,3293.58,11.6842,10663.9,171.778,19160.8,247.218,27944.4,355.319,4.70101,-0.527003,-1.0,14.4404,0.0174896,14.3408,0.0140085,14.3442,0.0138054,52
85.0,3159.78,12.2975,7056.03,169.829,11457.6,244.265,15292.4,351.852,4.70079,-0.526892,-1.0,14.8888,0.0261323,14.8991,0.0231469,14.9988,0.0249811,53
69.0,4289.08,7.57646,20592.5,197.195,29213.7,274.852,40782.0,383.158,4.70266,-0.527828,0.0,13.7259,0.0103971,13.8829,0.010215,13.9338,0.0102008,54
83.0,4271.88,11.3372,4351.58,188.212,7275.88,266.109,10741.5,374.608,4.70263,-0.527808,-2.0,15.4136,0.0469599,15.3921,0.03971,15.3823,0.037865,55
88.0,3028.19,11.8583,9723.35,171.276,14656.0,245.513,20398.9,353.282,4.70057,-0.526784,-1.0,14.5407,0.0191252,14.6318,0.018188,14.6859,0.0188036,56
93.0,3586.2,12.7804,4370.2,168.382,7036.6,242.574,9880.61,350.381,4.7015,-0.527242,-1.0,15.409,0.0418331,15.4284,0.0374289,15.473,0.0385019,57
78.0,6827.65,12.7028,2002.14,144.871,3418.68,216.244,4902.75,326.03,4.70689,-0.529905,-1.0,16.2565,0.0785619,16.2122,0.068677,16.2339,0.072201,58
90.0,4115.39,11.3912,9323.89,191.264,15353.0,269.636,21893.5,378.084,4.70237,-0.52768,-1.0,14.5862,0.0222721,14.5814,0.0190683,14.6092,0.0187499,59
75.0,6515.49,11.4481,3955.64,144.767,6726.71,216.209,9678.22,326.115,4.70637,-0.529651,-1.0,15.5172,0.0397355,15.4773,0.0348977,15.4955,0.0365848,60
106.0,3749.18,12.9421,6129.9,173.502,9780.28,249.677,13821.7,360.266,4.70177,-0.527376,-1.0,15.0416,0.0307311,15.071,0.0277174,15.1086,0.0283001,61
87.0,4453.22,10.4366,26365.5,199.591,43480.0,279.436,62775.1,388.284,4.70294,-0.527959,-1.0,13.4576,0.00821925,13.4511,0.00697782,13.4655,0.00671565,62
110.0,4844.15,14.5071,2504.0,188.975,4112.8,267.0,5955.38,375.502,4.70359,-0.528274,-1.0,16.0136,0.08194,16.0115,0.0704854,16.0227,0.0684588,63
107.0,6073.47,13.1831,4995.01,145.313,8592.83,216.896,12990.7,326.967,4.70563,-0.529286,1.0,15.2639,0.0315859,15.2115,0.0274058,15.1759,0.0273274,64
12.0,6535.14,3.36839,5971.16,145.292,10279.3,216.945,14222.9,326.775,4.70639,-0.529678,-2.0,15.0701,0.0264186,15.0169,0.0229146,15.0775,0.0249452,65
105.0,6534.81,12.4228,8497.8,147.256,14970.5,219.406,23219.5,329.833,4.7064,-0.529665,1.0,14.6869,0.0188144,14.6088,0.0159124,14.5453,0.0154229,66
84.0,6664.26,9.2397,15663.8,151.042,30429.9,225.188,55956.0,338.518,4.70661,-0.529776,1.0,14.023,0.0104695,13.8386,0.00803472,13.5903,0.00656842,67
100.0,4929.99,7.14722,10885.5,184.165,17424.1,261.354,25305.9,370.3,4.70372,-0.528355,-1.0,14.4181,0.018369,14.444,0.0162857,14.4519,0.0158876,68
101.0,4937.03,11.8594,6941.39,175.41,11247.2,251.35,16567.9,360.474,4.70374,-0.528354,-1.0,14.9066,0.0274369,14.9192,0.0242639,14.9118,0.0236228,69
111.0,3270.67,13.04,12455.6,172.725,20395.1,247.682,29915.2,355.847,4.70097,-0.526982,-1.0,14.2718,0.0150562,14.273,0.0131854,14.2702,0.0129151,70
115.0,4431.8,13.8232,8177.12,190.836,13172.4,269.028,18986.8,377.528,4.7029,-0.527936,-1.0,14.7287,0.0253388,14.7477,0.0221748,14.7638,0.0215885,71
116.0,4426.19,8.15077,7004.53,190.214,11241.4,268.301,16168.5,376.773,4.70289,-0.52794,-1.0,14.8968,0.0294842,14.9198,0.0259137,14.9383,0.025301,72
146.0,3466.32,17.0228,2174.51,158.382,3556.23,231.141,5029.42,339.345,4.7013,-0.527137,-1.0,16.1668,0.079081,16.1694,0.0705686,16.2062,0.0732571,73
97.0,9856.75,13.3798,5426.21,209.107,8105.61,288.73,9963.93,396.009,4.71195,-0.53238,0.0,15.174,0.0418405,15.2749,0.0386752,15.4639,0.0431519,74
112.0,5856.02,15.5377,2572.31,172.198,4123.1,247.883,5562.23,357.242,4.70527,-0.529104,-1.0,15.9844,0.0726826,16.0088,0.0652753,16.0968,0.0697332,75
131.0,4876.42,13.5924,8164.43,191.682,14363.2,270.509,22372.6,379.536,4.70364,-0.528302,1.0,14.7304,0.0254907,14.6537,0.0204483,14.5857,0.0184188,76
127.0,3680.66,9.65346,61928.2,197.249,87962.6,272.129,111780.0,377.529,4.70165,-0.527324,0.0,12.5305,0.00345822,12.6861,0.00335894,12.839,0.00366701,77
96.0,9789.88,13.0467,8016.55,208.238,10605.1,287.083,12187.1,394.029,4.71183,-0.532326,0.0,14.7502,0.0282031,14.9831,0.0293913,15.2452,0.0351038,78
118.0,6457.18,11.7127,4584.49,145.095,7608.43,216.526,11411.8,326.547,4.70627,-0.529602,-1.0,15.357,0.0343627,15.3436,0.0308987,15.3166,0.0310683,79
66.0,10822.3,11.1844,6534.31,160.594,10650.3,232.884,13956.0,340.168,4.71356,-0.53317,-1.0,14.9722,0.0266842,14.9784,0.0237413,15.0981,0.0264642,80
117.0,6384.61,12.7394,31704.8,159.047,54158.7,233.664,80710.8,344.87,4.70615,-0.529541,-1.0,13.2574,0.00544663,13.2127,0.00468434,13.1926,0.00463927,81
142.0,4646.85,14.0091,11199.3,192.07,17656.3,270.281,25485.4,378.819,4.70326,-0.528113,-1.0,14.3872,0.0186207,14.4296,0.0166204,14.4442,0.0161386,82
125.0,5993.32,14.4665,15001.9,150.597,25845.0,223.38,38266.4,333.742,4.7055,-0.529218,-1.0,14.0698,0.0108992,14.0159,0.00938412,14.0029,0.00946931,83
147.0,4418.41,12.2883,2988.51,187.85,4874.89,265.632,6944.89,374.031,4.70288,-0.527928,-1.0,15.8216,0.0682467,15.8269,0.0591618,15.8558,0.0584747,84
148.0,4414.78,16.5524,1988.51,187.499,3311.62,265.259,4832.51,373.689,4.70288,-0.527918,1.0,16.2639,0.102376,16.2467,0.086967,16.2495,0.0839583,85
94.0,10041.5,13.7451,6481.77,209.677,8478.17,288.874,9081.19,395.77,4.71225,-0.53253,0.0,14.981,0.0351224,15.2261,0.0369941,15.5646,0.0473179,86
130.0,5474.99,12.8751,34909.0,192.913,54391.8,271.149,78175.6,381.156,4.70464,-0.528795,-1.0,13.1529,0.00599997,13.208,0.00541253,13.2273,0.00529368,87
165.0,3473.57,17.7915,2636.82,158.738,4309.14,231.549,6078.44,339.746,4.70131,-0.527142,-1.0,15.9575,0.0653619,15.9609,0.0583417,16.0005,0.0606859,88
139.0,5560.46,16.4684,3810.8,177.147,6156.54,253.671,8174.63,362.992,4.70478,-0.52886,-1.0,15.5577,0.0504712,15.5735,0.0447362,15.6788,0.048212,89
128.0,6507.03,15.4513,4647.15,145.14,7813.0,216.625,11381.1,326.577,4.70636,-0.529638,-1.0,15.3422,0.0339099,15.3148,0.0301034,15.3195,0.031155,90
95.0,9749.85,13.3257,8602.11,208.706,12671.4,288.047,15498.2,395.099,4.71177,-0.532293,0.0,14.6737,0.0263425,14.7898,0.0246811,14.9843,0.027679,91
144.0,6242.55,15.8678,3342.91,144.406,5683.04,215.765,8757.43,325.797,4.70592,-0.52942,1.0,15.6999,0.0469016,15.6604,0.0412217,15.604,0.0403921,92
162.0,3600.25,15.961,8797.67,170.401,14153.3,244.877,20397.9,352.835,4.70152,-0.527249,-1.0,14.6493,0.0210295,14.6697,0.0187852,14.686,0.0187807,93
120.0,8815.83,14.2844,14002.9,186.992,21842.6,262.871,27456.4,368.345,4.71021,-0.531529,0.0,14.1447,0.0144987,14.1986,0.0130667,14.3633,0.0145659,94
137.0,6088.64,16.4171,4294.7,144.925,7411.32,216.433,10964.8,326.407,4.70566,-0.529293,1.0,15.4279,0.0366383,15.3721,0.031707,15.36,0.032321,95
129.0,6495.8,12.4009,56914.9,171.014,96353.7,248.197,142042.0,360.332,4.70634,-0.529633,-1.0,12.6221,0.00326237,12.5872,0.00279675,12.5789,0.00275431,96
92.0,10887.0,10.5835,28087.7,171.744,28680.4,239.628,26726.4,343.577,4.71367,-0.533224,0.0,13.3889,0.00663881,13.9029,0.0090715,14.3926,0.0139576,97
154.0,4746.19,15.5211,5765.89,190.352,9636.21,268.639,14227.3,377.223,4.70343,-0.528192,-2.0,15.108,0.035844,15.0871,0.0302684,15.0771,0.0287873,98
163.0,5408.71,16.2532,8210.32,178.502,13329.5,255.209,19310.9,364.764,4.70453,-0.528736,-2.0,14.7243,0.0236053,14.7348,0.0207878,14.7455,0.0205086,99
123.0,6594.03,15.1179,12884.9,149.706,20422.2,221.616,30426.2,331.933,4.7065,-0.52971,-1.0,14.235,0.0126149,14.2716,0.0117821,14.2518,0.0118448,100
160.0,6441.46,18.5167,1907.74,143.635,3125.28,214.793,4281.2,324.594,4.70625,-0.52958,-1.0,16.3089,0.0817461,16.3096,0.0746202,16.381,0.0823193,101
150.0,8967.77,16.5486,8297.56,183.776,12509.2,259.1,17087.7,365.264,4.71046,-0.53165,-1.0,14.7128,0.0240472,14.8038,0.0224887,14.8782,0.0232086,102
172.0,5064.22,19.1839,2075.21,175.472,3486.34,251.762,5214.88,361.24,4.70396,-0.528448,1.0,16.2176,0.0918065,16.1909,0.0784055,16.1668,0.0752103,103
180.0,2762.39,19.8862,2619.09,210.848,4127.59,289.903,5604.58,396.203,4.70014,-0.526553,-2.0,15.9648,0.0874067,16.0076,0.0762573,16.0886,0.0767538,104
205.0,3776.11,19.3022,2082.81,162.516,3438.06,237.156,4938.24,348.136,4.70182,-0.527389,-2.0,16.2136,0.0847175,16.2061,0.0748941,16.226,0.0765426,105
201.0,3694.25,12.7542,3886.84,168.348,6413.86,242.664,9488.81,350.752,4.70168,-0.527331,-1.0,15.5362,0.0470257,15.529,0.0410782,15.5169,0.0401341,106
202.0,3691.11,19.6291,3216.08,159.344,5204.6,232.293,7449.07,340.656,4.70168,-0.527319,-1.0,15.7419,0.053794,15.7559,0.048459,15.7797,0.0496524,107
203.0,3177.16,16.3611,1873.08,167.038,3698.94,241.307,7168.64,349.665,4.70082,-0.5269,1.0,16.3288,0.0968241,16.1267,0.0708302,15.8214,0.0529593,108
156.0,3627.29,16.3968,14307.8,164.784,25049.7,239.213,38919.8,348.436,4.70157,-0.527271,1.0,14.1213,0.0125046,14.0498,0.0103683,13.9845,0.00972025,109
157.0,3618.74,12.9748,9152.81,170.996,14987.9,245.673,22147.0,353.804,4.70155,-0.527269,-1.0,14.6063,0.0202842,14.6075,0.0177968,14.5967,0.017345,110
158.0,3633.8,14.5125,8125.79,170.448,13680.8,245.178,20767.1,353.432,4.70158,-0.527279,-1.0,14.7355,0.0227747,14.7066,0.019458,14.6665,0.0184781,111
173.0,1848.56,20.4455,2150.42,170.315,3152.03,243.832,3836.04,349.712,4.69862,-0.525799,-2.0,16.1789,0.0859913,16.3004,0.0839895,16.5003,0.0989812,112
174.0,5297.12,15.2675,7187.37,178.583,11545.7,255.27,16200.9,364.676,4.70434,-0.528645,-1.0,14.8688,0.0269772,14.8908,0.0240052,14.9361,0.0244397,113
138.0,6581.18,15.0142,15828.8,151.064,27088.7,223.903,42576.7,334.988,4.70648,-0.529699,1.0,14.0116,0.0103619,13.9649,0.00897425,13.887,0.00854245,114
177.0,5873.93,9.38477,5834.18,175.597,9473.67,251.829,13798.9,361.353,4.7053,-0.529127,-1.0,15.0953,0.0326785,15.1056,0.0288612,15.1103,0.0284323,115
178.0,5883.05,11.7103,6703.25,175.377,10868.4,251.566,15749.9,361.096,4.70532,-0.529131,-2.0,14.9445,0.0284063,14.9564,0.0251311,14.9668,0.0248926,116
179.0,5874.41,17.7396,7543.26,177.808,12417.6,254.452,17781.9,363.914,4.70531,-0.529116,-2.0,14.8163,0.0255928,14.8118,0.0222481,14.835,0.0222202,117
228.0,2672.17,19.037,15240.6,217.393,24743.5,297.443,36037.1,404.015,4.69998,-0.52648,-1.0,14.0527,0.0154871,14.0632,0.0130518,14.0681,0.0121723,118
194.0,4481.79,18.656,7644.95,190.181,12331.9,268.272,17451.9,376.666,4.70299,-0.52797,-2.0,14.8018,0.0270096,14.8193,0.0236194,14.8554,0.0234337,119
210.0,2590.59,19.3277,7176.78,213.338,11522.0,292.772,15172.4,398.853,4.69985,-0.526412,-1.0,14.8704,0.0322748,14.893,0.0275886,15.0073,0.028542,120
223.0,3321.81,17.419,2995.56,167.296,5261.28,241.503,8447.99,349.618,4.70106,-0.527018,1.0,15.819,0.0606366,15.7441,0.0498375,15.6431,0.0449331,121
198.0,3004.86,17.7747,10458.2,187.901,16720.7,264.376,24020.7,371.726,4.70054,-0.526756,-1.0,14.4616,0.0195073,14.4887,0.017167,14.5085,0.0168021,122
208.0,2580.63,19.7994,3423.11,211.311,5848.78,290.601,8289.49,396.984,4.69983,-0.526404,-1.0,15.6742,0.0670235,15.6292,0.0539458,15.6636,0.0519962,123
76.0,10710.4,11.3884,15318.0,165.339,23536.4,237.894,30445.8,344.837,4.71337,-0.533079,0.0,14.0472,0.0117192,14.1175,0.0109741,14.2511,0.0122973,124
133.0,10703.7,16.2391,4784.73,186.259,7757.97,262.605,11316.6,370.429,4.71336,-0.533066,-2.0,15.3106,0.0422654,15.3225,0.0367519,15.3257,0.0355397,125
226.0,1688.04,21.7588,2418.01,170.489,3422.28,243.977,4097.02,349.842,4.69835,-0.525664,-1.0,16.0516,0.0765533,16.2111,0.0774033,16.4288,0.0927108,126
221.0,5243.23,21.0506,2254.29,175.579,3498.96,251.781,4800.4,361.15,4.70426,-0.528593,-1.0,16.1277,0.0845642,16.187,0.0781287,16.2568,0.0816838,127
231.0,5467.26,21.2288,2008.49,174.861,3112.63,250.957,4147.91,360.308,4.70463,-0.528776,-1.0,16.253,0.0945257,16.314,0.0875381,16.4154,0.0943127,128
222.0,3113.11,11.6902,163148.0,239.287,234639.0,318.084,307123.0,423.599,4.70071,-0.526854,0.0,11.4787,0.00159244,11.6209,0.00147187,11.7417,0.00149751,129
246.0,2497.4,21.088,6138.94,212.442,9545.29,291.552,13400.0,397.733,4.6997,-0.526333,-1.0,15.04,0.0375728,15.0974,0.0331629,15.1422,0.0322265,130
206.0,2857.15,16.8054,69300.3,244.158,98211.8,323.715,122482.0,426.326,4.70029,-0.526636,0.0,12.4084,0.00382526,12.5664,0.00357869,12.7398,0.00377917,131
149.0,10967.9,15.0688,46093.5,182.116,73621.2,257.522,106434.0,366.116,4.71381,-0.533283,-1.0,12.8511,0.00428976,12.8793,0.00379784,12.8923,0.00373478,132
247.0,1671.4,21.485,10073.5,174.604,14117.5,248.066,17744.3,353.552,4.69833,-0.525651,0.0,14.5023,0.0188191,14.6725,0.0190782,14.8373,0.0216331,133
225.0,4308.11,19.4075,3855.27,187.951,6925.73,265.983,11447.3,374.809,4.7027,-0.527827,1.0,15.5451,0.0529315,15.4457,0.0416979,15.3132,0.0355494,134
197.0,4900.98,18.1142,8544.27,183.859,13408.3,260.919,19345.5,369.756,4.70369,-0.528316,-1.0,14.681,0.0233634,14.7284,0.021128,14.7435,0.020752,135
155.0,11190.9,16.7817,3851.43,160.884,6621.39,233.364,10583.5,341.304,4.71418,-0.533462,1.0,15.5461,0.045354,15.4945,0.0382659,15.3984,0.0350138,136
134.0,11368.9,16.8272,6024.25,161.85,9044.68,234.025,12165.5,341.401,4.71448,-0.533607,-1.0,15.0604,0.0291699,15.1559,0.0280928,15.2471,0.0304691,137
152.0,10633.5,18.3982,3818.3,208.314,4593.86,287.488,5046.97,394.817,4.71325,-0.533006,0.0,15.5555,0.0592343,15.8914,0.0679467,16.2024,0.0849358,138
270.0,2604.48,21.7678,8389.68,212.638,13897.2,292.159,20400.2,398.803,4.69987,-0.52642,-1.0,14.7008,0.0275183,14.6895,0.0228253,14.6859,0.0212251,139
274.0,3364.88,22.9678,1799.03,158.452,2871.01,231.19,4279.26,339.44,4.70114,-0.527045,-2.0,16.3726,0.0956285,16.4018,0.0874299,16.3815,0.0861231,140
273.0,2555.48,23.894,2069.08,179.826,3215.42,255.028,4280.27,362.534,4.6998,-0.526377,-1.0,16.2208,0.0943628,16.2788,0.0861144,16.3813,0.0919608,141
264.0,1758.94,21.554,6812.35,172.837,11624.6,247.082,16026.4,353.034,4.69847,-0.525723,-1.0,14.927,0.0275465,14.8834,0.0230776,14.9479,0.023917,142
248.0,1646.6,21.9873,5489.35,172.152,8405.98,245.891,11104.2,351.752,4.69829,-0.52563,-1.0,15.1614,0.0340499,15.2354,0.03176,15.3462,0.0343934,143
271.0,1409.13,23.2864,4238.21,171.465,6590.68,245.179,8179.81,350.932,4.69789,-0.525432,-1.0,15.4423,0.0439256,15.4995,0.0403905,15.6781,0.0465806,144
135.0,11675.9,16.5317,5739.2,160.123,9039.96,232.206,11595.4,339.433,4.71499,-0.533857,-1.0,15.1131,0.0302921,15.1564,0.027889,15.2992,0.0317831,145
166.0,10877.0,19.8197,2099.24,182.319,3357.42,258.001,4898.99,365.676,4.71366,-0.533202,-1.0,16.2051,0.0942965,16.2318,0.0834337,16.2347,0.081043,146
243.0,6624.94,19.8837,15594.4,150.907,25367.3,223.208,37603.6,333.573,4.70656,-0.529728,-1.0,14.0278,0.0105067,14.0362,0.00955347,14.0219,0.00963135,147
244.0,6615.91,20.9032,8376.05,147.177,13691.9,218.916,20480.5,329.109,4.70654,-0.529719,-2.0,14.7026,0.0190778,14.7057,0.0173596,14.6816,0.0174472,148
237.0,6758.14,17.2949,3112.49,144.305,5528.03,215.737,9094.61,325.93,4.70678,-0.529841,1.0,15.7774,0.0503383,15.6904,0.042372,15.563,0.0389104,149
298.0,3430.81,17.3517,26232.6,171.047,43380.0,246.094,63202.3,354.954,4.70124,-0.527108,-1.0,13.4631,0.00707948,13.4536,0.00615939,13.4581,0.00609768,150
