RunningID,Ra,Dec,X,Y,Flux1,dFlux1,Flux2,dFlux2,Flux3,dFlux3,Class,Mag1,dMag1,Mag2,dMag2,Mag3,dMag3,StarID
5446.0,6119.09,102.409,24448.1,184.191,34193.1,273.989,40998.7,394.834,4.70579,-0.529199,-1.0,14.3652,0.00817993,14.341,0.0087,14.312,0.0104561,2355
5577.0,1623.72,106.6,3366.7,190.498,4626.48,273.737,5267.33,388.963,4.69833,-0.525492,-1.0,16.5178,0.0614345,16.5127,0.0642405,16.5399,0.080176,2356
5713.0,207.439,104.589,13520.6,196.539,19774.6,280.029,23161.3,394.922,4.69598,-0.524324,-1.0,15.0083,0.0157825,14.9355,0.0153752,14.932,0.0185128,2357
5642.0,877.502,107.793,3344.83,191.393,4744.91,274.622,5540.19,390.409,4.69709,-0.524874,1.0,16.5249,0.0621266,16.4852,0.0628395,16.4851,0.0765105,2358
4529.0,254.664,63.7122,100506.0,235.994,179469.0,332.101,247652.0,448.47,4.69602,-0.524422,-1.0,12.8303,0.00254937,12.5408,0.00200912,12.3593,0.00196615,2359
4743.0,252.979,93.2965,35291.2,207.119,49430.7,290.405,59605.0,404.097,4.69605,-0.524378,-1.0,13.9666,0.00637206,13.9408,0.00637872,13.9057,0.00736086,2360
4531.0,217.513,71.1913,10500.0,195.022,15239.9,278.404,18511.0,393.73,4.69597,-0.52438,1.0,15.2828,0.020166,15.2184,0.0198344,15.1754,0.0230938,2361
4532.0,242.013,82.8443,23554.2,201.484,31763.9,284.269,37865.4,398.648,4.69602,-0.524384,-1.0,14.4056,0.00928747,14.421,0.00971678,14.3983,0.0114307,2362
5491.0,252.395,103.275,31696.5,205.408,46918.6,289.538,57136.3,403.478,4.69606,-0.524363,-1.0,14.0833,0.00703611,13.9974,0.00670019,13.9516,0.00766715,2363
4530.0,229.354,72.765,90095.8,231.627,134362.0,318.258,165025.0,429.539,4.69599,-0.524388,-1.0,12.949,0.00279133,12.8551,0.00257176,12.8001,0.00282605,2364
4535.0,233.503,79.9805,19275.2,199.39,26866.9,282.545,32424.2,397.273,4.696,-0.524381,-1.0,14.6233,0.0112313,14.6028,0.0114182,14.5668,0.0133029,2365
4534.0,242.529,70.2178,77816.8,226.366,110489.0,310.681,131858.0,421.699,4.69601,-0.524402,-1.0,13.1081,0.00315838,13.0675,0.00305296,13.0437,0.00347234,2366
5416.0,12641.6,104.698,13664.3,198.044,20242.7,281.958,24461.9,397.659,4.71668,-0.534522,-1.0,14.9968,0.0157362,14.9101,0.0151232,14.8727,0.0176501,2367
5516.0,10626.4,106.05,3724.34,189.757,5614.23,275.356,6927.24,393.894,4.71331,-0.53288,1.0,16.4082,0.0553189,16.3026,0.0532513,16.2425,0.061737,2368
3842.0,11013.7,79.3185,31594.6,206.617,43986.0,290.376,52181.5,405.099,4.71393,-0.533234,-1.0,14.0868,0.00710034,14.0675,0.00716757,14.0501,0.00842889,2369
5599.0,11015.4,101.526,84770.5,230.588,130749.0,319.018,162120.0,431.861,4.71396,-0.533204,-1.0,13.0152,0.00295336,12.8847,0.00264914,12.8193,0.00289223,2370
5595.0,7159.74,103.465,14621.1,181.022,20201.5,268.966,23553.2,389.115,4.70752,-0.530051,-1.0,14.9234,0.0134424,14.9123,0.0144557,14.9138,0.0179371,2371
5657.0,10214.3,107.978,3834.56,190.137,5762.44,275.579,7212.78,393.994,4.71263,-0.532541,-1.0,16.3765,0.0538366,16.2743,0.0519237,16.1987,0.0593079,2372
5581.0,10931.1,106.5,8905.24,195.463,12159.3,279.145,14163.9,395.487,4.71382,-0.533128,-1.0,15.4617,0.0238311,15.4635,0.0249256,15.466,0.0303163,2373
5420.0,12137.8,102.844,60047.0,219.953,89918.1,305.738,115345.0,420.102,4.71584,-0.534115,-1.0,13.3896,0.00397708,13.2912,0.00369171,13.1889,0.0039544,2374
5645.0,9320.31,104.082,4401.35,178.058,5781.18,265.999,7048.34,386.265,4.71113,-0.531817,1.0,16.2268,0.043924,16.2708,0.0499562,16.2237,0.059501,2375
5525.0,11287.9,103.913,11209.9,196.618,18366.9,281.441,26513.6,398.815,4.71442,-0.533422,1.0,15.2118,0.0190435,15.0157,0.0166371,14.7853,0.0163316,2376
5593.0,9912.62,108.02,2061.1,189.746,2850.56,274.813,3468.68,393.116,4.71212,-0.532295,1.0,17.0506,0.0999539,17.0385,0.104672,16.9935,0.12305,2377
5664.0,10584.3,105.232,9197.53,192.569,13113.1,278.079,15854.7,396.184,4.71324,-0.532847,-1.0,15.4266,0.0227322,15.3815,0.0230245,15.3435,0.027131,2378
5772.0,5097.54,108.408,1087.93,174.641,2476.1,264.06,4904.94,386.963,4.7041,-0.528351,1.0,17.7443,0.17429,17.1914,0.115787,16.6173,0.0856567,2379
5690.0,6351.36,106.911,3018.38,173.529,4866.3,263.553,6350.52,386.033,4.70618,-0.529383,-1.0,16.6364,0.0624198,16.4578,0.0588022,16.3369,0.0659996,2380
5534.0,7644.2,104.364,20929.2,184.132,30394.4,272.575,37170.0,392.571,4.70833,-0.530446,-1.0,14.5339,0.00955221,14.4688,0.00973686,14.4184,0.0114671,2381
5688.0,6567.53,103.332,25536.9,184.718,36153.4,274.662,42333.3,395.15,4.70654,-0.529566,-1.0,14.3179,0.00785354,14.2804,0.0082485,14.2772,0.0101346,2382
4406.0,7919.87,90.287,23053.7,183.674,31415.1,271.66,37057.0,390.859,4.70878,-0.530692,-1.0,14.429,0.00865034,14.433,0.00938886,14.4218,0.0114518,2383
4861.0,7911.44,96.3142,12585.8,178.599,17847.2,266.903,21005.4,386.822,4.70877,-0.530677,-1.0,15.0861,0.0154072,15.0469,0.0162371,15.0381,0.0199943,2384
5452.0,7914.66,104.036,16053.2,180.295,22207.4,268.438,26126.7,388.111,4.70878,-0.530668,-1.0,14.8219,0.012194,14.8096,0.0131242,14.8012,0.0161286,2385
5609.0,7905.3,106.317,7140.04,175.9,9926.93,264.087,11362.8,384.379,4.70877,-0.530657,-1.0,15.7016,0.0267479,15.6838,0.028884,15.7052,0.0367283,2386
5701.0,2567.38,104.008,14670.8,198.015,20183.8,280.547,23903.2,393.578,4.69989,-0.526275,-1.0,14.9197,0.0146544,14.9133,0.0150913,14.8978,0.0178773,2387
5927.0,1426.21,108.922,1517.68,189.795,2503.45,273.193,3855.93,388.974,4.698,-0.525325,1.0,17.3829,0.135779,17.1795,0.118483,16.8786,0.109526,2388
5597.0,9247.67,106.096,7812.59,177.246,11004.8,265.779,13040.4,385.93,4.71101,-0.531755,-1.0,15.6038,0.0246325,15.5718,0.0262218,15.5557,0.0321325,2389
5580.0,11393.9,106.302,15347.8,198.757,21072.5,282.42,25227.1,398.425,4.7146,-0.533505,-1.0,14.8707,0.0140605,14.8665,0.0145514,14.8393,0.0171477,2390
5666.0,9711.21,107.885,3333.07,178.388,4912.19,266.189,6334.63,386.254,4.71178,-0.532131,1.0,16.5287,0.0581096,16.4476,0.0588357,16.3396,0.0662029,2391
5522.0,8644.63,102.301,52385.9,197.382,73484.9,286.03,86698.1,403.194,4.71,-0.531268,-1.0,13.5378,0.0040909,13.5103,0.0042261,13.4989,0.00504929,2392
5523.0,8631.93,104.558,15762.7,180.119,25023.9,269.419,35451.1,390.463,4.70998,-0.531254,1.0,14.8417,0.0124067,14.6799,0.0116896,14.4699,0.0119585,2393
5672.0,8225.51,107.791,4843.26,174.644,6905.19,262.945,8126.45,383.511,4.7093,-0.530917,-2.0,16.123,0.0391508,16.0779,0.0413442,16.0692,0.0512392,2394
4221.0,11437.4,86.8473,17221.7,199.604,25393.4,283.908,31578.0,400.041,4.71465,-0.533569,-1.0,14.7456,0.012584,14.664,0.012139,14.5955,0.0137545,2395
4832.0,11470.4,81.6415,88688.1,232.277,153502.0,326.113,218754.0,444.946,4.7147,-0.533603,-1.0,12.9661,0.00284358,12.7105,0.00230664,12.494,0.0022084,2396
4834.0,11450.8,94.1886,80831.1,228.9,115234.0,314.116,142024.0,427.165,4.71468,-0.533569,-1.0,13.0669,0.00307463,13.0219,0.00295961,12.963,0.00326557,2397
5591.0,11456.9,105.946,7312.35,194.721,10280.8,278.542,13317.9,395.357,4.7147,-0.533557,1.0,15.6757,0.0289122,15.6457,0.0294163,15.5328,0.0322314,2398
4831.0,11455.6,75.6393,23337.7,202.784,32493.0,286.281,34856.7,400.317,4.71467,-0.533599,-1.0,14.4157,0.00943414,14.3963,0.00956594,14.4882,0.0124693,2399
5748.0,8385.08,104.758,25559.4,184.866,36147.9,273.295,43287.6,392.405,4.70957,-0.531052,-1.0,14.3169,0.00785294,14.2806,0.00820871,14.253,0.00984231,2400
5775.0,5558.38,108.759,2663.99,174.814,3768.57,264.326,4288.37,386.778,4.70486,-0.52873,-1.0,16.772,0.0712474,16.7354,0.0761533,16.7632,0.0979255,2401
5876.0,5431.75,103.498,28550.7,188.291,39704.2,277.318,46149.4,397.479,4.70465,-0.528633,-1.0,14.1968,0.00716043,14.1787,0.00758346,14.1835,0.00935134,2402
5789.0,5190.89,102.392,7317.65,177.845,10077.9,266.819,11795.1,388.728,4.70425,-0.528437,-1.0,15.6749,0.0263874,15.6674,0.0287457,15.6647,0.0357824,2403
5703.0,2557.31,108.06,4753.59,193.028,6498.61,275.638,7880.4,389.481,4.69988,-0.52626,-1.0,16.1433,0.0440884,16.1438,0.0460516,16.1026,0.0536616,2404
5675.0,7407.68,106.923,10502.1,178.991,14401.1,266.913,16750.1,387.395,4.70794,-0.530249,-1.0,15.2826,0.0185047,15.2798,0.0201233,15.2839,0.025111,2405
5677.0,7602.43,103.644,45372.1,195.689,65047.6,284.481,76147.8,402.285,4.70826,-0.530413,-1.0,13.6938,0.00468278,13.6427,0.0047484,13.6398,0.00573591,2406
4946.0,9056.45,90.0941,22142.1,186.937,31805.1,275.314,38719.2,394.366,4.71067,-0.531622,-1.0,14.4728,0.0091665,14.4196,0.00939849,14.3741,0.0110586,2407
5586.0,9049.38,105.882,9648.45,175.981,13498.8,264.861,15970.9,385.07,4.71068,-0.531593,-1.0,15.3747,0.0198031,15.3501,0.0213033,15.3356,0.026178,2408
4947.0,9056.12,97.6424,21292.4,186.123,30419.4,274.502,36581.1,393.545,4.71068,-0.531611,-1.0,14.5152,0.00949073,14.4679,0.00979763,14.4358,0.0116806,2409
5835.0,4274.14,106.128,6817.43,178.218,9408.46,266.426,11312.7,388.41,4.70273,-0.527678,-2.0,15.7518,0.0283829,15.742,0.0307457,15.71,0.0372777,2410
3835.0,6540.07,70.7787,64581.0,202.47,87904.1,292.318,104185.0,410.806,4.70646,-0.52959,-1.0,13.3105,0.00340394,13.3158,0.00361054,13.2994,0.00428112,2411
4430.0,6561.42,87.8366,16636.4,180.212,23026.5,270.251,26982.1,391.71,4.70651,-0.529583,-1.0,14.7832,0.0117612,14.7702,0.0127428,14.7662,0.0157621,2412
5621.0,6549.63,91.4109,41442.3,192.226,57756.1,282.107,66535.5,401.22,4.7065,-0.529568,-1.0,13.7922,0.00503611,13.7718,0.00530325,13.7863,0.00654718,2413
4519.0,6539.8,91.1791,8286.53,176.11,11446.3,266.025,13674.7,388.126,4.70648,-0.52956,-1.0,15.5399,0.0230747,15.5291,0.0252338,15.5041,0.0308162,2414
5622.0,6546.69,104.162,19622.2,181.845,29340.3,272.28,39285.9,394.389,4.7065,-0.529547,1.0,14.6039,0.0100619,14.5071,0.0100757,14.3583,0.0108997,2415
3837.0,6547.52,79.3103,27638.0,185.541,38379.3,275.621,44639.3,396.144,4.70648,-0.529584,-1.0,14.232,0.00728886,14.2156,0.00779724,14.2196,0.00963521,2416
5774.0,4967.12,107.06,5235.57,176.471,7403.94,265.616,9467.72,388.041,4.70388,-0.528246,-1.0,16.0384,0.0365962,16.0022,0.0389508,15.9033,0.0444998,2417
3652.0,3478.99,74.3047,6404.48,182.298,8656.99,269.169,9981.32,388.545,4.70138,-0.527069,-1.0,15.8196,0.0309047,15.8324,0.0337586,15.846,0.0422649,2418
5781.0,3473.57,97.2441,114754.0,235.303,203187.0,334.919,282345.0,453.686,4.70139,-0.527031,-1.0,12.6864,0.00222632,12.4061,0.00178965,12.217,0.00174462,2419
5782.0,3492.07,105.183,6339.21,185.511,8679.79,271.229,10507.0,389.064,4.70143,-0.527035,1.0,15.8307,0.0317732,15.8295,0.0339275,15.7902,0.040204,2420
5779.0,3494.95,90.7046,133114.0,243.577,215044.0,339.009,286569.0,454.757,4.70142,-0.527058,-1.0,12.5253,0.00198673,12.3445,0.00171163,12.2009,0.00172296,2421
5783.0,3489.85,75.8707,16137.2,190.235,22229.8,275.977,26121.5,393.064,4.7014,-0.527075,-1.0,14.8162,0.0127993,14.8085,0.0134791,14.8014,0.0163377,2422
5786.0,3465.82,103.925,41923.9,202.7,57087.2,288.148,65981.0,403.068,4.70138,-0.527015,-1.0,13.7797,0.0052495,13.7845,0.00548027,13.7954,0.00663263,2423
5855.0,1383.24,109.764,2292.49,190.071,3321.53,273.377,4085.57,388.846,4.69793,-0.525289,-1.0,16.935,0.0900191,16.8725,0.0893613,16.8158,0.103336,2424
5843.0,2869.99,101.186,90548.2,232.787,126406.0,316.126,154008.0,425.327,4.70039,-0.526528,-1.0,12.9436,0.00279129,12.9214,0.0027153,12.8751,0.00299851,2425
5842.0,2880.26,103.259,12002.7,196.647,16540.8,279.186,19501.8,392.36,4.70041,-0.526534,-1.0,15.1376,0.0177882,15.1294,0.0183258,15.1187,0.0218442,2426
5792.0,2815.85,109.265,3194.99,192.123,4294.95,274.725,4971.36,388.616,4.70031,-0.526472,-1.0,16.5746,0.0652883,16.5934,0.0694489,16.6027,0.0848735,2427
5712.0,373.434,106.655,15340.5,197.447,23010.3,281.183,29726.6,396.595,4.69626,-0.524458,1.0,14.8712,0.0139745,14.771,0.0132676,14.6611,0.0144853,2428
5807.0,429.516,106.726,10213.2,194.896,14708.1,278.239,18159.8,393.677,4.69635,-0.524505,-1.0,15.3129,0.0207188,15.2569,0.0205394,15.1961,0.0235372,2429
5723.0,11837.1,104.377,14307.4,198.34,19820.2,281.771,23560.9,397.377,4.71533,-0.533868,-2.0,14.9469,0.0150513,14.933,0.0154353,14.9134,0.0183121,2430
5718.0,565.649,107.986,4967.05,192.226,7100.61,275.481,8947.89,391.293,4.69658,-0.524615,-1.0,16.0956,0.0420184,16.0476,0.0421233,15.9646,0.0474797,2431
5648.0,12370.4,106.259,13674.0,198.035,20900.7,282.172,25802.2,397.97,4.71623,-0.534299,-1.0,14.9961,0.0157243,14.8754,0.0146581,14.8148,0.0167463,2432
5119.0,8527.47,82.0903,90032.7,213.706,205216.0,326.977,370872.0,467.585,4.70978,-0.531201,-1.0,12.9498,0.00257716,12.3953,0.00172994,11.9209,0.00136887,2433
4760.0,8560.71,86.2444,39965.7,191.724,55764.2,280.12,65867.6,398.149,4.70984,-0.531222,-1.0,13.8316,0.00520853,13.8099,0.00545399,13.7972,0.00656296,2434
5210.0,8571.03,96.2386,31250.9,187.656,42831.2,275.669,49445.7,394.008,4.70987,-0.531216,-1.0,14.0987,0.00651969,14.0964,0.006988,14.1086,0.00865171,2435
5611.0,8546.02,105.088,35588.6,189.712,48438.3,277.623,57801.2,396.134,4.70984,-0.531183,-1.0,13.9575,0.00578776,13.9628,0.0062229,13.9391,0.00744101,2436
3677.0,8559.58,78.2398,5521.49,175.027,7844.2,263.342,9330.38,383.904,4.70983,-0.531233,1.0,15.9807,0.034417,15.9394,0.0364499,15.9192,0.0446734,2437
5120.0,8532.16,99.4597,22671.3,183.501,31935.3,271.86,37886.9,391.095,4.70981,-0.53118,-1.0,14.4471,0.00878794,14.4151,0.00924272,14.3977,0.0112078,2438
5134.0,8512.69,99.678,20435.8,182.391,29242.2,270.893,34357.0,390.175,4.70978,-0.531164,-1.0,14.5598,0.00969032,14.5108,0.010058,14.5039,0.0123302,2439
5117.0,8520.47,47.5237,15669.1,179.983,23357.5,268.778,27794.4,388.484,4.70974,-0.531245,-1.0,14.8482,0.0124713,14.7547,0.0124938,14.734,0.0151755,2440
4761.0,8554.44,92.7372,9132.63,176.889,13400.6,265.366,16629.1,385.795,4.70984,-0.531208,-1.0,15.4343,0.0210296,15.358,0.0215005,15.2918,0.0251891,2441
5121.0,8524.95,60.0057,133976.0,231.213,217525.0,330.494,300880.0,452.538,4.70976,-0.531231,-1.0,12.5182,0.00187375,12.332,0.0016496,12.1479,0.001633,2442
5124.0,8512.27,79.516,27933.1,185.976,40618.8,274.847,50540.1,394.239,4.70976,-0.531192,1.0,14.2205,0.00722877,14.154,0.00734665,14.0848,0.00846932,2443
5123.0,8532.59,64.4794,13958.5,179.183,21303.7,268.081,26933.5,388.294,4.70978,-0.531231,-1.0,14.9737,0.0139375,14.8547,0.0136627,14.7682,0.0156528,2444
5125.0,8517.96,88.9921,47892.1,195.347,64551.7,283.055,78307.3,401.163,4.70977,-0.531183,1.0,13.6351,0.00442861,13.651,0.0047609,13.6094,0.00556218,2445
5724.0,11075.8,108.221,7316.59,194.685,10385.6,278.486,13239.9,395.166,4.71407,-0.533243,-1.0,15.675,0.0288902,15.6347,0.0291138,15.5392,0.0324056,2446
4953.0,9930.47,98.4843,9364.77,193.373,13609.8,278.653,15857.6,396.284,4.71214,-0.532323,-1.0,15.4071,0.0224194,15.3412,0.0222299,15.3433,0.0271328,2447
5583.0,9944.03,105.751,33795.5,204.916,46459.0,289.979,55977.7,406.346,4.71217,-0.532324,-1.0,14.0137,0.0065833,14.0081,0.00677677,13.9739,0.00788146,2448
4954.0,9937.46,98.3673,7174.02,191.761,10532.1,277.258,12804.9,395.41,4.71215,-0.532329,-1.0,15.6964,0.0290218,15.6195,0.0285821,15.5755,0.0335272,2449
5692.0,5107.72,108.196,6315.0,176.424,8699.11,266.02,9930.93,388.198,4.70411,-0.52836,-1.0,15.8349,0.0303327,15.8271,0.0332021,15.8515,0.0424414,2450
5113.0,9169.5,83.9573,76133.9,214.223,178216.0,324.789,334708.0,464.974,4.71086,-0.531723,-1.0,13.1319,0.00305502,12.5484,0.00197871,12.0323,0.0015083,2451
4223.0,9145.14,87.4793,5478.71,178.514,8177.27,266.794,10544.4,387.103,4.71082,-0.531698,1.0,15.9891,0.0353769,15.8943,0.0354237,15.7864,0.0398596,2452
5108.0,9154.01,99.5929,39607.0,195.4,55380.8,283.586,65454.7,401.165,4.71085,-0.531688,-1.0,13.8414,0.00535646,13.8174,0.0055597,13.8041,0.00665439,2453
5110.0,9162.23,96.0446,15816.6,181.829,21838.5,270.137,26551.3,389.81,4.71086,-0.5317,-1.0,14.838,0.0124818,14.8278,0.0134303,14.7837,0.0159402,2454
5665.0,5803.35,106.669,20051.9,184.211,28818.7,273.512,34238.2,394.459,4.70527,-0.528934,-1.0,14.5804,0.00997439,14.5266,0.0103045,14.5076,0.0125088,2455
5502.0,10663.9,103.906,37854.1,207.208,52162.9,292.044,62225.0,407.689,4.71337,-0.532914,-1.0,13.8905,0.00594319,13.8824,0.00607873,13.859,0.0071136,2456
5584.0,10650.5,105.042,19221.8,197.289,29844.1,283.823,41405.7,402.494,4.71335,-0.532901,1.0,14.6263,0.0111438,14.4887,0.0103256,14.3013,0.0105542,2457
5503.0,10669.2,92.9633,13968.4,195.348,18918.2,280.326,22816.3,397.875,4.71337,-0.532934,-1.0,14.9729,0.015184,14.9836,0.0160883,14.9483,0.0189333,2458
5813.0,11315.4,109.355,2721.18,192.388,4380.26,276.391,6044.35,393.442,4.71447,-0.533437,1.0,16.7489,0.0767621,16.5721,0.0685093,16.3906,0.0706736,2459
5656.0,10240.2,105.161,36894.4,205.983,52386.3,291.79,64736.5,408.456,4.71267,-0.532567,-1.0,13.9184,0.00606172,13.8778,0.00604754,13.8161,0.0068505,2460
3985.0,6300.25,78.4919,114318.0,223.211,158442.0,314.592,184079.0,429.744,4.70607,-0.529382,-1.0,12.6905,0.00211996,12.6761,0.00215578,12.6814,0.00253473,2461
3008.0,6270.11,56.8453,157798.0,240.1,221445.0,333.047,268934.0,448.557,4.706,-0.529388,-1.0,12.3406,0.00165202,12.3126,0.00163292,12.2698,0.00181091,2462
5605.0,6310.71,103.317,70058.7,205.042,96524.3,294.991,112331.0,412.447,4.70611,-0.529355,-1.0,13.2222,0.00317765,13.2142,0.00331816,13.2177,0.00398651,2463
3007.0,6285.96,54.9055,68434.9,204.319,91843.1,293.448,108574.0,411.512,4.70602,-0.529404,-1.0,13.2476,0.00324159,13.2682,0.00346905,13.2546,0.00411513,2464
5603.0,6330.57,94.6052,19754.9,181.912,28344.9,271.953,33836.6,393.053,4.70614,-0.529384,-1.0,14.5966,0.00999801,14.5446,0.010417,14.5205,0.0126122,2465
5604.0,6311.94,90.4656,11987.4,177.873,16720.1,268.008,19643.3,389.86,4.7061,-0.529374,-1.0,15.139,0.0161106,15.1177,0.0174034,15.1109,0.0215487,2466
3009.0,6286.3,65.361,45076.8,193.702,63262.3,284.133,74536.4,403.58,4.70603,-0.529389,-1.0,13.7009,0.0046656,13.6729,0.00487644,13.663,0.00587877,2467
3983.0,6295.24,71.2193,15169.9,179.454,21433.0,269.668,26087.8,391.467,4.70605,-0.529388,-1.0,14.8834,0.0128439,14.8481,0.0136607,14.8028,0.0162923,2468
5602.0,6304.27,98.0078,16878.0,180.502,23009.1,270.096,27431.8,391.48,4.70609,-0.529357,-1.0,14.7675,0.0116115,14.7711,0.0127452,14.7483,0.0154946,2469
5898.0,3710.15,110.576,2769.62,183.84,3842.13,269.656,4399.35,387.716,4.70179,-0.527207,-1.0,16.7298,0.0720688,16.7144,0.0762016,16.7355,0.0956865,2470
5266.0,597.314,97.9193,26333.2,202.843,36830.1,286.058,45268.2,400.535,4.69662,-0.524656,-1.0,14.2845,0.0083634,14.2603,0.00843292,14.2044,0.00960669,2471
5579.0,580.611,103.904,75178.6,225.225,108311.0,309.987,132493.0,421.86,4.6966,-0.524634,-1.0,13.1456,0.00325273,13.0891,0.00310739,13.0384,0.00345701,2472
5716.0,590.056,108.102,7030.55,193.278,9419.53,276.323,11012.3,391.828,4.69662,-0.524635,-1.0,15.7183,0.0298483,15.7407,0.0318503,15.7392,0.0386316,2473
5794.0,2498.47,96.5926,17042.0,199.156,24278.4,281.934,28591.7,394.653,4.69977,-0.526228,-1.0,14.757,0.0126882,14.7128,0.0126082,14.7033,0.0149865,2474
5795.0,2481.33,101.429,64570.7,221.406,91332.2,304.756,107643.0,414.227,4.69975,-0.526207,-1.0,13.3107,0.00372289,13.2742,0.00362288,13.264,0.0041781,2475
5796.0,2471.48,102.567,5926.21,193.684,8506.52,276.362,10021.3,389.929,4.69973,-0.526197,-1.0,15.9039,0.0354848,15.8514,0.0352738,15.8416,0.042246,2476
5793.0,2492.77,92.6119,7880.76,194.725,11101.2,277.333,13291.5,390.776,4.69976,-0.526229,-1.0,15.5944,0.0268274,15.5624,0.0271242,15.535,0.0319213,2477
5797.0,2490.13,105.368,24017.5,202.534,33581.6,285.18,40382.2,397.627,4.69977,-0.526209,-1.0,14.3845,0.00915578,14.3606,0.00922028,14.3285,0.0106908,2478
5840.0,2014.67,103.943,33564.1,206.835,47230.1,289.82,58803.4,402.79,4.69898,-0.525819,1.0,14.0211,0.00669075,13.9903,0.00666248,13.9204,0.00743707,2479
5018.0,12415.9,100.39,8069.81,195.208,11639.1,278.842,13488.5,394.806,4.7163,-0.534345,-1.0,15.5686,0.026264,15.511,0.0260115,15.519,0.0317794,2480
5650.0,12429.9,107.294,15464.9,198.916,22816.1,282.837,28024.0,398.512,4.71633,-0.534346,-1.0,14.8624,0.0139652,14.7802,0.0134593,14.7251,0.0154396,2481
5649.0,12421.9,103.728,8105.67,195.226,11750.3,278.881,15085.1,395.214,4.71631,-0.534345,-2.0,15.5638,0.0261502,15.5007,0.0257689,15.3976,0.0284453,2482
5928.0,556.811,111.347,2491.99,190.959,4002.83,274.357,5578.59,390.426,4.69657,-0.524603,-2.0,16.8444,0.0831992,16.6699,0.0744173,16.4776,0.0759871,2483
5746.0,9207.34,108.106,7426.49,174.086,10331.8,263.075,12060.7,383.488,4.71094,-0.531719,-1.0,15.6588,0.025451,15.6404,0.0276457,15.6405,0.0345229,2484
3933.0,12259.3,83.3405,4383.11,193.343,6498.2,276.999,8567.35,393.564,4.71602,-0.534242,1.0,16.2313,0.0478931,16.1438,0.0462819,16.0118,0.0498764,2485
5001.0,12332.0,99.3948,11711.4,197.044,17348.2,280.892,21073.1,396.748,4.71616,-0.534278,-1.0,15.1643,0.0182677,15.0777,0.0175796,15.0346,0.0204415,2486
4363.0,12327.7,88.2512,74268.9,226.261,106056.0,311.006,128947.0,423.384,4.71614,-0.534291,-1.0,13.1588,0.00330772,13.112,0.00318391,13.0679,0.00356492,2487
4476.0,12317.6,89.9948,13139.2,197.766,19431.3,281.646,24294.3,397.583,4.71613,-0.53428,1.0,15.0394,0.0163422,14.9546,0.0157372,14.8802,0.0177685,2488
5509.0,12297.0,101.993,13852.4,198.115,19981.4,281.831,26727.8,398.186,4.7161,-0.534246,1.0,14.982,0.0155281,14.9242,0.015314,14.7765,0.0161752,2489
5507.0,12302.1,89.409,112381.0,242.335,185519.0,335.685,253132.0,452.091,4.7161,-0.534268,-1.0,12.7091,0.00234125,12.5048,0.00196458,12.3356,0.00193912,2490
5874.0,9638.29,111.178,2111.29,170.8,3135.38,259.999,3915.73,380.988,4.71167,-0.532067,1.0,17.0244,0.0878346,16.9351,0.0900343,16.8619,0.105639,2491
5722.0,9586.68,107.721,13589.9,179.876,19705.2,268.677,24075.0,388.56,4.71158,-0.53203,-2.0,15.0028,0.0143709,14.9394,0.0148039,14.89,0.0175234,2492
5867.0,12129.4,110.927,4992.05,193.643,7386.59,277.304,9017.98,393.656,4.71583,-0.534097,-1.0,16.0901,0.0421162,16.0047,0.0407604,15.9562,0.0473951,2493
5817.0,7283.17,106.145,33739.9,190.287,46339.9,278.127,54253.6,396.869,4.70773,-0.530148,-1.0,14.0154,0.0061234,14.0109,0.00651649,14.0079,0.00794227,2494
5758.0,8076.21,108.252,9582.05,177.104,13079.5,265.2,14926.2,385.269,4.70906,-0.530794,-1.0,15.3822,0.0200676,15.3843,0.0220144,15.4091,0.0280247,2495
5831.0,5001.25,110.569,3076.22,175.408,4158.09,264.465,4408.05,386.738,4.70394,-0.528269,-1.0,16.6158,0.0619094,16.6286,0.0690558,16.7333,0.095257,2496
5814.0,8841.69,110.455,2508.11,174.939,3680.0,263.197,4493.63,383.81,4.71034,-0.531417,1.0,16.8374,0.0757299,16.7612,0.0776532,16.7124,0.0927352,2497
5725.0,8310.07,92.8333,114282.0,223.554,162303.0,314.225,196725.0,429.294,4.70943,-0.531008,-1.0,12.6909,0.00212389,12.65,0.00210204,12.6093,0.00236931,2498
5726.0,8290.18,89.9533,17999.0,181.194,24427.4,269.21,28745.4,388.786,4.7094,-0.530996,-1.0,14.6977,0.01093,14.7061,0.0119657,14.6975,0.0146848,2499
5727.0,8297.68,93.0744,10754.1,177.621,15327.0,265.982,18840.9,386.272,4.70941,-0.530997,1.0,15.2569,0.0179327,15.2122,0.0188417,15.1562,0.0222596,2500
5728.0,8293.07,98.4067,11580.2,178.113,16145.1,266.374,18689.0,386.371,4.70941,-0.530986,-1.0,15.1765,0.0166996,15.1557,0.0179134,15.165,0.0224462,2501
5729.0,8305.82,103.27,11440.0,177.889,16106.9,266.237,19420.2,386.422,4.70943,-0.530989,-1.0,15.1897,0.016883,15.1583,0.0179466,15.1233,0.021604,2502
5824.0,8796.12,109.614,2943.7,175.722,4354.8,263.766,5691.25,384.415,4.71026,-0.531381,-1.0,16.6636,0.0648124,16.5784,0.0657621,16.4559,0.0733363,2503
5652.0,9555.24,99.7883,114145.0,226.825,176349.0,321.612,223351.0,438.083,4.71152,-0.532015,-1.0,12.6922,0.00215755,12.5599,0.00198009,12.4715,0.00212958,2504
