300154,16.4405,16.8816,15.1075,16.5509,14.8751,14.8816
300155,14.5433,14.9856,13.3417,14.6682,12.9637,13.0101
300156,16.297,16.8308,14.9143,16.3638,14.6368,14.656
300157,16.0137,16.6049,14.4664,16.0257,14.1561,14.2008
300158,12.8494,14.0164,13.6538,13.7803,11.6574,12.3312
300161,14.9546,15.4254,13.6533,15.081,13.3642,13.3831
300164,14.9311,15.1906,13.8965,15.2652,13.6882,13.7277
300165,16.4653,17.0026,15.0574,16.5524,14.606,14.7405
300167,14.9974,15.598,13.4402,14.9931,13.0765,13.0683
300169,15.0799,15.5786,13.6994,15.1597,13.4084,13.4184
300170,16.1107,16.627,14.687,16.1628,14.4051,14.3684
300171,16.3119,16.7936,14.9802,16.4152,14.7427,14.7321
300172,16.1887,16.7098,14.8186,16.2708,14.5848,14.5417
300173,15.4737,15.9441,14.1498,15.5924,13.8758,13.8614
300174,15.3555,15.8214,14.161,15.5364,13.9209,13.9099
300176,16.1708,16.7303,14.8038,16.2795,14.5829,14.554
300177,15.9261,16.4169,14.5727,15.9887,14.2215,14.3234
300179,16.4041,16.9368,15.0093,16.4582,14.675,14.7657
300180,13.3463,13.1935,13.1154,14.8047,12.2122,13.7323
300183,16.1421,16.658,14.8131,16.2246,14.5423,14.5191
300186,15.6815,16.2235,14.4608,15.8618,14.2197,14.255
300187,15.9499,16.3978,14.8077,16.1626,14.6232,14.6663
300188,15.6107,16.0834,14.3211,15.7746,14.0608,14.0646
300189,16.3772,16.9094,15.0337,16.5166,14.8307,14.8298
300190,12.8186,12.9939,14.1775,13.5591,11.8109,12.158
300191,14.001,14.5789,13.1483,14.112,12.3701,12.3401
300193,16.221,16.6809,14.8972,16.3379,14.7082,14.731
300195,15.9153,16.3118,14.9382,16.1786,14.6218,14.6715
300196,15.5208,16.0164,14.2742,15.6995,14.0631,14.0555
300197,16.2937,16.7536,15.0471,16.4736,14.8899,14.903
300198,15.9088,16.2964,14.7565,16.1316,14.7224,14.5946
300201,16.333,16.8149,15.0317,16.4854,14.8037,14.818
300203,15.8999,16.44,14.4304,15.8889,14.2314,14.1596
300204,15.8717,16.4106,14.393,15.8876,14.0842,14.1509
300206,16.1636,16.6194,14.795,16.2373,14.5802,14.6407
300207,16.2836,16.6943,15.1267,16.4797,14.8734,14.8544
300208,13.1225,13.8074,13.0358,13.2193,11.0397,11.3836
300210,16.3962,16.8252,15.1426,16.5766,14.9584,14.895
300212,15.0027,15.43,13.7184,15.1418,13.4311,13.4128
300213,16.2907,16.7674,14.9737,16.3971,14.6594,14.6489
300215,16.5717,17.0836,15.077,16.5928,14.8001,14.8955
300216,16.0854,16.4809,14.7257,16.2017,14.5109,14.5019
300219,16.0813,16.5234,14.8337,16.3258,14.4322,14.5351
300220,13.3315,13.9979,13.0387,13.4084,11.207,11.4293
300221,16.1704,16.5647,14.8999,16.2994,14.5965,14.5827
300222,14.9851,15.3547,13.8255,15.1726,13.5662,13.5647
300223,16.3155,16.7344,15.0843,16.5209,14.8192,14.856
300224,16.2484,16.3891,15.3422,16.588,15.1637,15.1767
300225,16.0742,16.478,14.7886,16.165,14.3953,14.3904
300226,15.9573,16.5637,14.4253,15.9411,14.1105,14.0967
300227,16.6681,17.1781,15.245,16.6864,14.998,14.9613
300229,16.2987,16.9159,14.8232,16.3193,14.5122,14.4662
300230,16.4816,17.0211,14.948,16.5343,14.5457,14.6358
300235,16.3254,16.6861,15.2808,16.5853,15.0726,15.1123
300236,16.5381,16.9811,15.1845,16.639,14.9866,15.0068
300237,16.2376,16.7464,14.8888,16.352,14.5653,14.5486
300240,12.8228,12.9781,13.2917,13.5844,11.8192,11.8474
300241,14.9627,15.4508,13.4691,15.0424,13.2379,13.2397
300242,16.1776,16.5679,14.9581,16.3528,14.6912,14.6925
300243,16.3655,16.7594,15.127,16.471,14.7295,14.7979
300244,16.2077,16.603,14.939,16.3435,14.5424,14.6283
300245,16.0978,16.4381,14.9339,16.2867,14.6464,14.6163
300246,16.4494,16.9915,15.0702,16.577,14.8085,14.8264
300249,16.8083,17.2437,15.3908,16.9681,15.1677,15.1969
300250,15.9277,16.4287,14.4404,15.9895,14.1389,14.1193
300253,16.342,16.8042,15.0169,16.4599,14.8904,14.8422
300257,15.5697,15.9737,14.3106,15.7177,14.1584,14.1725
300258,16.2427,16.6892,15.0102,16.4221,14.845,14.8434
300259,15.0312,15.518,13.6054,15.1513,13.3367,13.3465
300260,16.6167,17.1015,15.326,16.7498,15.0327,15.0479
300261,16.1009,16.5567,14.7408,16.2204,14.4712,14.5068
300268,13.7649,13.7613,13.4003,14.2981,13.2321,13.185
300271,15.2048,15.827,13.4448,15.0987,13.015,13.038
300274,16.6286,17.024,15.1733,16.6766,14.9678,14.9532
300277,15.2442,15.7199,13.7139,15.2361,13.3655,13.4967
300278,16.4774,16.7416,14.8048,16.2223,14.4804,14.522
300280,15.6441,16.1399,14.2561,15.6646,13.9315,14.0423
300282,15.2488,15.8197,13.8115,15.3677,13.5048,13.4689
300283,14.922,15.4744,13.5304,15.0683,13.226,13.2163
300284,16.0393,16.5315,14.7626,16.233,14.4833,14.4934
300285,16.1117,16.4809,14.9813,16.3501,14.7611,14.7426
300286,16.0956,16.4867,14.9816,16.3263,14.7272,14.7301
300287,16.2886,16.7588,15.0427,16.4666,14.6966,14.7599
300288,14.2904,14.7353,13.0969,14.3421,12.5958,12.5028
300289,16.0257,16.3903,14.7513,16.1617,14.6568,14.5609
300290,14.5553,15.1535,13.1776,14.5833,12.6455,12.7083
300291,15.9558,16.4324,14.4964,16.0729,14.2746,14.3009
300293,15.2784,15.7291,14.0393,15.4721,13.8404,13.881
300299,15.4794,15.8488,14.2321,15.6527,14.0083,14.0288
300300,15.8636,16.3419,14.4062,15.9706,14.1645,14.1747
300301,15.1383,15.5835,13.7932,15.2654,13.5258,13.4918
300303,15.1785,15.5949,14.0222,15.3323,13.4579,13.5144
300306,14.9911,15.5675,13.4354,14.997,13.0949,13.1303
300307,16.6089,17.0658,15.2089,16.6729,14.9581,14.9599
300308,15.6842,16.2411,14.1756,15.7054,13.8818,13.9151
300311,16.1163,17.033,14.7866,16.5044,14.5335,14.5856
300312,16.2049,16.9899,14.9067,16.3765,14.5491,14.5318
300314,16.3101,16.8513,15.1492,16.5317,14.9118,14.8341
300316,15.3425,15.7434,14.1598,15.5086,13.7443,13.8479
300317,16.2879,16.631,15.0605,16.4119,14.7717,14.8223
300318,16.1684,16.5282,14.9327,16.3162,14.606,14.7619
300321,15.0699,15.5228,13.5863,15.1052,13.2943,13.278
300322,16.1395,16.7139,14.496,16.2344,14.2755,14.2066
300323,14.3797,14.5753,14.0585,14.9756,13.9698,13.9905
300325,14.8757,15.5595,13.2132,14.8639,12.7494,12.8052
300326,16.1595,16.741,14.6627,16.2052,14.3852,14.3867
300328,16.2366,16.8158,14.752,16.2603,14.5407,14.4588
300330,16.6419,17.217,15.1709,16.6713,14.9357,14.9017
300331,13.7688,14.4341,13.0694,13.7429,11.6659,11.8436
300333,16.4961,17.0287,14.7083,16.2332,14.3465,14.4207
300336,16.3492,16.8413,15.0365,16.3465,14.3918,14.6097
300338,14.3605,14.8834,13.2314,14.5275,12.8671,12.8908
300339,16.2975,16.8495,14.8675,16.3225,14.519,14.5577
300340,14.4606,15.064,13.1249,14.431,12.4963,12.5784
300345,16.4911,17.0138,15.0427,16.4667,14.4651,14.6746
300346,15.3862,15.9418,13.7349,15.3344,13.3642,13.4341
300348,15.6651,16.1676,14.3048,15.741,13.8889,13.9785
300349,16.5962,17.1693,15.0135,16.5798,14.4561,14.7732
300351,16.2506,16.5165,15.4567,16.5899,15.0581,15.2133
300352,15.9142,16.5664,14.0801,15.7956,13.6183,13.7854
300353,16.7468,17.2253,15.3058,16.7536,14.8419,15.0744
300354,13.1904,13.6207,13.1065,13.4923,11.8033,11.9297
300355,16.1189,16.7137,14.5739,16.1354,14.0716,14.1863
300356,16.1171,16.622,14.6824,16.1167,14.38,14.481
300357,16.3602,16.9063,14.9386,16.4171,14.2342,14.4741
300358,15.704,16.3357,14.0279,15.679,13.5898,13.6593
300359,15.4665,15.9827,13.8366,15.4102,13.2696,13.4783
300360,13.9896,14.6614,12.9532,13.9533,11.8932,12.0108
300361,13.5666,14.2335,13.0729,13.5422,11.3516,11.785
300362,14.5398,15.2275,12.9751,14.3971,12.2123,12.3678
300363,13.0587,13.4287,13.5939,13.4346,11.4708,12.0813
300364,15.0421,15.4125,13.6567,15.1287,13.4211,13.4668
300365,15.7128,16.0883,14.5292,15.8583,14.303,14.3295
300366,15.8455,16.2331,14.9148,16.1622,14.5692,14.6363
300370,16.1295,16.5557,14.8349,16.2672,14.5886,14.6266
300371,16.0437,16.5574,14.6533,16.1204,14.4094,14.4509
300372,16.4684,16.9735,15.1385,16.5989,14.8541,14.9445
300375,16.0741,16.5624,14.7496,16.152,14.463,14.4831
300377,16.1954,16.6861,14.9081,16.2761,14.6721,14.7582
300378,16.6046,17.0957,15.2803,16.7446,15.0605,15.1163
300384,15.8201,16.1871,15.1173,16.266,14.9658,14.8853
300387,14.0842,14.4884,13.1141,14.3102,12.6651,12.7291
300388,15.8825,16.4162,14.542,16.0072,14.2297,14.2588
300389,15.9182,16.4247,14.6124,16.0647,14.3069,14.3563
300391,15.2419,15.69,13.7991,15.3796,13.5456,13.5334
300395,15.9672,16.5994,14.6665,16.09,14.2994,14.4879
300396,15.0587,15.6087,13.6011,15.1029,13.2631,13.3478
300397,16.0352,16.5338,14.6885,16.1214,14.4247,14.4923
300398,16.6357,17.1242,15.3314,16.7499,15.0371,15.1257
300400,15.1234,15.2697,14.6445,15.638,14.5429,14.4654
300401,14.3449,14.8295,12.9496,14.4416,12.5962,12.5664
300402,16.1848,16.5821,14.9818,16.3859,14.7348,14.6733
300403,16.0009,16.4882,14.7056,16.1597,14.3467,14.3207
300405,16.1683,16.5841,15.0449,16.3654,14.6047,14.7328
300406,16.4022,16.8351,15.1965,16.6003,15.0474,14.8951
300412,15.5688,16.181,13.9862,15.611,13.7339,13.7424
300413,15.8129,16.3338,14.4229,15.9046,14.1566,14.1764
300416,16.0159,16.5311,14.5679,16.0822,14.2872,14.3271
300421,16.2606,16.7507,14.8798,16.3469,14.6425,14.6596
300422,16.4683,17.0162,15.1347,16.548,14.9086,14.8101
300424,15.7252,16.1187,14.3447,15.853,14.1433,14.1974
300425,16.0869,16.4883,14.6618,16.1609,14.372,14.3973
300426,15.753,16.3206,14.4268,15.9328,14.2258,14.1593
300429,15.2513,15.4345,14.6186,15.7225,14.4409,14.4727
300433,16.439,17.0464,15.0446,16.5383,14.8129,14.7296
300434,16.4391,16.9981,14.9876,16.5144,14.6747,14.7333
300435,16.2703,16.7122,14.9484,16.4123,14.7584,14.8018
300436,16.4199,16.9738,14.9786,16.5147,14.691,14.6379
300444,15.4231,16.0071,13.8476,15.4366,13.5816,13.5567
300445,16.4046,16.8418,15.0976,16.5589,14.9106,14.9035
300446,15.7648,16.2855,14.4323,15.8595,14.1411,14.1342
300448,16.2905,16.7472,14.9912,16.4175,14.8225,14.7995
300449,14.7362,15.2619,13.2373,14.7985,12.8542,12.9273
300451,14.7213,15.29,13.2644,14.7669,12.8481,12.8804
300454,15.3556,15.8516,13.9383,15.4367,13.6787,13.7098
300455,16.5617,17.0483,15.2339,16.682,14.8891,14.9795
300458,15.517,15.9398,14.2741,15.7289,14.0844,14.1268
300460,16.2849,16.7995,14.9918,16.479,14.8132,14.7374
300465,15.7056,16.1311,14.3619,15.8095,14.0939,14.1204
300466,15.9317,16.4488,14.6289,16.0812,14.2885,14.3262
300468,14.6406,15.1691,13.2718,14.6833,12.7725,12.839
300469,16.1714,16.662,14.7245,16.2391,14.3524,14.4343
300471,16.6133,17.0704,15.2655,16.71,14.9486,15.0324
300472,16.2242,16.7692,14.7651,16.2949,14.5352,14.5126
300475,15.2065,15.6701,13.6855,15.2408,13.4514,13.4395
300476,16.1377,16.5036,14.8245,16.2693,14.6804,14.648
300477,15.8033,16.1888,14.5191,15.9359,14.3373,14.3082
300479,15.9102,16.3323,14.741,16.1076,14.4748,14.5007
300480,15.2543,15.675,13.8902,15.3157,13.6687,13.6595
300481,15.8657,16.283,14.579,15.9614,14.332,14.3371
300482,16.0842,16.519,14.7695,16.1906,14.4764,14.4997
300486,14.3441,14.4471,13.7926,14.8384,13.7079,13.7162
300487,16.7254,17.1062,15.3524,16.8357,15.1439,15.1158
300492,16.3896,16.9155,14.9636,16.5095,14.6831,14.6656
300497,16.6359,17.2201,15.2687,16.7235,14.9708,14.9744
300499,16.7665,17.2597,15.4814,16.8839,15.2066,15.1853
300501,15.6182,16.0955,14.3602,15.792,14.124,14.0648
300502,15.9423,16.431,14.6602,16.0793,14.4258,14.3782
300503,16.3366,16.68,15.2366,16.4289,14.6519,14.7442
300504,16.3701,16.9233,14.9392,16.4764,14.7127,14.638
300505,15.4042,15.8877,14.0985,15.525,13.7668,13.757
300506,15.6656,15.7661,15.1227,16.1155,14.7982,14.9061
300508,16.6769,17.1681,15.3845,16.7993,15.0062,14.9081
300509,14.7893,15.3058,13.3398,14.8206,12.9154,12.8748
300511,15.9354,16.4675,14.5519,16.0142,14.199,14.2265
300512,14.9213,15.3776,13.5813,15.0387,13.3287,13.2934
300513,16.415,16.9488,15.0567,16.5554,14.6812,14.7004
300514,15.7311,16.2935,14.2214,15.8201,13.8778,13.9007
300515,16.5895,17.0724,15.2192,16.6941,14.8394,14.9267
300516,16.4798,17.1432,15.4107,16.6249,14.8655,14.7854
300517,16.1513,16.7613,14.7319,16.2358,14.1785,14.351
300518,14.8183,15.2716,13.4956,14.929,13.2064,13.1983
300520,14.789,15.3323,13.2822,14.8531,12.9798,12.9619
300522,16.1349,16.6617,14.7753,16.2686,14.5254,14.4765
300525,15.188,15.7386,13.8141,15.3798,13.5507,13.5348
300526,16.0508,16.5889,14.614,16.0556,14.2426,14.3299
300527,16.0007,16.5135,14.5032,16.0439,14.1847,14.2426
300528,16.5772,17.0434,15.1695,16.6378,14.8694,14.8458
300529,14.5441,15.0707,12.9698,14.4925,12.6285,12.6341
300530,16.0957,16.5597,14.8205,16.2793,14.6914,14.6917
300535,16.2285,16.7708,14.8215,16.2884,14.5836,14.5931
300536,16.3463,16.7519,15.1409,16.5592,14.9309,14.9729
300537,15.0967,15.5927,13.6785,15.2066,13.434,13.4796
300538,16.4231,16.9739,14.9923,16.5244,14.643,14.7488
300539,15.9751,16.3885,14.6819,16.0988,14.484,14.4241
300541,15.9144,16.3829,14.6345,16.0295,14.4282,14.4486
300543,14.8211,15.3777,13.3277,14.8901,12.9994,12.9976
300552,15.8665,16.336,14.5627,15.9984,14.3617,14.3418
300553,16.4331,16.9817,14.9604,16.5051,14.74,14.6315
300554,14.9084,15.5692,13.3651,14.9362,12.9482,12.9306
300555,14.6795,15.1753,13.217,14.8055,13.0061,13.0053
300556,16.199,16.6207,14.9201,16.356,14.6684,14.6638
300559,12.8285,13.3019,13.9319,13.9182,14.1876,12.8767
300561,14.742,15.1275,13.4161,14.7956,13.0669,13.0358
300563,16.1173,16.5919,14.8284,16.2433,14.5017,14.4761
300566,16.183,16.5858,14.9188,16.3349,14.6552,14.6353
300567,15.353,15.5699,13.8887,15.4743,13.6568,13.667
300568,15.9852,16.3259,14.9473,16.232,14.6375,14.6332
300569,15.9975,16.4184,14.8536,16.1693,14.5499,14.5622
300570,16.0969,16.5776,14.8636,16.2523,14.4033,14.4339
300571,16.392,16.7805,15.197,16.5656,15.0551,15.0233
300573,16.4482,17.0308,15.0559,16.5807,14.8733,14.7957
300574,14.314,15.0768,12.8349,14.2006,12.0322,11.9591
300575,16.0121,16.6379,14.5526,16.0853,14.2622,14.1552
300580,15.9336,16.4567,14.6071,16.065,14.3616,14.2846
300581,16.6787,17.223,15.2439,16.7607,15.0281,14.9641
300585,16.6647,17.2233,15.141,16.6783,14.8629,14.8023
300586,16.2597,16.6386,14.9414,16.4124,14.7448,14.8329
300587,13.7297,14.0452,12.9994,13.9083,12.3761,12.4633
300589,15.6927,16.0544,14.4555,15.8877,14.2736,14.3243
300593,12.8095,13.3049,15.526,13.7257,12.0012,12.5724
300594,13.6378,14.2613,13.2157,13.6651,11.7095,11.9544
300595,13.4351,13.8054,13.2395,13.7087,12.1422,12.1924
300596,15.4052,15.8234,14.1423,15.5524,13.9231,13.9326
300599,15.2766,15.9424,13.6478,15.2984,13.3218,13.2805
300600,15.7203,16.4844,14.3857,15.8582,14.0464,14.0083
300601,15.9266,16.575,14.6119,16.1224,14.3357,14.2882
300602,15.6882,16.2145,14.3075,15.8632,14.1084,14.0674
300604,16.2389,16.8104,14.7402,16.2906,14.4312,14.449
300607,16.267,16.7971,14.8186,16.3093,14.5556,14.5566
300608,16.0689,16.6159,14.6491,16.1532,14.4174,14.421
300611,15.0589,15.512,13.8486,15.1687,13.5181,13.6038
300612,16.1635,16.678,14.7233,16.2522,14.4843,14.4599
300613,15.3621,15.8346,13.9123,15.4823,13.7008,13.7275
300614,15.007,15.1343,14.4942,15.4915,14.3522,14.479
300616,16.0482,16.479,14.816,16.1858,14.5387,14.5912
300617,16.0965,16.5731,14.815,16.2271,14.5321,14.5619
300618,16.2481,16.6327,15.1976,16.4972,14.9137,14.9952
300623,13.2515,13.8906,13.3252,13.5575,11.4846,11.7484
300624,15.28,15.7797,14.1055,15.4959,13.6368,13.7691
300625,15.0324,15.3689,13.7765,15.1869,13.5796,13.5987
300626,16.0579,16.4193,14.5634,16.1357,14.3908,14.4068
300627,15.2788,15.8187,13.8546,15.3996,13.5654,13.532
300628,15.6197,16.0435,14.4392,15.8437,14.2026,14.1883
300630,15.941,16.3487,14.8619,16.1423,14.5019,14.5093
300631,15.9207,16.3611,14.7396,16.1417,14.5072,14.5232
300632,16.5296,16.8803,15.3492,16.7093,15.0981,15.1674
300637,14.8611,15.467,13.1638,14.8241,12.8501,12.8065
300639,16.0939,16.8415,14.454,16.0825,14.1582,14.121
300640,15.1361,15.6777,13.5684,15.1392,13.3652,13.3218
300641,16.6684,17.2258,15.1949,16.7349,15.0168,14.9438
300642,13.5363,14.357,12.9595,13.3981,11.2635,11.4845
300643,16.2601,16.7448,14.8985,16.3291,14.5569,14.5661
300644,14.7394,15.0439,13.6729,14.9853,13.5504,13.499
300646,15.7871,16.3609,14.2607,15.8466,14.064,14.0201
300647,12.596,12.9228,13.0785,13.267,11.481,11.7725
300648,15.6378,16.1487,14.3177,15.7443,13.9629,13.9684
300649,16.4767,17.0614,14.9709,16.513,14.6394,14.6198
300650,16.5504,17.1204,15.0587,16.5544,14.6521,14.6369
300651,15.1174,15.7983,13.4164,15.0797,13.0955,13.0554
300654,16.3579,16.9055,14.7331,16.36,14.463,14.538
300657,16.5134,17.0433,15.1747,16.6617,15.0495,14.9345
300658,16.1754,16.6857,14.9658,16.3714,14.6302,14.6519
300667,16.5278,17.0118,15.1619,16.626,14.8072,14.889
300668,16.2204,16.6379,14.9516,16.4001,14.7341,14.6815
300669,16.5166,16.921,14.9386,16.357,14.7853,14.8962
300682,16.6451,17.15,15.3738,16.7975,15.0169,15.0621
300684,15.784,16.241,14.5127,15.9639,14.3112,14.2523
300687,16.4217,16.7689,15.2082,16.5676,15.0148,15.0463
300693,15.0311,15.7346,13.5575,15.1309,13.1987,13.1439
300694,16.5338,17.1798,15.1681,16.6749,14.9186,14.8483
300697,16.3666,16.8469,14.9544,16.4248,14.6544,14.6267
300699,16.4098,16.8455,15.204,16.5521,15.0353,15.0228
300701,16.0681,16.4474,14.7822,16.1824,14.5284,14.5956
300702,15.2726,15.7193,13.8513,15.3547,13.566,13.6374
300703,16.0776,16.4188,14.7791,16.1806,14.495,14.5739
300704,16.062,16.5787,14.7983,16.2191,14.585,14.4464
300705,16.664,17.1557,15.3134,16.8,15.0878,15.1255
300709,15.7026,16.1596,14.5468,15.8893,14.1099,14.1816
300710,15.1264,15.5224,13.8759,15.2772,13.6777,13.7113
300711,15.8387,16.3043,14.5546,15.9806,14.2563,14.2882
300714,15.759,16.2682,14.215,15.7561,13.9391,13.9575
300718,16.5356,16.9477,15.2298,16.7032,15.0848,15.0366
300720,15.4137,15.7947,14.2191,15.602,13.9795,14.0444
300721,16.6805,17.1249,15.3408,16.7862,15.1077,15.1237
300722,16.2694,16.6714,14.9086,16.3939,14.662,14.6896
300723,16.0075,16.4191,14.7489,16.0941,14.49,14.4796
300724,15.6085,16.0798,14.2774,15.7313,13.9984,14.022
300725,15.7539,16.1998,14.3348,15.835,14.0633,14.0993
300729,14.103,14.5996,13.1221,14.0486,12.1035,12.0934
300737,16.0209,16.4793,14.7169,16.1339,14.5239,14.4291
300738,16.494,16.9585,15.111,16.6087,14.9636,14.9625
300739,15.6587,16.1887,14.2891,15.7526,14.0292,14.1742
300743,16.0919,16.5696,14.6135,16.1545,14.3055,14.3555
300744,16.5316,17.0372,15.0532,16.5356,14.7482,14.8065
300746,15.9291,16.4219,14.5087,16.0003,14.1842,14.2321
300748,16.5232,17.0159,15.0696,16.5865,14.7775,14.8391
300749,16.0262,16.8148,14.6468,16.4155,14.3032,14.3525
300752,16.2633,16.6806,14.9305,16.3321,14.6576,14.8066
300754,13.1464,13.2502,13.1457,13.823,12.901,12.9458
300756,15.4597,15.9255,14.2037,15.6496,13.982,13.9352
300757,13.5072,13.9556,13.4017,13.6035,11.6493,12.0444
300758,14.4427,14.7849,13.3339,14.515,12.8498,12.8552
300759,15.6038,15.908,14.4957,15.8109,14.2333,14.2291
300760,15.8951,16.2554,14.6188,16.0012,14.3028,14.3004
300761,16.514,16.9763,15.1746,16.6301,14.9899,15.0021
300762,16.1134,16.581,14.7217,16.1896,14.503,14.5084
300766,15.3591,15.9599,13.798,15.3571,13.4443,13.4775
300767,14.6321,15.1904,13.2375,14.7131,12.8038,12.8279
300768,15.2952,15.7023,14.1312,15.4922,13.769,13.8585
300769,15.8995,16.2908,14.8093,16.172,14.6077,14.6444
300771,16.0232,16.2094,15.1678,16.3022,15.0368,15.0677
300773,16.4962,16.8119,15.3559,16.6531,15.1362,15.2264
300774,15.7815,16.2381,14.4331,15.9019,14.2579,14.2436
300775,15.3722,15.7409,14.2261,15.6011,13.9992,13.934
300781,16.31,16.8136,14.9952,16.4546,14.7041,14.7414
300782,13.8098,14.4085,13.1288,13.8208,11.8045,11.99
