425,15.9546,16.0802,15.1738,16.3177,15.0891,15.0506,15.1662
426,16.5535,17.1471,14.8773,16.5669,14.4737,14.5601,14.531
432,16.2897,16.8415,14.903,16.3923,14.6777,14.6533,14.7431
434,16.4431,16.9962,15.0713,16.566,14.9089,14.7246,14.8802
436,16.6259,17.0818,15.0558,16.5813,14.7619,14.6884,14.9146
438,16.4883,16.9487,15.2145,16.7082,14.9882,14.9376,14.9077
439,16.3229,16.8228,15.0145,16.5606,14.8544,14.7605,14.8138
440,15.3068,15.9313,13.6601,15.2245,13.3008,13.2942,13.3426
441,16.4209,16.8549,15.1617,16.5083,14.937,14.9762,14.9702
444,15.6209,16.2373,14.0617,15.7419,13.7047,13.6925,13.7289
445,16.2921,16.8449,14.8718,16.4425,14.5422,14.5617,14.6236
450,15.997,16.3228,14.6965,16.1287,14.5536,14.6159,14.6353
454,16.0864,16.2607,15.2334,16.4522,15.153,15.023,15.1696
456,15.4502,15.8842,14.2629,15.6372,14.1679,14.0626,14.1116
460,15.2913,15.6584,14.069,15.3279,13.5598,13.413,13.6333
461,15.0989,15.5565,13.9816,15.2632,13.7104,13.5772,14.1159
464,16.5122,16.9795,15.0313,16.5758,14.8267,14.7841,14.9014
466,16.28,16.7927,14.7591,16.2896,14.5013,14.4468,14.4845
467,14.6584,15.1098,13.2269,14.6923,12.7799,12.8299,13.0514
470,16.4484,16.9457,14.7885,16.2419,14.6265,14.6348,14.5386
472,12.9086,13.8383,13.8656,13.8208,11.4144,11.4283,13.8522
475,13.948,14.4956,12.9849,14.1104,12.143,12.1244,12.7168
476,16.3772,16.9009,15.036,16.5912,14.7305,14.7746,14.8889
477,14.8785,15.5752,14.3141,15.7194,13.0884,13.1365,13.0637
478,15.8534,16.4721,14.3672,15.9181,14.1047,14.0469,14.0719
479,16.3387,16.8926,14.95,16.4338,14.7411,14.6016,14.7342
481,16.0996,16.7203,14.4876,16.1211,14.175,14.1167,14.1959
484,14.5268,14.9214,13.1088,14.5437,12.5627,12.6903,13.0679
486,15.1152,15.739,13.641,15.1898,13.3702,13.2338,13.3196
488,15.2717,15.8974,13.8199,15.366,13.5258,13.4199,13.6498
489,15.9559,16.5554,14.5961,16.0631,14.3653,14.2984,14.4023
490,15.9508,16.4464,14.8663,16.201,14.6598,14.5694,14.7335
499,16.309,16.8228,15.0049,16.4608,14.7879,14.7415,14.727
501,16.1381,16.6796,14.65,16.1426,14.4046,14.3076,14.2898
504,15.6223,15.9644,14.3415,15.7692,14.1217,14.0478,14.1545
505,16.3003,16.5383,15.0254,16.3843,14.8722,14.7027,14.9151
506,15.9667,16.2752,14.6382,16.0669,14.4071,14.3741,14.5328
507,16.4216,16.7431,15.2145,16.6074,14.8961,14.9127,15.0089
508,16.333,16.9808,14.7454,16.3691,14.432,14.2796,14.4373
509,16.5224,16.9725,15.0897,16.6192,14.9241,14.7626,14.9444
510,16.2795,16.8466,14.7478,16.3179,14.4447,14.3318,14.5064
513,15.8447,16.0819,14.6813,15.9128,14.3927,14.2108,15.1248
518,16.5802,17.1181,15.0678,16.7051,14.8244,14.8512,14.8668
522,16.1733,16.7193,14.7045,16.3037,14.4977,14.4269,14.4827
523,16.1427,16.7782,14.7501,16.2613,14.4195,14.4504,14.3587
524,16.1649,16.7305,14.8012,16.2887,14.5138,14.4592,14.49
526,16.1997,16.7427,14.7027,16.1857,14.4419,14.3329,14.4873
527,16.0449,16.4206,14.9421,16.1143,14.1189,14.1979,14.4583
528,16.6344,17.1239,15.3201,16.76,14.9798,15.039,15.2728
529,15.005,15.5245,13.4446,14.9223,13.1429,13.1216,13.2174
532,15.2305,15.4842,14.0069,15.4587,13.5783,13.705,13.9286
533,15.8237,16.0794,14.3821,15.9477,14.0471,14.1292,14.2783
534,15.9523,16.4958,14.2614,15.8577,13.8572,13.935,14.0027
537,16.3709,17.0377,14.8835,16.5222,14.601,14.5477,14.5708
538,16.4679,17.0111,15.0,16.6308,14.7957,14.7749,14.8192
542,14.2989,15.0963,13.167,14.2139,12.107,12.0981,12.7297
544,16.3728,16.9235,15.0489,16.5659,14.9748,14.8699,14.899
545,13.3351,13.5541,13.2903,13.4932,11.9307,11.6311,13.2111
546,15.1456,15.644,13.8761,15.1152,13.4008,13.7514,13.5076
549,13.2913,13.4372,13.1147,13.6394,12.1451,12.1228,12.7326
551,15.0419,15.7795,13.3574,14.876,12.897,12.8713,12.9559
553,15.2281,15.7041,13.848,15.2977,13.6057,13.5809,13.5987
554,16.4312,17.0073,15.0751,16.551,14.9042,14.823,14.8795
555,16.3774,16.8363,15.062,16.5787,14.9122,14.8574,14.872
558,16.136,16.6262,14.7004,16.2338,14.5203,14.5172,14.6178
559,16.2493,16.7873,14.5613,16.1412,14.243,14.1784,14.4304
562,16.3418,16.8854,14.942,16.408,14.6292,14.6366,14.7175
564,16.6508,17.2166,15.0649,16.6399,14.6798,14.7082,14.7487
565,16.112,16.4577,14.6933,16.2239,14.5269,14.6401,14.6057
566,14.6714,14.9676,13.4506,14.8167,13.1807,13.1152,13.3193
567,16.4802,16.775,15.0935,16.6121,14.7896,14.8743,14.8815
568,16.1809,16.5998,14.8821,16.3498,14.4228,14.4961,14.9178
572,16.3797,16.8281,14.9458,16.4256,14.7989,14.7252,14.7787
578,16.531,17.1311,14.8286,16.5075,14.5328,14.5192,14.5075
582,16.3543,16.9116,14.9667,16.4493,14.7756,14.6812,14.7246
584,16.4841,16.796,15.0082,16.4387,14.8693,14.8931,14.8892
585,16.6439,17.0899,15.5388,16.8885,15.1922,15.3107,15.1763
586,14.8786,15.3063,14.6395,15.5297,12.9091,13.0444,13.2575
588,15.6069,15.6442,14.9592,15.9767,14.9223,14.8635,14.8924
591,15.9864,16.3549,15.2638,16.4231,15.1751,15.1067,15.1667
592,16.2804,16.8293,14.8983,16.4879,14.6436,14.6137,14.6202
593,16.3492,16.8345,15.215,16.5544,14.8391,14.8755,14.8143
595,16.3439,16.7834,15.0806,16.5552,14.8429,14.739,14.8446
597,16.0488,16.5474,14.538,16.0872,14.3022,14.1643,14.2859
601,16.0551,16.6457,14.4373,16.0496,14.1009,14.0288,14.2006
602,16.2193,16.7057,14.9104,16.3103,14.5951,14.4295,14.8127
603,16.3057,16.8726,14.8083,16.3611,14.5986,14.5172,14.5683
606,16.4936,17.0334,14.933,16.4948,14.7181,14.6227,14.7242
609,15.8862,16.6661,14.2073,15.8961,13.7592,13.6693,13.8671
616,15.001,15.4752,13.3244,14.9057,12.9039,12.9044,13.1488
618,16.3377,16.8675,14.7793,16.343,14.5126,14.7425,14.7408
619,14.3609,14.9919,13.0228,14.4191,12.3174,12.3116,12.8441
621,16.2492,16.8192,14.5823,16.1837,14.2434,14.1772,14.3459
622,16.6645,17.0612,15.3197,16.7656,15.1291,15.0148,15.1741
624,16.2867,16.9293,14.7494,16.3039,14.5477,14.4583,14.5008
625,16.4818,17.0694,14.9167,16.523,14.7225,14.6558,14.7495
626,15.7699,16.3441,14.4227,15.8436,14.0573,13.9864,14.2448
633,12.9885,13.0972,13.2681,13.6686,11.5515,11.9101,13.5861
634,16.4045,16.7354,15.2277,16.8369,14.6965,14.8526,15.0078
635,15.9197,16.2581,14.7857,17.4464,14.1836,14.3088,14.4957
636,16.7558,17.0253,15.7487,16.9663,15.2113,15.3602,15.5748
638,16.2827,16.6122,14.8643,16.372,14.4823,14.8194,14.7593
640,15.199,15.4608,14.4159,15.547,14.0492,14.0404,14.2693
641,15.9918,16.5715,14.2405,15.9314,13.8673,13.8797,13.9321
642,16.5639,17.1869,14.9402,16.552,14.4848,14.5753,14.6338
643,15.5889,16.0989,13.8983,15.4196,13.5001,13.5111,13.6423
644,16.266,16.6806,14.9027,16.2053,14.4727,14.7757,14.5631
646,16.394,16.6467,15.2937,16.5689,15.122,15.0798,15.04
648,16.7119,17.1449,15.0383,16.6309,14.7336,14.7568,14.819
650,15.4559,15.8928,14.0977,15.5865,13.8489,13.9536,13.9627
651,14.446,14.8928,12.8702,14.274,12.1747,12.1387,12.8489
652,16.5997,17.0678,15.0403,16.5591,14.7505,14.7263,14.8831
654,16.5475,16.7525,15.2371,16.6557,14.9745,15.0518,15.3344
655,16.6819,17.0627,15.0163,16.6244,14.6842,14.8262,14.8551
656,13.9897,14.7348,12.6446,13.7473,11.3876,11.5981,12.3436
657,16.4134,16.8235,14.8259,16.2997,14.5156,14.5399,14.5806
658,15.6342,16.0995,13.8246,15.4638,13.4167,13.4741,13.5417
661,14.0432,14.7002,12.5156,14.0013,11.9338,11.8674,12.176
662,14.0584,14.685,12.3275,14.0872,12.025,11.9679,12.1282
663,15.9658,16.5094,14.2915,15.8668,13.9806,13.9136,14.0505
665,13.4628,14.0544,13.4895,13.656,11.5864,11.7404,13.0688
666,14.4263,14.7542,13.407,14.6546,13.0902,13.0696,13.2015
667,14.5756,15.1551,13.2965,14.6265,12.7741,12.7426,13.0148
668,15.4605,16.1011,13.8983,15.5377,13.617,13.5207,13.6449
670,13.7954,15.7478,13.3542,15.5433,11.5958,13.2465,13.7863
671,13.453,13.6738,13.1093,13.9525,12.8862,12.7266,12.9643
672,15.7642,16.398,14.3793,15.8546,14.027,13.9885,14.1866
673,15.0434,15.7396,13.464,15.0622,13.1427,13.0731,13.1436
674,15.9205,16.2661,14.6507,16.0326,14.411,14.275,14.5325
676,16.5311,17.0103,15.3946,16.7076,15.1338,15.0306,15.2342
677,15.8914,16.1367,14.6454,16.0628,14.432,14.2736,14.4819
680,14.9253,15.5811,13.3067,14.9701,13.0438,13.0145,13.0496
681,16.2037,16.841,14.7282,16.3245,14.5113,14.4131,14.4187
683,15.6,16.3388,13.9113,15.5469,13.5304,13.5426,13.6051
685,15.1089,15.742,13.5441,15.1687,13.2571,13.2989,13.324
686,16.4189,16.9602,14.9686,16.4982,14.7117,14.6403,14.719
687,16.2774,16.6328,14.8401,16.3238,14.5595,14.6103,14.8359
688,15.6195,16.0507,14.3114,15.8622,14.1659,14.0539,14.1558
691,16.5619,16.9084,15.0167,16.5406,14.7373,14.8528,14.9746
692,16.3562,16.3668,14.7477,16.2254,14.48,14.6395,14.8148
694,15.0634,15.2582,14.5912,15.7373,13.1799,13.7733,13.4196
695,16.3628,16.8692,14.8007,16.2994,14.37,14.3368,14.5263
696,16.5788,16.9734,15.2237,16.6294,14.8639,14.8101,14.9818
700,15.0994,15.1412,14.3894,15.805,14.4272,14.7723,14.6094
701,15.5905,16.1375,14.0157,15.5915,13.7896,13.8224,13.813
704,15.6902,16.2525,14.2891,15.7604,14.089,13.9644,14.0451
705,16.6656,17.1603,15.3419,16.8466,15.1351,15.1004,15.1343
706,14.7267,15.0254,13.1723,14.2188,12.4319,12.4582,13.1705
707,16.0831,16.5169,15.0276,16.405,14.6867,14.5973,14.7823
708,14.7443,15.3942,13.2704,14.7752,12.7973,12.7746,12.9515
709,16.7345,17.2275,15.2741,16.7741,15.1012,15.0651,15.1348
711,16.1765,16.461,14.8438,16.257,14.5765,14.7026,14.8358
712,15.1657,15.1773,14.6618,15.6153,14.4915,14.4246,14.7131
714,13.5437,14.3171,12.9534,13.0803,11.0357,11.4967,12.6924
715,14.7911,15.508,12.676,14.6448,12.3503,12.3568,12.6426
721,16.5415,17.2297,15.1318,16.6154,14.8597,14.898,14.8474
723,15.2548,15.8388,13.7689,15.3401,13.6046,13.4922,13.5351
724,16.578,17.1883,15.1068,16.6812,14.9722,14.8723,14.8707
726,16.6266,17.1071,15.3345,16.7512,15.004,14.9676,15.0933
727,15.1376,15.7561,13.4787,14.9714,13.118,13.0796,13.1549
728,15.8816,16.4114,14.3226,15.8157,14.0245,13.9506,13.917
730,14.5995,14.8651,13.3547,14.7157,13.1708,13.1483,13.3217
732,16.0674,16.5186,14.785,16.2264,14.5554,14.5544,14.6377
735,15.4931,16.2128,13.7682,15.4346,13.4542,13.3754,13.4221
736,15.6919,16.3613,14.1718,15.7164,13.9119,13.8364,13.8986
737,13.5207,14.135,13.1988,13.6228,11.4964,11.679,12.8947
738,14.732,15.3508,13.2593,14.8667,12.8914,12.8619,12.9667
739,16.0651,16.6552,14.6181,16.1808,14.2467,14.2755,14.3551
740,16.4231,16.9801,15.0055,16.5552,14.6394,14.6437,14.8064
742,15.6501,16.1784,14.051,15.6537,13.8361,13.8281,13.9067
743,16.3429,16.828,14.8225,16.4522,14.5515,14.5478,14.6082
744,16.6727,17.1359,15.304,16.8311,14.9322,14.9776,15.0432
746,16.5495,17.1757,15.0495,16.6289,14.8357,14.7294,14.7951
747,16.6066,17.232,15.1425,16.7029,14.9531,14.9045,14.9306
750,16.659,17.1735,15.1074,16.6424,14.8412,14.7735,14.7511
752,12.9532,13.0176,13.0745,13.7081,12.5043,12.5667,12.9673
755,16.0379,16.5639,14.7503,16.1935,14.4415,14.4515,14.5046
756,16.5134,17.1678,14.8888,16.3842,14.582,14.6283,14.6073
757,16.3336,16.921,14.9545,16.3867,14.5722,14.6155,14.7014
758,16.6486,17.2054,15.1044,16.6627,14.8473,14.7884,14.8666
759,15.4658,15.919,13.6817,15.2994,13.3062,13.3454,13.3788
760,16.3525,16.8738,15.0163,16.5656,14.7932,14.7369,14.7621
761,13.2893,13.9526,13.1144,13.2488,11.0787,11.3051,12.7148
762,16.4306,16.8581,14.8856,16.3848,14.4682,14.5471,14.6324
764,15.6659,15.9376,14.9608,16.068,14.9463,14.8826,14.8377
766,15.9585,16.4593,14.5725,16.1436,14.3103,14.2934,14.34
767,16.2675,16.7662,14.8115,16.4078,14.6291,14.5887,14.609
768,16.3253,16.8284,14.9793,16.4792,14.673,14.6107,14.7506
770,14.5164,15.1042,13.0808,14.6312,12.6433,12.6947,12.7695
773,13.904,14.3887,12.8875,13.8117,11.8432,11.8647,12.5752
774,15.775,16.2414,14.141,15.6841,13.7803,13.7535,13.9168
777,16.6841,17.1224,15.2495,16.7353,15.1001,14.9752,15.1523
778,16.2631,16.6962,14.9423,16.3456,14.7498,14.7719,14.8665
779,16.3138,16.6529,15.0165,16.4329,14.8743,14.7271,14.8884
781,15.6817,15.8093,14.9631,16.0529,14.8551,14.8552,14.8946
782,12.6785,13.6067,12.6354,12.7248,10.6256,11.2626,12.0936
783,16.1845,16.8288,14.6633,16.2507,14.2816,14.2246,14.3378
784,15.6284,15.9148,14.6363,15.9615,14.4133,14.3414,14.4922
786,16.493,17.0651,15.0957,16.6124,14.7564,14.7137,14.8546
788,16.3345,17.0537,14.7443,16.3609,14.5246,14.4031,14.4712
789,16.0616,16.3993,14.7559,16.1501,14.5326,14.4692,14.6744
791,16.3251,16.8258,14.7753,16.3722,14.5558,14.4332,14.5864
795,15.4823,15.7743,14.1411,15.6174,13.9119,13.8695,13.9977
796,16.0192,16.1204,15.1845,16.4158,15.1086,15.0422,15.1857
797,14.9517,15.5009,13.3976,14.9615,13.1702,13.103,13.2649
798,16.6748,17.1956,15.2821,16.8077,15.0535,15.0086,15.022
