170089,16.5979,17.0963,15.0925,16.659,14.8702
170091,16.1458,16.9372,14.7387,16.2152,14.5929
170092,13.9891,14.5065,13.6568,14.1002,12.0691
170093,16.3707,16.8003,15.0514,16.5115,14.7822
170094,15.2741,15.6664,14.0625,15.4574,13.8434
170095,16.5516,16.9503,15.2367,16.7429,15.0401
170097,13.3288,13.9647,13.786,13.7375,11.4482
170098,16.437,16.9486,14.971,16.4711,14.6939
170099,15.452,16.0519,13.9416,15.44,13.4702
170100,16.5171,16.9954,15.0526,16.5326,14.7134
170101,15.7637,16.2308,14.502,15.8903,14.0689
170103,15.6409,16.2252,14.1552,15.6501,13.68
170104,16.1104,16.6939,14.7794,16.2092,14.0561
170108,16.0915,16.5345,14.7974,16.2398,14.6246
170110,15.6997,16.2111,14.5193,15.9339,14.2761
170113,15.5981,16.0939,14.0644,15.6662,13.7701
170114,16.6103,17.0754,15.3641,16.7824,15.1145
170116,15.8263,16.2832,14.4489,15.9319,14.1845
170117,16.5918,16.9658,15.4081,16.7396,15.1096
170118,15.9042,16.3395,14.5688,16.0674,14.3655
170126,16.2397,16.7545,14.9322,16.386,14.6449
170127,14.0932,14.7017,13.5502,14.1215,12.0959
170128,15.6154,16.0311,14.0046,15.5316,13.6798
170129,14.6299,15.2349,13.4546,14.5788,12.5918
170130,15.1451,15.6422,13.8116,15.2135,13.3564
170132,15.7967,16.2106,14.3447,15.8579,14.0869
170133,16.444,16.8791,15.1294,16.5933,14.9424
170134,16.2453,16.7516,15.0991,16.409,14.4952
170139,15.7792,16.254,14.3618,15.914,14.1144
170142,15.8336,16.3372,14.585,16.0446,14.3908
170143,16.6206,17.0453,15.3287,16.7492,15.0575
170144,14.3818,14.9717,13.0823,14.4037,12.3995
170145,15.9226,16.3075,14.6337,16.0888,14.4554
170153,15.9472,16.324,14.8372,16.1861,14.6073
170154,13.8342,14.2703,13.6799,14.0559,12.1519
170157,13.185,14.1296,14.0075,13.6281,11.8324
170159,15.6473,16.1269,14.2949,15.7481,14.1007
170160,15.997,16.405,14.5958,16.0727,14.3555
170161,15.9285,16.3805,14.5452,16.0512,14.3613
170165,16.5653,17.1105,14.9554,16.4875,14.6902
170176,16.2176,16.5444,15.0407,16.4033,14.9041
170177,13.5506,14.15,13.6117,13.7202,11.6668
170179,16.2669,16.689,14.9793,16.4928,14.8775
170181,16.0848,16.5273,14.8594,16.2559,14.6577
170183,15.263,15.6154,13.9029,15.3283,13.6233
170184,15.4212,15.9178,14.0251,15.5312,13.7556
170185,13.7029,14.0271,13.5044,14.0308,12.4169
170188,16.3621,16.757,15.0092,16.4746,14.8128
170189,15.9969,16.317,14.842,16.1879,14.9108
170190,15.6148,16.0064,14.4017,15.8289,14.2391
170191,16.0867,16.4702,14.8409,16.2592,14.6427
170192,14.7487,15.2598,13.5539,14.8118,12.9156
170193,15.9975,16.4422,14.6935,16.104,14.2686
170194,13.9303,14.4877,13.5587,14.0807,12.1044
170195,15.8849,16.2851,14.6023,16.046,14.4318
170196,16.2433,16.7095,14.9103,16.3689,14.6722
170197,16.3293,16.7739,15.048,16.4773,14.8193
170200,14.0537,14.658,13.5198,14.1048,12.129
170202,15.581,16.0098,14.1335,15.6752,13.8772
170205,16.3127,16.7016,15.0476,16.4739,14.8533
170206,15.7626,16.1761,14.3815,15.8799,14.2298
170207,15.493,15.9669,14.0024,15.5786,13.7793
170209,14.9934,15.4316,13.7523,15.132,13.3872
170210,16.0954,16.4921,14.9679,16.2614,14.5686
170211,15.9695,16.3203,14.7346,16.153,14.545
170213,16.0125,16.4402,14.6376,16.1766,14.4611
170214,15.2681,15.7014,13.7548,15.3322,13.5452
170222,15.3463,15.4334,14.7537,15.8565,14.6961
170223,13.8024,14.35,13.8034,14.0202,11.958
170224,15.8481,16.2629,14.5109,15.9669,14.2617
170226,16.3357,16.8375,15.0443,16.5142,14.8552
170229,16.4516,16.9358,14.9698,16.5655,14.7713
170232,15.8257,16.0599,14.837,16.1826,14.6974
170235,16.2289,16.6694,14.9023,16.3624,14.6733
170236,15.5292,16.043,14.1743,15.6214,13.9128
170238,16.097,16.5477,14.7215,16.245,14.5686
170239,15.261,15.6005,14.0485,15.4008,13.8166
170241,13.0951,13.3956,13.7249,13.7146,11.8261
170242,16.237,16.7454,14.9718,16.416,14.7147
170244,16.1105,16.5998,14.7984,16.3113,14.621
170245,13.8342,14.2596,13.4689,14.1629,12.6209
170249,14.9078,15.4216,13.6531,14.9558,13.1975
170250,16.8057,17.0513,15.5962,17.014,15.2264
170252,14.8255,15.2428,13.6917,14.9383,13.29
170254,16.3786,16.9486,14.6676,16.334,14.3526
170256,16.2429,16.9044,14.5125,16.1893,14.2443
170257,15.8863,16.3747,14.6323,16.0241,14.4051
170258,16.0199,16.5562,14.7743,16.1174,14.4598
170259,16.0017,16.5684,14.7211,16.1441,14.4298
170260,15.9546,16.3672,14.6634,16.0553,14.4165
170263,16.2485,16.7201,14.9623,16.3829,14.6825
170264,16.0531,16.5033,14.847,16.2474,14.6649
170265,15.9078,16.4287,14.6437,16.0695,14.3994
170266,14.6498,15.1573,13.573,14.7946,13.0603
170270,15.0971,15.5836,13.8529,15.1989,13.498
170271,15.9464,16.3143,14.7238,16.1428,14.4859
170273,16.0064,16.4154,14.7385,16.1704,14.5331
170275,16.5289,16.9781,15.2092,16.692,15.0296
170276,14.3647,14.4751,13.9736,15.0273,13.869
170277,16.0867,16.5,14.9793,16.3508,14.7295
170278,15.7591,16.2616,14.4837,15.9298,14.1752
170282,15.0836,15.6528,13.73,15.18,13.2756
170283,16.1734,16.6884,14.8433,16.3179,14.5715
170285,13.2527,14.1828,14.1334,13.697,12.2556
170287,15.8102,16.2702,14.4745,15.9342,14.179
170288,14.923,15.4307,13.7104,15.0403,13.2665
170289,16.0539,16.4503,14.7545,16.2212,14.5761
170290,14.7535,15.217,13.679,14.9481,13.2469
170292,15.4196,15.8969,13.9299,15.4628,13.6197
170294,15.9537,16.4162,14.7166,16.1343,14.4174
170295,15.777,16.2985,14.3428,15.8447,14.1366
170296,16.5168,16.9852,15.1808,16.6077,15.0171
170298,16.2818,16.7884,14.9046,16.3194,14.6166
170300,15.4471,15.858,14.0539,15.5505,13.8495
170304,16.245,16.6688,14.9465,16.3839,14.675
170305,15.3551,15.4238,14.7937,15.8339,14.6989
170307,15.7497,16.242,14.309,15.8369,14.1353
170308,16.1026,16.4376,14.989,16.3475,14.8395
170309,13.773,14.3444,13.7926,13.9692,11.9224
170310,15.9958,16.3687,14.616,16.1041,14.3682
170311,15.5657,16.0648,14.1334,15.6773,13.8506
170312,14.993,15.5175,13.7067,15.0092,13.0677
170322,13.9946,14.1633,13.5575,14.4546,13.4408
170323,16.443,16.8293,15.2098,16.5728,15.0026
170324,16.221,16.6964,14.9062,16.3273,14.7051
170325,16.168,16.5396,15.0662,16.3487,14.86
170326,14.3531,14.8066,13.3822,14.4302,12.6465
170327,13.0043,13.1072,14.0819,13.7218,11.6396
170328,13.7521,13.8633,13.6642,14.2832,12.0967
170329,15.7508,15.895,15.109,16.2058,14.9999
170331,15.5006,15.7008,14.972,15.9499,14.8321
170335,16.0644,16.6306,14.6209,16.0882,14.3055
170339,16.1547,16.6446,14.7795,16.2338,14.5505
170340,16.6853,17.1321,15.3172,16.7817,15.0689
170342,15.7721,15.994,15.1285,16.2559,15.0309
170344,15.505,15.8728,14.2495,15.6668,14.0419
170345,12.6453,13.2458,13.2274,13.2141,11.4451
170346,15.9573,16.3715,14.7736,16.101,14.4705
170347,14.8969,15.382,13.4562,14.9862,13.2156
170348,15.7032,16.1245,14.4698,15.8544,14.2228
170350,16.0132,16.5036,14.7737,16.1849,14.5752
170352,15.6053,16.0354,14.1497,15.6813,13.8392
170353,15.8774,16.3379,14.5834,16.0117,14.3726
170355,16.4059,16.8421,15.0783,16.5176,14.8362
170356,15.5818,15.9943,14.2322,15.7138,14.0779
170360,16.1959,16.6374,14.7028,16.2581,14.522
170363,16.2586,16.7148,14.8699,16.3011,14.6325
170367,16.3413,16.8323,14.9612,16.4558,14.6897
170371,15.7532,16.215,14.4881,15.9526,14.2806
170373,15.7621,16.1748,14.5444,15.8707,14.3077
170374,16.1494,16.5991,14.8327,16.3457,14.6343
170375,15.7828,16.1988,14.5317,15.9557,14.2139
170377,16.6319,17.0801,15.2604,16.7918,15.08
170380,15.8999,16.3931,14.5763,15.958,14.1892
170381,16.3583,16.865,15.0421,16.4284,14.6654
170383,16.646,17.1255,15.215,16.7356,15.0768
170387,15.4382,15.6639,15.0102,15.9905,14.9908
170389,16.1704,16.574,14.9995,16.3869,14.9129
170393,16.2514,16.7014,14.8624,16.3608,14.6588
170396,15.3335,15.4966,14.7826,15.7813,14.6169
170401,15.3892,15.7559,14.0984,15.5879,13.8266
170402,16.1734,16.6109,14.8883,16.3274,14.6377
170403,16.5343,17.0382,15.4037,16.765,15.0788
170405,15.8671,16.2612,14.6822,16.0734,14.5108
170407,15.0193,15.5007,13.5722,15.0984,13.2976
170408,16.2482,16.7552,14.8605,16.3423,14.6225
170409,14.3783,14.4435,13.8657,14.8736,13.7711
170412,16.7162,17.0814,15.3594,16.8584,14.919
170415,16.553,16.9666,15.1263,16.6669,14.9888
170419,14.43,15.002,13.544,14.4407,12.4986
170420,12.7903,12.9075,14.9486,14.0781,12.0557
170421,14.0175,14.6379,13.5166,14.0669,12.0578
170422,13.4745,13.917,13.6336,13.8054,11.8575
170423,12.9855,14.3343,14.4542,13.7442,11.6769
170424,16.5102,16.9338,15.2733,16.6992,14.9483
170425,15.8799,16.3547,14.582,15.9652,14.2366
170426,15.8617,16.0583,15.2204,16.2918,14.9933
170427,14.4962,15.0305,13.5016,14.5369,12.6092
170428,14.2701,14.7212,13.4826,14.4105,12.7885
170429,15.0923,15.5697,13.8837,15.2564,13.6092
170430,16.0075,16.4755,14.6318,16.1107,14.2488
170431,15.1477,15.576,13.9385,15.2787,13.5464
170432,14.5766,15.1401,13.4905,14.6204,12.6426
170433,15.5542,16.0563,14.1306,15.5971,13.8284
170435,16.2792,16.8262,14.9492,16.4555,14.7619
170436,16.068,16.4433,14.8941,16.2513,14.4374
170439,13.3288,13.8877,13.3308,13.5785,11.4918
170440,15.0035,15.5705,13.516,15.0703,13.1607
170441,14.3477,14.8247,13.217,14.4747,12.6206
170442,16.2448,16.7072,14.9784,16.4546,14.7772
170443,15.7005,16.158,14.4452,15.8991,14.2183
170444,16.1364,16.5229,15.0314,16.3924,14.7976
170446,14.8136,15.3815,13.3626,14.9,13.0018
170447,14.8705,15.4246,13.4485,14.947,13.0116
170448,13.3469,13.9571,13.3739,13.5698,11.4768
170449,15.9304,16.3801,14.6084,16.0414,14.335
170453,16.3796,16.823,15.1362,16.504,14.8178
170454,15.6914,16.1911,14.3372,15.8426,14.0415
170455,15.3995,15.6736,14.3678,15.7238,14.3197
170456,12.9634,13.5363,14.0157,13.5311,11.6779
170457,15.9908,16.5384,14.5465,16.0988,14.3653
170458,15.845,16.2364,14.594,16.0167,14.3974
170460,15.4744,15.9578,14.195,15.6899,13.9244
170461,12.8013,13.5106,13.4426,13.7743,12.2063
170464,15.3252,15.7603,14.0321,15.5026,13.8474
170465,16.2831,16.7959,14.942,16.4528,14.7553
170466,16.2954,16.5777,15.2113,16.5882,14.9782
170467,16.0325,16.5325,14.5582,16.1185,14.3229
170468,15.2248,15.7401,13.7825,15.3379,13.5551
170469,13.432,14.1329,13.4249,13.5454,11.4938
170470,13.1854,13.6661,13.5172,13.5349,11.4659
170472,13.9967,14.6354,13.2225,14.0541,12.0603
170473,16.4436,16.8672,15.1376,16.6095,14.9858
170474,16.0731,16.5756,14.6814,16.192,14.4968
170477,16.1635,16.6481,14.7959,16.3354,14.5918
170478,16.2527,16.7436,14.9141,16.4084,14.6843
170479,16.0636,16.4715,14.7935,16.2352,14.6019
170480,14.8556,15.4463,13.3551,14.9146,13.056
170481,15.5953,16.1844,14.2403,15.7651,13.9834
170482,16.0342,16.4854,14.7763,16.2196,14.5725
170483,16.0737,16.5153,14.8001,16.2703,14.5637
170484,15.6858,16.234,14.2074,15.7701,13.9317
170485,16.7185,17.1726,15.3147,16.8538,15.0008
170486,12.814,12.8502,13.7583,13.761,11.999
170487,15.519,15.7362,14.794,15.9432,14.5545
170488,16.3865,16.905,15.0717,16.5428,14.7983
170489,15.9984,16.4021,14.8265,16.1943,14.5526
170490,15.8493,16.3496,14.5023,16.0214,14.224
170491,15.5148,16.0207,14.0029,15.5237,13.6163
170492,14.7715,15.2052,13.4565,14.9252,13.1995
170493,14.0583,14.7198,13.1477,14.0258,11.9506
170496,16.513,16.9003,15.1923,16.6795,14.9768
170499,16.0758,16.5027,14.8413,16.2936,14.6774
170500,16.3747,16.7821,15.1921,16.5971,14.9559
170501,15.3906,15.7429,14.0622,15.5433,13.9165
170502,14.7561,15.2389,13.3267,14.827,13.0352
170503,13.3713,13.9414,13.2857,13.5226,11.4636
170504,16.3179,16.7349,15.0565,16.4752,14.8818
170506,16.0162,16.3919,14.7539,16.2262,14.5219
170507,16.0935,16.4982,14.8402,16.2399,14.5712
170509,15.3404,15.6847,14.1857,15.506,14.0213
170510,15.4011,15.7813,14.0609,15.5521,13.9323
170512,14.1831,14.8593,13.6114,14.1738,12.1185
170513,16.1811,16.5589,14.9453,16.3667,14.802
170518,16.4098,16.7092,15.2886,16.5953,15.0845
170519,16.0428,16.5137,14.6706,16.18,14.4828
170520,15.6795,16.1204,14.373,15.8729,14.1924
170521,15.9053,16.3659,14.5084,16.0057,14.2547
170524,14.4455,15.0663,13.5452,14.3507,12.2516
170526,16.2285,16.7971,15.0731,16.4341,14.4869
170532,16.3311,16.961,14.7366,16.3069,14.4523
170533,16.2163,16.552,14.9174,16.3564,14.7933
170536,15.7038,16.1552,14.3903,15.8232,14.2143
170538,14.1761,14.7868,13.3676,14.1568,12.1879
170539,15.2631,15.6794,13.9048,15.3731,13.6933
170540,14.7675,15.3441,13.4511,14.8368,12.992
170541,15.8065,16.3018,14.3648,15.891,14.156
170543,13.9153,14.56,13.4352,13.8741,11.7832
170545,13.1915,14.416,14.1351,13.623,11.9606
170546,14.7408,15.1888,13.4325,14.7692,12.9436
170547,12.8833,13.04,14.6506,13.7933,12.3296
170548,16.1009,16.5872,14.5803,16.1394,14.2727
170549,16.0726,16.5673,14.6204,16.1121,14.2882
170550,16.1375,16.6021,14.7641,16.2463,14.4384
170551,16.0447,16.4956,14.6964,16.1504,14.3693
170552,16.2593,16.7134,14.8865,16.3243,14.5276
170553,16.0737,16.5563,14.7896,16.1888,14.5157
170554,15.3482,15.7844,14.1814,15.5493,13.9498
170556,15.927,16.3408,14.8442,16.1355,14.4021
170557,16.1834,16.6729,14.9096,16.3384,14.6664
170558,13.9544,14.5978,13.6443,14.0345,12.0654
170561,15.887,16.3244,14.663,16.0305,14.4059
170562,15.7344,16.2134,14.4846,15.9185,14.2524
170563,15.8282,16.229,14.5796,15.9923,14.362
170566,16.2822,16.68,15.0064,16.4559,14.8742
170569,16.1106,16.5313,14.8838,16.2985,14.6617
170571,16.5067,16.9263,15.1387,16.6576,14.9488
170572,15.0736,15.6199,13.6478,15.1386,13.2726
170573,14.0861,14.2446,13.738,14.5474,13.3617
170574,15.7615,16.2766,14.4961,15.9294,14.2052
170577,16.7046,17.1558,15.445,16.8447,15.187
170578,16.5915,17.0975,15.0917,16.6863,14.9808
170579,15.6087,16.1234,14.1153,15.5181,13.7734
170580,15.6244,16.0577,14.3685,15.7169,14.0374
170582,16.0315,16.4438,14.8699,16.2638,14.5947
170584,12.6888,13.5096,"",14.1725,""
170585,16.0279,16.5269,14.751,16.1384,14.4664
170588,15.001,15.4074,13.8525,15.1597,13.4867
170589,15.4176,16.0159,14.2349,15.6502,13.6602
170594,13.9799,14.5915,12.7793,14.1717,12.186
170595,13.8583,14.4795,12.773,13.9381,12.0352
170596,14.195,14.7539,12.8269,14.2828,12.531
170598,16.3264,16.7718,15.1332,16.5308,14.9053
170599,16.3124,16.7932,15.1153,16.5174,14.8043
170600,15.4163,15.8951,14.1432,15.6012,13.9357
170604,15.5308,16.0177,14.2607,15.6915,14.0402
170606,16.1086,16.631,14.841,16.2545,14.6402
170607,15.6436,16.098,14.3866,15.824,14.1272
170608,15.7563,16.0555,14.8408,16.0389,14.4487
170611,15.7693,16.3878,14.3812,16.0532,14.2914
170612,16.6415,17.0191,15.4818,16.8427,15.1983
170614,16.2228,16.6251,14.8299,16.3677,14.6471
170616,14.4325,14.8353,13.2265,14.5699,12.8403
170617,16.3422,16.7591,14.988,16.4667,14.76
170621,15.9593,16.4808,14.4948,16.0331,14.2651
170627,13.3181,13.8695,12.884,13.3643,11.3243
170629,16.3897,16.7048,15.302,16.5765,15.0768
170631,13.7017,14.1439,12.7306,13.764,11.9478
170636,14.4793,15.0861,13.0962,14.4828,12.4157
170637,14.8855,15.4288,13.5464,15.0081,13.1613
170638,16.1425,16.686,14.759,16.27,14.4637
170639,15.376,15.9359,13.9638,15.5372,13.7057
170641,12.9662,13.0596,16.3351,13.9429,12.1601
170642,15.7246,16.252,14.4168,15.8999,14.1515
170643,16.075,16.5079,14.844,16.3092,14.6452
170644,15.2104,15.7401,13.935,15.3913,13.6116
170645,14.864,15.4254,13.6467,14.9278,13.1576
170647,16.1086,16.5368,14.8048,16.2545,14.6141
170654,16.3036,16.8497,14.9457,16.495,14.7753
170655,16.4434,16.8827,15.22,16.6449,14.9655
170656,16.3194,16.7268,15.0343,16.4647,14.8188
170658,15.6656,16.0458,14.5475,15.9306,14.1658
170660,15.9086,16.4135,14.4937,16.069,14.2504
170661,15.5342,15.9496,14.2667,15.7341,14.0617
170662,15.7865,16.3058,14.477,15.9183,14.2913
170664,12.8509,13.2859,15.0091,13.7488,12.1509
170665,15.2435,15.7996,13.7894,15.3376,13.4908
170667,14.5681,15.1237,13.2184,14.6815,12.8291
170668,12.8063,12.923,13.4784,13.5039,11.4079
170669,15.9067,16.3624,14.6216,16.0698,14.3734
170670,15.9993,16.3577,14.9318,16.2801,14.6747
170671,16.7006,17.1244,15.3907,16.8826,15.1177
170672,14.7511,15.1486,13.4761,14.9431,13.2232
170673,12.7844,12.9363,14.3597,13.6774,11.9016
170674,13.28,13.7283,13.2548,13.5238,11.5951
170675,16.5369,16.965,15.1467,16.6388,14.9046
170677,16.5468,16.9334,15.3527,16.7632,15.188
170680,12.8694,13.0312,13.3352,13.4839,11.5928
170681,16.1404,16.5398,14.921,16.3432,14.7472
170682,15.9849,16.1748,15.2554,16.3901,15.0861
170683,15.954,16.2981,14.8281,16.1807,14.517
170684,15.6188,16.0431,14.4235,15.8132,14.1069
170690,15.8898,16.3046,14.5888,16.0552,14.4068
170691,16.1379,16.5631,14.7774,16.2496,14.5052
170692,16.279,16.9551,14.5513,16.1445,14.0787
170693,16.0182,16.5603,14.5288,16.0429,14.2187
170694,12.9886,14.2998,13.7061,13.9143,12.4512
170695,15.8691,16.5044,14.0633,15.7487,13.7178
170696,16.1075,16.7463,14.5473,16.1051,14.1381
170706,16.1389,16.6488,14.8607,16.304,14.6009
170708,14.132,14.6809,13.4805,14.1795,12.3346
170709,15.7725,16.2756,14.4123,15.8673,14.227
170711,16.5213,16.8595,15.2617,16.6898,15.0727
170712,14.9948,15.4735,13.5788,15.0543,13.2374
170713,15.0468,15.4889,13.6938,15.1711,13.4689
170714,15.4804,15.9322,14.1434,15.5759,13.9003
170715,16.2432,16.7637,14.699,16.2559,14.4665
170717,15.854,16.3411,14.5522,15.9956,14.3669
170720,15.1693,15.3401,14.3605,15.4992,14.2694
170721,16.3583,16.8131,15.0221,16.4784,14.8148
170722,15.8974,16.319,14.6665,16.0874,14.5044
170727,13.7244,14.517,13.7504,13.8195,11.7404
170728,16.0369,16.5667,14.3849,15.9901,14.1964
170729,16.2108,16.7417,14.6048,16.2765,14.3559
170730,15.8949,16.2423,14.9068,16.0986,14.478
170731,16.1125,16.6273,14.8145,16.2117,14.5948
170732,16.2372,16.7537,14.9768,16.4216,14.7222
170734,15.8823,16.3235,14.6822,16.0499,14.5194
170735,14.5352,15.1283,13.1021,14.5951,12.7794
170736,16.1062,16.5213,14.8305,16.2431,14.6474
170737,16.1987,16.5607,14.982,16.4024,14.8084
170738,16.5079,16.9704,15.1507,16.6407,14.8832
170739,15.1077,15.6614,13.5515,15.1425,13.2796
170741,15.2446,15.4134,14.6213,15.6977,14.5621
170743,13.0507,13.6904,14.1998,13.6569,11.8956
170745,16.458,16.9309,15.0904,16.5917,14.8675
170747,15.198,15.3856,14.6635,15.6909,14.4659
170748,15.8991,16.3295,14.6069,16.0607,14.3808
170749,16.5728,17.0611,15.2844,16.7649,14.9841
170750,15.9859,16.343,14.9117,16.2185,14.663
170751,16.1493,16.5947,14.8746,16.3426,14.6844
170752,16.1435,16.5534,14.9356,16.368,14.712
170754,15.0402,15.4395,13.8233,15.1742,13.6592
170755,14.9033,15.0813,14.3056,15.3391,14.2228
170756,16.2601,16.7168,15.0831,16.4494,14.8952
170757,16.2789,16.7128,15.0798,16.4306,14.7817
170758,15.4614,15.9322,14.1216,15.5956,13.8828
170759,13.0087,13.154,13.7515,13.6921,11.637
170760,16.2775,16.7083,14.9956,16.4478,14.7972
170762,16.6183,17.1019,15.3213,16.7615,15.0729
170766,15.8313,15.9677,15.1792,16.2878,15.1141
170769,14.82,15.4411,13.526,14.9223,13.0232
170770,16.2586,16.8024,14.9037,16.3998,14.6053
170775,15.8112,16.2606,14.4784,15.9295,14.2055
170776,15.7638,16.251,14.2137,15.7824,13.8656
170777,15.4367,15.9565,14.0567,15.591,13.7616
170778,15.4682,15.9868,13.9895,15.5426,13.7098
170779,16.189,16.5779,14.9108,16.3594,14.7304
170782,16.352,16.81,14.9457,16.4636,14.6723
170783,15.7914,16.2801,14.2933,15.865,14.0205
170787,15.9275,16.3646,14.6186,16.0943,14.4268
170788,13.9316,14.7311,13.8235,14.0056,11.8174
170789,16.2992,16.8884,14.9199,16.4627,14.6582
170790,14.8188,15.3399,13.7345,14.965,13.1435
170792,16.4179,16.7926,15.2174,16.5944,14.9657
170794,15.8605,16.2773,14.6244,15.9266,14.3422
170795,15.7033,16.1655,14.4175,15.8668,14.203
170797,15.9512,16.344,14.7695,16.1417,14.6221
170799,16.3928,16.7794,15.1861,16.582,15.0272
170800,16.2543,16.7788,14.9081,16.3544,14.6902
170802,15.7331,16.2511,14.2932,15.8176,14.1041
170803,14.0479,14.7338,13.6289,14.0655,11.9811
170808,16.2418,16.7321,14.8631,16.3967,14.6478
170811,15.6536,16.1606,14.2572,15.7499,13.836
170812,13.5131,14.1226,12.8324,13.5295,11.6019
170813,12.5882,12.7168,13.1466,13.2352,11.1716
170815,15.6824,16.1906,14.4018,15.8372,14.1827
170817,15.3648,15.7845,14.1942,15.5638,13.9758
170818,13.6404,13.7927,13.4064,14.2498,13.3368
170820,15.1399,15.6917,13.8594,15.221,13.411
170824,12.8007,13.4001,14.113,13.7295,11.5835
170825,16.5693,17.0158,15.2197,16.6763,14.9972
170827,12.9608,13.2636,13.5568,13.8672,12.2325
170828,16.3623,16.7841,15.1298,16.4817,14.947
170829,14.0504,14.7723,13.5922,14.0408,12.0127
170830,15.3627,16.0605,13.8732,15.3534,13.4139
170831,16.5943,17.0429,15.2434,16.7006,15.0352
170832,14.1154,14.7948,13.4316,14.0633,12.01
170833,13.9482,14.4935,13.4898,14.0677,12.1867
170834,15.2453,15.7748,13.7793,15.2643,13.3956
170835,16.2585,16.7966,14.8101,16.2884,14.5004
170836,14.6155,15.1355,13.5596,14.7002,12.9043
170838,15.2606,15.7167,14.052,15.4294,13.6468
170840,15.5707,16.0498,14.3086,15.6671,13.966
170841,16.2553,16.7018,14.9432,16.3775,14.6626
170843,15.7685,16.2295,14.5673,15.9818,14.3312
170847,15.8979,16.4089,14.5768,16.0252,14.3681
170848,16.1188,16.6154,14.8695,16.2863,14.6922
170849,16.2105,16.6888,14.7737,16.2552,14.479
170858,15.9307,16.3939,14.6307,16.0611,14.3161
170859,16.6637,17.0453,15.4774,16.8371,15.1696
170863,15.957,16.3198,14.7494,16.1279,14.6238
170864,16.2756,16.703,14.9272,16.4296,14.7357
170865,15.5862,16.0837,14.1039,15.6276,13.8024
170867,14.2589,14.8171,13.619,14.2823,12.2639
170868,16.4522,16.8699,15.0758,16.595,14.853
170869,16.5066,16.9251,15.239,16.6639,14.9101
170873,15.5746,16.0966,14.2873,15.7602,14.0776
170876,15.2642,15.478,14.7638,15.7543,14.5689
170878,16.0161,16.4152,14.8738,16.2795,14.6792
170881,14.2393,14.7772,13.4459,14.3227,12.4938
170884,14.0932,14.5771,12.7987,14.152,12.2293
170885,12.6391,12.8018,12.9829,13.1913,11.3564
170886,16.3775,16.7742,15.1692,16.506,15.0773
170887,16.118,16.5876,14.8558,16.2849,14.6569
170888,14.3605,14.8953,12.8168,14.4174,12.5568
170889,15.7527,16.1492,14.5709,15.9508,14.3316
170892,16.2439,16.5627,15.1275,16.4769,15.0181
170893,13.3274,13.7692,14.0834,13.7742,11.7111
170894,16.178,16.6163,14.8472,16.3131,14.59
170895,14.7581,15.1304,13.6559,14.9002,13.1724
170896,15.9036,16.3105,14.6259,16.0585,14.3156
170898,15.6125,16.1671,14.3043,15.7993,14.039
170900,16.5352,17.08,15.0176,16.5745,14.7391
170903,16.3502,16.8021,15.0001,16.4875,14.9801
170905,16.2941,16.6519,15.0147,16.4507,14.8783
170907,16.3394,16.6535,15.322,16.623,15.1641
170909,16.5939,17.1038,15.2697,16.7269,15.0401
