0,2.4508
1,2.1909
2,1.9464
4,1.5727
5,2.3452
6,2.0566
7,1.8489
9,1.7083
10,1.6659
11,1.5845
12,1.5242
13,1.664
14,1.518
15,2.3413
16,1.7872
18,1.6179
21,1.6964
22,1.6105
23,1.5686
24,1.6451
25,1.5807
28,1.5302
29,1.6028
30,1.6444
32,1.5164
34,1.5559
35,1.535
36,1.6057
37,1.613
38,1.5606
39,1.5335
41,1.61
43,1.5429
44,1.5438
46,1.589
47,1.5676
48,1.5866
50,1.5295
52,1.5461
54,2.2549
55,1.5736
56,1.5204
59,1.583
60,1.6355
61,1.5535
62,1.6641
64,1.7045
65,1.999
66,1.6295
68,1.5523
69,1.5389
72,1.6028
77,2.6398
78,1.6203
79,1.6581
81,1.7415
82,1.6574
83,1.7169
84,1.5912
87,1.7118
88,1.6155
89,1.6446
90,1.7428
92,1.8232
93,1.5554
96,1.8773
98,1.5455
99,1.5345
100,1.7782
103,1.5083
104,1.5995
105,1.5225
107,1.6479
108,1.7485
110,1.6625
111,1.572
112,1.9241
113,1.6306
114,1.6677
115,1.5635
116,1.5211
117,1.5279
118,1.7014
119,1.6337
120,1.5938
121,1.621
122,1.5749
123,1.5713
127,1.5087
132,1.5107
133,2.5842
135,1.5457
138,2.0996
139,1.5797
141,1.5574
147,1.6892
148,1.5735
149,1.5365
152,1.6551
153,1.5439
154,1.588
159,1.6298
163,1.6999
164,1.5433
165,1.5574
168,1.7661
169,1.626
170,1.6058
172,1.6711
173,1.5968
175,1.6144
176,1.5645
177,1.704
178,1.5216
186,1.7242
187,1.6681
190,1.703
193,1.5266
194,1.6521
195,1.558
196,1.5032
199,1.5045
200,1.5158
201,1.5388
202,1.8509
203,1.5122
204,1.6576
205,1.5285
208,2.5788
209,1.5419
211,1.6158
212,1.8529
213,1.7889
216,1.5744
217,1.7897
218,1.7394
219,1.6356
221,1.6122
222,1.6184
223,1.6215
225,1.734
226,1.6141
227,1.5755
230,2.8082
239,1.583
241,1.525
243,1.5619
244,1.519
247,1.5571
250,1.5798
254,1.5611
256,1.5619
257,1.5316
259,1.5997
260,1.5037
263,1.81
265,1.6894
266,1.5963
267,1.606
268,1.5515
271,1.6259
273,1.5132
277,1.8058
278,1.6049
279,1.6966
282,1.5477
284,1.66
289,1.531
292,1.6757
294,1.514
301,2.5037
303,1.6093
304,2.1365
306,1.6116
307,1.5996
309,1.5377
310,1.5918
311,1.5215
314,1.5853
315,1.57
324,2.3825
326,1.5631
328,1.5121
330,1.7535
331,1.7522
338,1.7736
339,1.7431
340,1.5027
341,1.776
342,1.5792
343,1.5466
344,1.6863
345,1.5308
346,1.5357
347,1.5565
350,1.7558
351,1.5736
352,1.6439
353,1.6739
354,1.5518
357,1.5034
358,1.6126
360,1.5239
363,1.6129
364,1.8909
365,1.6599
366,1.5865
367,1.5036
369,1.6548
373,1.5625
374,1.6202
375,1.5054
383,1.5961
384,1.5325
385,1.5139
386,1.5784
388,1.6747
389,1.5396
392,1.6136
398,1.5526
399,1.599
400,1.5948
401,1.5858
406,1.556
407,1.5994
411,1.639
412,1.6473
415,1.9315
418,1.7871
422,1.6094
423,1.6055
424,1.5677
426,1.6896
428,1.7296
429,1.5729
436,1.5255
437,1.5461
439,1.5461
440,1.5644
443,1.5118
444,1.6802
445,1.5707
446,1.6121
448,1.5947
451,1.5518
452,1.5353
457,1.5911
458,1.564
463,1.5871
464,1.5445
466,1.5305
468,1.5715
469,1.5367
474,1.5638
476,1.5552
478,1.5509
480,1.5417
481,1.6335
482,1.6669
485,1.6688
486,1.5488
488,1.5461
491,1.5253
494,1.5416
500,1.6911
508,1.6237
509,1.5295
510,1.5701
514,1.5123
